ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
CHAVES;616;2002;1;1;11.7;93.0;0.0;0.6;22.1;14.5;344.5;0.0;26.3;0.0;0.00
CABRIL;619;2002;1;1;12.1;90.0;4.0;2.0;10.5;8.0;74.6;0.0;12.6;0.0;0.00
BRAGA;622;2002;1;1;15.8;70.0;6.0;0.7;41.8;13.7;105.9;0.1;20.7;0.1;0.00
C.BASTO;630;2002;1;1;13.5;85.0;4.0;0.0;51.9;101.8;1025.3;0.2;163.1;0.9;0.02
MIRANDELA;632;2002;1;1;9.7;98.0;8.0;0.0;74.1;38.7;756.5;1.1;68.7;4.1;0.33
MCAVALEIRO;633;2002;1;1;11.1;79.0;14.0;0.0;54.9;19.5;419.1;0.6;35.0;0.7;0.02
M.DOURO;635;2002;1;1;8.6;92.0;19.0;0.4;28.3;10.0;377.8;0.0;18.8;0.0;0.00
MOGADOURO;637;2002;1;1;9.6;80.0;19.0;0.7;76.7;28.8;383.7;2.2;48.4;6.5;0.75
C.ANSIAES;644;2002;1;1;8.5;90.0;19.0;0.3;52.1;16.7;405.9;0.5;30.3;0.6;0.01
MONCORVO;654;2002;1;1;10.3;87.0;19.0;0.1;65.6;22.4;461.8;1.4;39.9;3.5;0.25
MOIM.BEIRA;663;2002;1;1;10.2;91.0;10.0;0.9;45.4;9.9;257.8;0.1;18.1;0.1;0.00
TRANCOSO;666;2002;1;1;9.6;93.0;10.0;0.1;64.2;6.5;223.1;0.8;12.1;0.6;0.01
AROUCA;669;2002;1;1;15.5;72.0;14.0;0.0;66.5;22.3;258.8;1.1;36.7;2.5;0.14
FC.RODRIGO;671;2002;1;1;10.4;90.0;19.0;0.3;78.9;17.9;544.6;2.7;33.2;6.0;0.65
GUARDA;683;2002;1;1;8.8;95.0;14.0;1.6;58.9;24.6;503.8;0.8;43.9;1.6;0.07
NELAS;685;2002;1;1;11.9;98.0;10.0;2.0;36.7;13.2;185.3;0.0;22.4;0.0;0.00
PAMP.SERRA;686;2002;1;1;9.8;95.0;49.0;3.2;42.3;10.2;292.1;0.6;18.7;0.5;0.01
COVILHA;687;2002;1;1;11.3;90.0;2.0;0.0;76.8;170.5;1243.1;1.0;253.9;6.7;0.79
LOUSA;697;2002;1;1;14.8;93.0;12.0;2.5;53.7;16.5;410.8;0.4;30.1;0.5;0.01
AVEIRO/UNI;702;2002;1;1;15.7;79.0;14.0;1.0;71.3;48.1;705.6;1.3;82.2;5.7;0.60
ANADIA;705;2002;1;1;15.4;89.0;14.0;0.8;70.6;32.5;254.7;1.3;49.3;3.8;0.29
FIG.FOZ;713;2002;1;1;15.0;86.0;14.0;3.0;56.5;26.1;247.7;0.6;41.3;0.9;0.02
ANSIAO;716;2002;1;1;12.7;96.0;21.0;0.3;76.5;23.5;244.5;2.4;37.9;6.0;0.65
LEIRIA/Aer;718;2002;1;1;15.4;86.0;17.0;0.0;81.0;244.1;1259.9;3.0;328.9;17.3;4.22
TOMAR;724;2002;1;1;14.2;83.0;11.0;1.0;69.8;13.6;287.5;1.1;24.4;1.4;0.05
ALCOBACA;726;2002;1;1;16.4;75.0;17.0;0.3;81.8;26.3;267.0;3.3;42.3;8.5;1.20
R.MAIOR;729;2002;1;1;13.4;96.0;5.0;3.0;42.8;11.3;238.1;0.1;20.3;0.1;0.00
SANTAREMFB;734;2002;1;1;13.0;97.0;9.0;3.0;37.0;14.2;260.5;0.0;25.0;0.0;0.00
D.PORTOS;739;2002;1;1;14.5;90.0;18.0;0.0;78.6;25.7;287.7;2.5;42.0;6.5;0.76
CORUCHE;744;2002;1;1;14.2;95.0;6.0;2.0;55.7;11.6;500.5;0.4;21.9;0.4;0.01
LAVRADIO;766;2002;1;1;13.9;93.0;16.0;0.0;77.4;18.3;398.6;2.0;32.9;4.5;0.40
SETUBAL;770;2002;1;1;14.5;92.0;6.0;1.0;72.3;16.0;239.7;0.9;27.4;1.1;0.03
ALCAC. SAL;776;2002;1;1;15.4;88.0;12.0;0.4;79.6;10.2;519.2;2.0;19.5;3.1;0.20
ALVALADE;783;2002;1;1;15.3;87.0;12.0;2.0;62.2;2.2;216.7;0.9;4.3;0.3;0.00
SABUGAL;800;2002;1;1;10.5;93.0;14.0;1.0;63.1;7.2;152.1;1.0;12.9;0.7;0.01
ZEBREIRA;803;2002;1;1;11.8;95.0;9.0;2.0;51.8;9.5;231.7;0.3;17.2;0.3;0.00
PROENCA;806;2002;1;1;11.0;99.0;19.0;5.0;22.7;6.9;146.9;0.0;12.4;0.0;0.00
ALVEGA;812;2002;1;1;14.3;92.0;6.0;0.0;78.5;17.5;350.7;1.3;31.0;2.7;0.15
AVIS;824;2002;1;1;14.4;89.0;9.0;0.0;75.0;13.7;388.7;1.2;25.2;1.9;0.08
ELVAS;835;2002;1;1;13.6;96.0;9.0;0.0;76.5;11.3;321.1;1.3;20.7;1.8;0.07
ESTREMOZ;837;2002;1;1;13.1;90.0;4.0;0.0;80.0;30.3;422.0;1.4;51.3;4.3;0.35
PORTEL;848;2002;1;1;14.6;87.0;5.0;0.0;81.1;557.3;1872.4;1.7;639.0;11.0;1.88
AMARELEJA;850;2002;1;1;14.4;87.0;9.0;0.0;81.0;47.3;776.5;2.0;82.2;8.3;1.16
MERTOLA.VF;863;2002;1;1;14.9;88.0;20.0;2.0;63.3;2.2;257.1;1.3;4.3;0.5;0.01
N. CORVO;864;2002;1;1;14.9;78.0;20.0;3.0;63.4;4.0;344.0;1.3;7.8;0.7;0.01
ALCOUTIM;865;2002;1;1;14.1;82.0;28.0;1.0;76.6;7.8;327.5;3.5;14.8;4.7;0.42
C.MARIM;867;2002;1;1;16.0;83.0;2.0;0.0;80.8;34.2;332.6;1.4;54.4;4.4;0.37
PORTIMAO;878;2002;1;1;16.5;79.0;13.0;2.0;68.2;10.3;314.2;1.1;19.1;1.0;0.03
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2002;1;2;18.2;86.0;20.0;27.0;37.5;1.9;99.4;0.1;3.7;0.0;0.00
SINES/MC;541;2002;1;2;17.1;92.0;25.0;13.0;33.8;2.8;244.4;0.0;5.4;0.0;0.00
PORTO/PR;545;2002;1;2;15.8;70.0;32.0;8.0;57.2;17.9;166.0;1.7;28.2;3.3;0.23
COIMBRA/CE;548;2002;1;2;13.9;89.0;32.0;4.0;43.7;16.2;303.6;0.3;28.5;0.4;0.00
V.CASTELO;551;2002;1;2;12.8;96.0;6.0;8.0;15.7;2.3;99.9;0.0;4.4;0.0;0.00
FARO;554;2002;1;2;16.5;98.0;24.0;18.0;17.7;1.4;2.7;0.0;1.3;0.0;0.00
EVORA/CC;558;2002;1;2;14.4;88.0;32.0;14.0;38.3;3.9;152.9;0.1;7.4;0.1;0.00
VISEU/CC;560;2002;1;2;9.8;92.0;23.0;12.0;19.8;5.3;87.5;0.0;9.2;0.0;0.00
BEJA;562;2002;1;2;13.9;99.0;21.0;12.0;12.6;0.0;99.7;0.0;0.0;0.0;0.00
V.REAL;567;2002;1;2;10.4;89.0;4.0;14.0;13.5;6.0;152.9;0.0;10.9;0.0;0.00
P.DOURADAS;568;2002;1;2;4.5;100.0;34.0;21.0;0.0;0.0;0.5;0.0;0.0;0.0;0.00
C.BRANCO;570;2002;1;2;10.4;100.0;23.0;25.0;2.4;3.0;127.3;0.0;5.6;0.0;0.00
PORTALEGRE;571;2002;1;2;9.6;96.0;41.0;18.0;20.2;6.9;274.7;0.0;13.1;0.0;0.00
BRAGANCA;575;2002;1;2;7.3;97.0;5.0;26.0;3.8;4.2;244.4;0.0;8.0;0.0;0.00
LISBOA/GC;579;2002;1;2;15.9;89.0;29.0;12.0;32.4;0.5;227.8;0.0;0.9;0.0;0.00
MONCAO;605;2002;1;2;13.6;95.0;3.0;2.7;28.4;5.1;108.5;0.0;9.1;0.0;0.00
LAM.MOURO;606;2002;1;2;6.4;93.0;14.0;4.1;25.0;5.7;67.8;0.0;9.5;0.0;0.00
MONTALEGRE;611;2002;1;2;6.8;96.0;15.0;16.0;7.5;5.0;39.5;0.0;7.6;0.0;0.00
P.LIMA;615;2002;1;2;13.3;82.0;13.0;14.0;38.0;23.1;113.7;0.0;30.7;0.1;0.00
CHAVES;616;2002;1;2;11.5;84.0;36.0;9.0;33.3;7.5;318.4;0.0;14.2;0.0;0.00
CABRIL;619;2002;1;2;10.2;98.0;14.0;14.0;3.4;3.4;52.3;0.0;5.9;0.0;0.00
BRAGA;622;2002;1;2;13.7;80.0;21.0;12.0;36.8;6.7;86.4;0.1;11.3;0.0;0.00
C.BASTO;630;2002;1;2;13.2;88.0;14.0;13.5;27.1;49.5;830.8;0.0;86.1;0.0;0.00
MIRANDELA;632;2002;1;2;13.3;87.0;5.0;0.0;75.6;38.9;758.6;1.0;69.0;3.8;0.29
MCAVALEIRO;633;2002;1;2;8.5;91.0;13.0;26.9;18.1;7.7;316.8;0.0;14.6;0.0;0.00
M.DOURO;635;2002;1;2;9.8;88.0;10.0;22.0;16.5;4.3;301.4;0.0;8.3;0.0;0.00
MOGADOURO;637;2002;1;2;9.2;86.0;10.0;0.0;77.3;29.0;385.1;1.5;48.8;4.4;0.37
C.ANSIAES;644;2002;1;2;9.6;86.0;28.0;16.8;30.1;7.4;343.8;0.0;14.1;0.0;0.00
MONCORVO;654;2002;1;2;12.0;74.0;27.0;22.2;43.0;9.3;368.7;0.2;17.5;0.2;0.00
MOIM.BEIRA;663;2002;1;2;10.3;85.0;23.0;15.9;29.1;4.5;217.0;0.0;8.5;0.0;0.00
TRANCOSO;666;2002;1;2;8.2;89.0;23.0;15.6;27.3;2.8;186.0;0.0;5.3;0.0;0.00
AROUCA;669;2002;1;2;13.3;80.0;11.0;20.5;33.5;9.4;205.7;0.0;16.8;0.0;0.00
FC.RODRIGO;671;2002;1;2;9.9;88.0;41.0;14.2;36.9;8.2;472.5;0.1;15.7;0.1;0.00
GUARDA;683;2002;1;2;6.4;96.0;41.0;15.7;17.9;10.5;430.4;0.0;19.8;0.0;0.00
NELAS;685;2002;1;2;13.1;78.0;23.0;15.0;36.5;6.2;153.8;0.1;11.3;0.0;0.00
PAMP.SERRA;686;2002;1;2;8.8;93.0;46.0;11.8;23.2;4.7;260.0;0.0;9.1;0.0;0.00
COVILHA;687;2002;1;2;9.5;95.0;6.0;0.0;76.3;170.6;1244.5;1.1;254.1;7.8;1.02
LOUSA;697;2002;1;2;14.9;86.0;32.0;7.5;41.7;9.1;386.8;0.2;17.2;0.2;0.00
AVEIRO/UNI;702;2002;1;2;14.5;81.0;18.0;10.0;42.7;25.0;634.4;0.1;45.5;0.2;0.00
ANADIA;705;2002;1;2;15.3;88.0;11.0;14.3;30.5;13.8;219.5;0.0;23.9;0.0;0.00
FIG.FOZ;713;2002;1;2;13.7;97.0;26.0;9.0;20.4;13.3;227.8;0.0;23.2;0.0;0.00
ANSIAO;716;2002;1;2;11.9;90.0;32.0;0.0;76.8;23.7;246.3;4.3;38.2;10.1;1.63
LEIRIA/Aer;718;2002;1;2;14.7;92.0;15.0;0.0;78.9;244.3;1262.2;2.2;329.2;13.6;2.75
TOMAR;724;2002;1;2;13.5;93.0;28.0;7.8;33.2;7.2;269.1;0.0;13.5;0.0;0.00
ALCOBACA;726;2002;1;2;14.9;92.0;15.0;11.0;31.3;12.6;240.3;0.0;22.3;0.0;0.00
R.MAIOR;729;2002;1;2;14.8;98.0;5.0;15.0;9.0;5.0;202.4;0.0;9.4;0.0;0.00
SANTAREMFB;734;2002;1;2;15.3;97.0;27.0;10.0;15.0;7.0;237.3;0.0;13.0;0.0;0.00
D.PORTOS;739;2002;1;2;15.9;88.0;35.0;0.0;78.6;26.0;290.3;5.8;42.4;13.6;2.77
CORUCHE;744;2002;1;2;15.6;97.0;19.0;20.0;14.3;5.0;409.4;0.0;9.6;0.0;0.00
LAVRADIO;766;2002;1;2;17.0;89.0;29.0;9.5;41.5;9.4;367.6;0.2;17.6;0.2;0.00
SETUBAL;770;2002;1;2;16.7;94.0;10.0;0.0;73.3;16.1;242.4;1.2;27.7;2.0;0.09
ALCAC. SAL;776;2002;1;2;16.9;92.0;14.0;8.8;33.9;5.1;480.7;0.0;10.0;0.0;0.00
ALVALADE;783;2002;1;2;16.5;86.0;14.0;17.0;32.4;0.7;178.1;0.0;1.4;0.0;0.00
SABUGAL;800;2002;1;2;7.4;99.0;41.0;20.0;11.4;2.9;111.3;0.0;5.4;0.0;0.00
ZEBREIRA;803;2002;1;2;11.5;97.0;23.0;6.6;21.6;5.0;219.0;0.0;9.4;0.0;0.00
PROENCA;806;2002;1;2;11.1;99.0;23.0;29.0;2.7;2.7;88.5;0.0;5.0;0.0;0.00
ALVEGA;812;2002;1;2;14.5;96.0;19.0;14.0;22.8;8.0;306.8;0.0;14.9;0.0;0.00
AVIS;824;2002;1;2;14.0;97.0;26.0;0.0;75.0;13.8;390.9;2.8;25.3;5.4;0.54
ELVAS;835;2002;1;2;11.8;100.0;1.0;0.0;74.1;11.3;322.9;0.8;20.8;0.7;0.02
ESTREMOZ;837;2002;1;2;11.7;96.0;32.0;0.0;76.5;30.4;423.8;4.2;51.5;11.8;2.14
PORTEL;848;2002;1;2;14.2;93.0;27.0;0.0;78.3;557.4;1874.7;3.8;639.5;20.6;5.76
AMARELEJA;850;2002;1;2;12.9;89.0;25.0;8.1;39.9;26.3;710.0;0.1;48.1;0.2;0.00
MERTOLA.VF;863;2002;1;2;12.9;100.0;20.0;17.0;9.9;0.4;213.7;0.0;0.8;0.0;0.00
N. CORVO;864;2002;1;2;16.1;90.0;11.0;16.0;26.5;1.6;294.3;0.0;3.1;0.0;0.00
ALCOUTIM;865;2002;1;2;14.2;95.0;11.0;1.2;65.6;7.9;329.8;0.9;14.9;0.7;0.01
C.MARIM;867;2002;1;2;16.2;92.0;40.0;0.0;78.8;34.4;335.2;7.6;54.7;19.1;5.06
PORTIMAO;878;2002;1;2;18.7;92.0;12.0;2.3;52.9;8.2;317.3;0.4;15.5;0.3;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2002;1;3;17.2;67.0;17.0;7.0;49.7;1.1;90.9;0.4;2.1;0.1;0.00
SINES/MC;541;2002;1;3;14.6;73.0;17.0;4.0;46.9;1.6;239.4;0.3;3.2;0.1;0.00
PORTO/PR;545;2002;1;3;13.9;77.0;12.0;40.0;33.0;7.2;82.8;0.0;11.8;0.0;0.00
COIMBRA/CE;548;2002;1;3;12.0;94.0;5.0;20.0;12.2;6.9;245.7;0.0;12.9;0.0;0.00
V.CASTELO;551;2002;1;3;14.6;81.0;11.0;31.0;24.9;0.8;44.8;0.0;1.5;0.0;0.00
FARO;554;2002;1;3;16.3;84.0;10.0;7.0;27.5;0.4;2.6;0.0;0.6;0.0;0.00
EVORA/CC;558;2002;1;3;13.3;75.0;19.0;8.0;40.9;1.9;139.8;0.1;3.7;0.0;0.00
VISEU/CC;560;2002;1;3;9.3;92.0;15.0;30.0;12.2;2.0;34.8;0.0;3.5;0.0;0.00
BEJA;562;2002;1;3;13.0;86.0;15.0;4.0;25.7;0.2;96.6;0.0;0.5;0.0;0.00
V.REAL;567;2002;1;3;8.9;88.0;13.0;32.0;15.3;2.4;87.2;0.0;4.4;0.0;0.00
P.DOURADAS;568;2002;1;3;2.6;100.0;46.0;37.0;0.0;0.0;0.2;0.0;0.0;0.0;0.00
C.BRANCO;570;2002;1;3;12.2;76.0;14.0;20.0;28.2;1.2;89.7;0.0;2.3;0.0;0.00
PORTALEGRE;571;2002;1;3;9.0;96.0;11.0;9.0;9.8;3.1;252.5;0.0;6.1;0.0;0.00
BRAGANCA;575;2002;1;3;9.2;90.0;19.0;24.0;15.4;1.5;183.3;0.0;3.0;0.0;0.00
LISBOA/GC;579;2002;1;3;14.3;75.0;11.0;5.0;39.8;0.5;220.2;0.1;0.9;0.0;0.00
MONCAO;605;2002;1;3;11.5;96.0;10.0;9.0;11.9;2.2;94.6;0.0;4.1;0.0;0.00
LAM.MOURO;606;2002;1;3;5.5;92.0;18.0;16.7;13.2;2.3;40.2;0.0;4.0;0.0;0.00
MONTALEGRE;611;2002;1;3;6.6;88.0;19.0;21.0;16.0;1.9;6.7;0.0;2.2;0.0;0.00
P.LIMA;615;2002;1;3;13.4;77.0;6.0;56.0;24.3;8.2;12.2;0.0;8.0;0.0;0.00
CHAVES;616;2002;1;3;10.5;96.0;4.0;12.0;9.7;3.3;283.8;0.0;6.4;0.0;0.00
CABRIL;619;2002;1;3;9.5;100.0;18.0;33.0;0.0;1.0;1.4;0.0;0.7;0.0;0.00
BRAGA;622;2002;1;3;12.9;84.0;10.0;9.0;28.0;3.3;73.6;0.0;5.9;0.0;0.00
C.BASTO;630;2002;1;3;12.0;90.0;18.0;31.0;17.6;18.6;563.4;0.0;34.4;0.0;0.00
MIRANDELA;632;2002;1;3;12.6;91.0;19.0;11.8;30.7;18.3;662.0;0.0;34.3;0.0;0.00
MCAVALEIRO;633;2002;1;3;9.4;90.0;14.0;12.3;16.3;3.5;281.1;0.0;6.7;0.0;0.00
M.DOURO;635;2002;1;3;8.9;88.0;19.0;10.0;20.1;1.8;274.3;0.0;3.5;0.0;0.00
MOGADOURO;637;2002;1;3;8.7;90.0;19.0;9.6;32.2;14.4;353.2;0.0;26.2;0.0;0.00
C.ANSIAES;644;2002;1;3;8.1;92.0;6.0;6.5;17.0;3.7;326.2;0.0;7.3;0.0;0.00
MONCORVO;654;2002;1;3;10.7;90.0;14.0;0.0;52.8;9.4;370.3;0.5;17.8;0.4;0.00
MOIM.BEIRA;663;2002;1;3;9.4;81.0;13.0;0.0;47.2;4.7;218.4;0.2;9.0;0.1;0.00
TRANCOSO;666;2002;1;3;7.3;91.0;13.0;0.0;37.4;2.9;187.0;0.0;5.6;0.0;0.00
AROUCA;669;2002;1;3;11.4;86.0;8.0;52.1;17.1;3.8;88.8;0.0;6.9;0.0;0.00
FC.RODRIGO;671;2002;1;3;9.0;91.0;12.0;7.3;21.6;4.1;444.2;0.0;8.1;0.0;0.00
GUARDA;683;2002;1;3;5.8;95.0;29.0;18.0;10.0;4.5;359.1;0.0;8.7;0.0;0.00
NELAS;685;2002;1;3;9.9;100.0;4.0;33.0;2.1;2.3;86.1;0.0;4.3;0.0;0.00
PAMP.SERRA;686;2002;1;3;7.4;98.0;9.0;34.7;2.9;1.6;168.7;0.0;3.2;0.0;0.00
COVILHA;687;2002;1;3;11.7;77.0;2.0;0.0;78.2;171.0;1246.3;1.1;254.6;7.4;0.93
LOUSA;697;2002;1;3;13.6;91.0;5.0;26.3;14.5;3.8;294.6;0.0;7.4;0.0;0.00
AVEIRO/UNI;702;2002;1;3;14.9;78.0;18.0;38.0;34.4;9.1;418.1;0.0;17.3;0.0;0.00
ANADIA;705;2002;1;3;13.4;85.0;6.0;0.1;44.8;14.1;221.6;0.1;24.3;0.1;0.00
FIG.FOZ;713;2002;1;3;15.5;75.0;17.0;16.0;35.9;6.3;190.6;0.0;11.7;0.0;0.00
ANSIAO;716;2002;1;3;11.4;92.0;13.0;0.0;76.8;23.8;248.1;1.7;38.4;4.1;0.33
LEIRIA/Aer;718;2002;1;3;15.3;80.0;10.0;0.0;80.0;244.7;1264.7;1.9;329.8;12.1;2.26
TOMAR;724;2002;1;3;14.3;81.0;8.0;12.5;27.4;3.4;237.7;0.0;6.6;0.0;0.00
ALCOBACA;726;2002;1;3;14.2;75.0;11.0;8.0;35.8;6.9;223.7;0.0;12.8;0.0;0.00
R.MAIOR;729;2002;1;3;12.3;92.0;2.0;7.0;7.3;2.3;189.8;0.0;4.5;0.0;0.00
SANTAREMFB;734;2002;1;3;14.5;72.0;16.0;17.0;34.8;3.4;196.3;0.0;6.5;0.0;0.00
D.PORTOS;739;2002;1;3;13.5;76.0;13.0;5.2;51.9;16.7;280.2;0.4;29.1;0.5;0.01
CORUCHE;744;2002;1;3;14.9;79.0;10.0;25.0;26.1;2.2;317.2;0.0;4.3;0.0;0.00
LAVRADIO;766;2002;1;3;15.4;69.0;11.0;0.1;64.1;10.0;370.1;0.9;18.8;0.8;0.02
SETUBAL;770;2002;1;3;16.9;65.0;8.0;0.2;80.1;16.9;245.1;1.7;28.8;3.5;0.25
ALCAC. SAL;776;2002;1;3;15.3;82.0;8.0;4.7;34.8;2.9;466.3;0.0;5.6;0.0;0.00
ALVALADE;783;2002;1;3;13.4;87.0;2.0;9.0;18.5;0.2;161.6;0.0;0.5;0.0;0.00
SABUGAL;800;2002;1;3;7.5;93.0;12.0;20.0;9.1;0.8;74.4;0.0;1.6;0.0;0.00
ZEBREIRA;803;2002;1;3;11.9;84.0;15.0;0.0;41.5;5.3;220.8;0.1;9.9;0.1;0.00
PROENCA;806;2002;1;3;11.7;84.0;18.0;31.0;23.3;0.9;34.3;0.0;1.7;0.0;0.00
ALVEGA;812;2002;1;3;14.8;85.0;8.0;1.0;38.3;8.3;309.2;0.0;15.5;0.0;0.00
AVIS;824;2002;1;3;13.4;82.0;11.0;5.0;47.0;8.6;378.2;0.2;16.3;0.2;0.00
ELVAS;835;2002;1;3;14.0;82.0;15.0;0.0;77.3;11.6;325.1;1.9;21.4;3.1;0.20
ESTREMOZ;837;2002;1;3;13.0;88.0;10.0;0.0;77.2;30.6;425.8;1.5;51.9;4.5;0.39
PORTEL;848;2002;1;3;14.1;80.0;12.0;4.8;50.7;102.5;1518.6;0.3;175.4;1.7;0.07
AMARELEJA;850;2002;1;3;13.7;86.0;4.0;1.5;43.6;26.6;712.2;0.1;48.6;0.1;0.00
MERTOLA.VF;863;2002;1;3;14.4;82.0;16.0;11.0;26.7;0.3;190.4;0.0;0.7;0.0;0.00
N. CORVO;864;2002;1;3;15.0;71.0;10.0;7.0;38.0;0.8;278.5;0.0;1.5;0.0;0.00
ALCOUTIM;865;2002;1;3;14.0;70.0;17.0;0.5;76.3;8.5;332.0;1.9;15.9;2.5;0.14
C.MARIM;867;2002;1;3;16.3;72.0;10.0;0.0;81.3;35.0;337.8;2.2;55.6;7.0;0.85
PORTIMAO;878;2002;1;3;16.5;73.0;10.0;7.0;45.1;4.6;300.7;0.1;8.9;0.1;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2002;1;4;14.9;76.0;12.0;0.0;66.2;1.6;93.3;1.0;3.0;0.4;0.00
SINES/MC;541;2002;1;4;14.0;75.0;14.0;0.0;65.1;2.1;241.6;1.1;4.0;0.4;0.01
PORTO/PR;545;2002;1;4;11.8;71.0;13.0;0.3;56.4;7.7;84.6;0.6;12.5;0.4;0.01
COIMBRA/CE;548;2002;1;4;9.5;86.0;7.0;0.0;26.5;7.1;247.1;0.0;13.2;0.0;0.00
V.CASTELO;551;2002;1;4;13.0;73.0;5.0;0.1;46.1;1.3;46.8;0.1;2.4;0.0;0.00
FARO;554;2002;1;4;14.8;82.0;22.0;0.0;52.1;0.8;5.0;0.6;1.1;0.2;0.00
EVORA/CC;558;2002;1;4;7.8;95.0;6.0;0.3;44.9;2.0;140.9;0.1;3.8;0.0;0.00
VISEU/CC;560;2002;1;4;9.3;75.0;16.0;0.0;38.1;2.3;36.2;0.1;4.0;0.0;0.00
BEJA;562;2002;1;4;9.2;100.0;8.0;0.5;25.7;0.2;98.0;0.0;0.4;0.0;0.00
V.REAL;567;2002;1;4;8.0;85.0;4.0;0.0;27.5;2.6;88.3;0.0;4.8;0.0;0.00
P.DOURADAS;568;2002;1;4;5.7;82.0;17.0;5.0;19.8;0.2;0.7;0.0;0.2;0.0;0.00
C.BRANCO;570;2002;1;4;10.0;79.0;11.0;0.0;47.2;1.5;91.2;0.2;2.9;0.1;0.00
PORTALEGRE;571;2002;1;4;12.4;57.0;8.0;3.0;37.3;2.2;249.9;0.0;4.3;0.0;0.00
BRAGANCA;575;2002;1;4;8.7;84.0;2.0;0.0;26.7;1.7;184.6;0.0;3.3;0.0;0.00
LISBOA/GC;579;2002;1;4;7.2;98.0;12.0;0.0;41.9;0.5;221.2;0.1;1.0;0.0;0.00
MONCAO;605;2002;1;4;8.3;88.0;16.0;0.0;27.6;2.3;95.8;0.0;4.4;0.0;0.00
LAM.MOURO;606;2002;1;4;8.8;66.0;19.0;0.1;43.9;2.7;41.5;0.2;4.7;0.1;0.00
MONTALEGRE;611;2002;1;4;6.7;80.0;8.0;0.1;32.8;2.1;7.6;0.0;2.5;0.0;0.00
P.LIMA;615;2002;1;4;11.0;68.0;3.0;0.1;44.5;8.7;13.9;0.1;8.5;0.0;0.00
CHAVES;616;2002;1;4;4.7;100.0;2.0;0.5;9.7;3.3;284.3;0.0;6.4;0.0;0.00
CABRIL;619;2002;1;4;11.5;75.0;8.0;0.6;24.2;1.4;3.2;0.0;1.3;0.0;0.00
BRAGA;622;2002;1;4;10.6;78.0;3.0;0.1;43.0;3.6;75.2;0.1;6.5;0.0;0.00
C.BASTO;630;2002;1;4;9.2;75.0;5.0;0.0;36.4;18.9;564.8;0.0;34.9;0.0;0.00
