ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
LAVRADIO;766;2009;1;1;15.6;99.0;11.0;0.9;6.1;0.0;344.2;0.0;0.0;0.0;0.00
SETUBAL;770;2009;1;1;13.7;100.0;1.0;11.0;0.0;0.0;374.1;0.0;0.0;0.0;0.00
ALCAC. SAL;776;2009;1;1;14.4;92.0;12.0;0.0;43.7;1.7;594.9;0.1;3.3;0.0;0.00
ALVALADE;783;2009;1;1;15.9;87.0;12.0;0.7;35.8;0.9;464.6;0.0;1.7;0.0;0.00
SABUGAL;800;2009;1;1;8.5;100.0;10.0;2.0;10.8;0.0;425.9;0.0;0.0;0.0;0.00
ZEBREIRA;803;2009;1;1;10.8;100.0;9.0;2.0;29.3;1.1;511.3;0.0;2.2;0.0;0.00
PROENCA;806;2009;1;1;10.2;100.0;10.0;16.0;0.0;0.0;63.3;0.0;0.0;0.0;0.00
ALVEGA;812;2009;1;1;15.1;89.0;5.0;8.4;20.9;0.4;497.6;0.0;0.9;0.0;0.00
AVIS;824;2009;1;1;14.2;88.0;6.0;0.0;72.6;6.2;584.1;0.9;12.1;0.6;0.01
ELVAS;835;2009;1;1;13.2;95.0;4.0;5.0;29.8;1.8;601.9;0.0;3.6;0.0;0.00
ESTREMOZ;837;2009;1;1;12.9;96.0;7.0;0.0;63.3;1.9;368.8;0.7;3.7;0.3;0.00
PORTEL;848;2009;1;1;13.8;90.0;7.0;4.5;33.7;0.3;502.2;0.0;0.5;0.0;0.00
AMARELEJA;850;2009;1;1;15.0;96.0;10.0;0.0;76.8;40.1;764.3;1.4;70.9;5.5;0.56
MERTOLA.VF;863;2009;1;1;11.4;100.0;12.0;0.0;61.5;4.8;497.9;0.8;9.4;0.5;0.01
N. CORVO;864;2009;1;1;15.7;86.0;10.0;8.0;24.4;0.3;335.3;0.0;0.6;0.0;0.00
ALCOUTIM;865;2009;1;1;13.6;89.0;10.0;4.3;28.3;1.6;337.1;0.0;3.2;0.0;0.00
C.MARIM;867;2009;1;1;14.6;91.0;5.0;10.0;16.6;2.4;388.1;0.0;4.8;0.0;0.00
PORTIMAO;878;2009;1;1;17.4;90.0;9.0;0.5;47.2;1.4;202.3;0.2;2.8;0.1;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2009;1;2;16.1;95.0;12.0;0.3;68.2;2.9;524.7;1.1;5.7;0.5;0.01
SINES/MC;541;2009;1;2;14.1;94.0;8.0;4.0;26.8;0.1;464.4;0.0;0.2;0.0;0.00
PORTO/PR;545;2009;1;2;12.6;94.0;7.0;6.0;18.2;0.1;2.0;0.0;0.2;0.0;0.00
COIMBRA/CE;548;2009;1;2;13.8;85.0;13.0;1.0;72.9;3.5;36.5;1.3;5.6;0.6;0.01
V.CASTELO;551;2009;1;2;12.7;94.0;5.0;9.0;16.0;0.1;2.0;0.0;0.2;0.0;0.00
FARO;554;2009;1;2;15.8;90.0;20.0;5.0;38.1;2.1;247.2;0.1;4.1;0.0;0.00
EVORA/CC;558;2009;1;2;13.8;100.0;11.0;11.0;0.0;0.0;368.8;0.0;0.0;0.0;0.00
VISEU/CC;560;2009;1;2;10.3;95.0;6.0;4.0;16.2;0.1;50.7;0.0;0.1;0.0;0.00
BEJA;562;2009;1;2;14.3;93.0;10.0;6.0;11.1;0.1;301.3;0.0;0.3;0.0;0.00
V.REAL;567;2009;1;2;9.2;96.0;3.0;4.0;13.0;0.1;124.9;0.0;0.1;0.0;0.00
P.DOURADAS;568;2009;1;2;5.6;99.0;7.0;7.0;1.1;0.0;0.7;0.0;0.0;0.0;0.00
C.BRANCO;570;2009;1;2;11.3;98.0;2.0;6.0;2.5;0.0;326.8;0.0;0.1;0.0;0.00
PORTALEGRE;571;2009;1;2;10.5;98.0;0.0;8.0;5.1;0.0;135.0;0.0;0.1;0.0;0.00
BRAGANCA;575;2009;1;2;7.8;100.0;0.0;0.6;0.0;0.0;268.6;0.0;0.0;0.0;0.00
LISBOA/GC;579;2009;1;2;14.2;95.0;6.0;17.0;7.0;0.1;167.8;0.0;0.2;0.0;0.00
MONCAO;605;2009;1;2;10.9;90.0;8.0;0.5;69.4;4.0;73.9;0.9;7.1;0.5;0.01
LAM.MOURO;606;2009;1;2;8.9;99.0;8.0;2.0;1.3;0.0;2.5;0.0;0.0;0.0;0.00
MONTALEGRE;611;2009;1;2;6.5;98.0;9.0;7.0;2.5;0.0;0.9;0.0;0.0;0.0;0.00
P.LIMA;615;2009;1;2;12.4;86.0;0.0;4.0;17.9;0.2;1.9;0.0;0.4;0.0;0.00
CHAVES;616;2009;1;2;9.0;92.0;4.0;0.0;47.2;0.6;243.2;0.1;1.2;0.0;0.00
CABRIL;619;2009;1;2;10.0;92.0;0.0;7.0;3.6;0.1;1.5;0.0;0.2;0.0;0.00
BRAGA;622;2009;1;2;14.0;79.0;0.0;8.9;16.5;0.4;2.2;0.0;0.5;0.0;0.00
C.BASTO;630;2009;1;2;11.3;100.0;1.0;0.0;73.3;4.9;17.8;0.7;5.8;0.3;0.00
MIRANDELA;632;2009;1;2;10.0;100.0;2.0;0.1;20.3;0.3;385.8;0.0;0.6;0.0;0.00
MCAVALEIRO;633;2009;1;2;8.3;100.0;7.0;0.6;4.4;0.0;202.4;0.0;0.0;0.0;0.00
M.DOURO;635;2009;1;2;8.6;98.0;4.0;0.3;32.8;1.1;325.3;0.0;2.2;0.0;0.00
MOGADOURO;637;2009;1;2;9.1;85.0;12.0;0.0;78.4;4.8;225.7;1.8;9.1;1.2;0.04
C.ANSIAES;644;2009;1;2;8.8;95.0;8.0;0.0;47.2;1.4;318.8;0.2;2.7;0.1;0.00
MONCORVO;654;2009;1;2;9.6;94.0;3.0;0.0;59.3;0.7;449.3;0.5;1.4;0.1;0.00
MOIM.BEIRA;663;2009;1;2;9.8;98.0;2.0;6.0;17.9;1.2;537.6;0.0;2.4;0.0;0.00
TRANCOSO;666;2009;1;2;8.9;93.0;8.0;5.0;27.3;0.1;157.6;0.0;0.2;0.0;0.00
AROUCA;669;2009;1;2;13.6;83.0;4.0;1.0;46.2;0.9;193.2;0.1;1.8;0.0;0.00
FC.RODRIGO;671;2009;1;2;10.8;88.0;11.0;2.0;59.5;2.7;493.3;0.7;5.4;0.3;0.00
GUARDA;683;2009;1;2;7.3;100.0;10.0;5.0;0.0;0.0;348.5;0.0;0.0;0.0;0.00
NELAS;685;2009;1;2;12.0;88.0;4.0;12.0;20.3;1.9;186.6;0.0;3.6;0.0;0.00
PAMP.SERRA;686;2009;1;2;8.7;93.0;8.0;3.9;26.1;0.1;312.6;0.0;0.2;0.0;0.00
COVILHA;687;2009;1;2;10.6;100.0;2.0;0.0;73.1;7.2;197.2;0.8;13.2;0.5;0.01
LOUSA;697;2009;1;2;11.8;92.0;0.0;2.0;41.4;1.1;110.7;0.0;2.2;0.0;0.00
AVEIRO/UNI;702;2009;1;2;13.8;93.0;10.0;4.0;27.0;0.1;49.9;0.0;0.3;0.0;0.00
ANADIA;705;2009;1;2;13.9;86.0;6.0;2.9;44.3;0.5;81.9;0.1;1.0;0.0;0.00
FIG.FOZ;713;2009;1;2;13.7;95.0;11.0;5.0;27.3;0.1;173.8;0.0;0.2;0.0;0.00
ANSIAO;716;2009;1;2;11.5;92.0;13.0;0.0;40.8;0.1;187.3;0.1;0.2;0.0;0.00
LEIRIA/Aer;718;2009;1;2;14.4;98.0;7.0;4.0;19.2;0.0;217.7;0.0;0.1;0.0;0.00
TOMAR;724;2009;1;2;13.6;97.0;3.0;5.0;13.6;0.1;251.0;0.0;0.1;0.0;0.00
ALCOBACA;726;2009;1;2;14.6;95.0;6.0;4.0;28.0;1.0;170.6;0.0;1.9;0.0;0.00
R.MAIOR;729;2009;1;2;13.9;97.0;6.0;0.0;30.3;44.8;826.6;0.0;78.8;0.0;0.00
SANTAREMFB;734;2009;1;2;13.8;96.0;2.0;6.0;4.1;0.1;276.6;0.0;0.1;0.0;0.00
D.PORTOS;739;2009;1;2;13.8;97.0;6.0;11.2;5.3;0.1;277.0;0.0;0.1;0.0;0.00
CORUCHE;744;2009;1;2;15.4;94.0;4.0;15.0;12.2;0.4;523.6;0.0;0.9;0.0;0.00
LAVRADIO;766;2009;1;2;14.9;99.0;5.0;24.0;1.4;0.0;268.0;0.0;0.0;0.0;0.00
SETUBAL;770;2009;1;2;13.9;100.0;2.0;22.0;0.0;0.0;299.1;0.0;0.0;0.0;0.00
ALCAC. SAL;776;2009;1;2;15.1;95.0;6.0;0.0;48.6;1.8;597.3;0.2;3.6;0.1;0.00
ALVALADE;783;2009;1;2;16.2;84.0;6.0;4.0;34.7;0.3;454.5;0.0;0.7;0.0;0.00
SABUGAL;800;2009;1;2;9.2;100.0;8.0;3.0;4.7;0.0;420.4;0.0;0.0;0.0;0.00
ZEBREIRA;803;2009;1;2;11.3;100.0;8.0;8.0;6.8;0.0;476.8;0.0;0.0;0.0;0.00
PROENCA;806;2009;1;2;10.9;100.0;4.0;7.0;0.0;0.0;54.6;0.0;0.0;0.0;0.00
ALVEGA;812;2009;1;2;13.9;98.0;4.0;1.2;20.4;0.4;499.8;0.0;0.9;0.0;0.00
AVIS;824;2009;1;2;14.1;97.0;6.0;0.0;72.8;6.3;586.3;0.9;12.2;0.6;0.01
ELVAS;835;2009;1;2;14.5;88.0;6.0;17.4;17.8;0.4;501.8;0.0;0.9;0.0;0.00
ESTREMOZ;837;2009;1;2;12.9;94.0;11.0;0.0;66.1;2.0;370.8;1.0;4.0;0.4;0.00
PORTEL;848;2009;1;2;13.1;96.0;8.0;4.7;18.9;0.1;486.5;0.0;0.1;0.0;0.00
AMARELEJA;850;2009;1;2;13.5;100.0;0.0;2.9;41.0;32.0;751.6;0.0;57.8;0.1;0.00
MERTOLA.VF;863;2009;1;2;14.0;94.0;2.0;7.1;23.4;2.1;469.7;0.0;4.2;0.0;0.00
N. CORVO;864;2009;1;2;14.8;95.0;9.0;4.0;18.9;0.1;328.4;0.0;0.2;0.0;0.00
ALCOUTIM;865;2009;1;2;14.1;92.0;9.0;4.3;23.5;0.4;329.0;0.0;0.9;0.0;0.00
C.MARIM;867;2009;1;2;16.6;92.0;2.0;7.0;12.9;0.8;367.9;0.0;1.6;0.0;0.00
PORTIMAO;878;2009;1;2;16.6;83.0;7.0;4.0;40.8;0.5;198.4;0.1;1.1;0.0;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2009;1;3;15.8;79.0;22.0;0.1;76.2;3.3;527.2;2.5;6.6;1.7;0.07
SINES/MC;541;2009;1;3;13.9;80.0;19.0;9.0;34.5;0.4;429.4;0.0;0.7;0.0;0.00
PORTO/PR;545;2009;1;3;13.0;88.0;4.0;17.0;14.1;0.2;2.0;0.0;0.3;0.0;0.00
COIMBRA/CE;548;2009;1;3;10.6;94.0;6.0;29.0;16.3;1.1;1.6;0.0;0.9;0.0;0.00
V.CASTELO;551;2009;1;3;13.5;95.0;5.0;11.0;8.5;0.1;2.1;0.0;0.2;0.0;0.00
FARO;554;2009;1;3;14.0;83.0;9.0;7.0;31.3;0.8;233.2;0.0;1.6;0.0;0.00
EVORA/CC;558;2009;1;3;11.4;89.0;16.0;7.0;16.9;0.2;348.7;0.0;0.3;0.0;0.00
VISEU/CC;560;2009;1;3;9.1;92.0;7.0;17.0;10.0;0.1;24.3;0.0;0.2;0.0;0.00
BEJA;562;2009;1;3;12.6;82.0;23.0;16.0;28.1;0.3;256.0;0.0;0.6;0.0;0.00
V.REAL;567;2009;1;3;9.6;88.0;6.0;11.0;13.0;0.2;105.7;0.0;0.3;0.0;0.00
P.DOURADAS;568;2009;1;3;3.5;97.0;19.0;29.0;4.3;0.0;0.3;0.0;0.0;0.0;0.00
C.BRANCO;570;2009;1;3;12.0;83.0;12.0;9.0;21.6;0.3;301.9;0.0;0.5;0.0;0.00
PORTALEGRE;571;2009;1;3;7.9;100.0;9.0;7.0;0.0;0.0;123.8;0.0;0.0;0.0;0.00
BRAGANCA;575;2009;1;3;7.3;99.0;0.0;11.0;0.4;0.0;240.4;0.0;0.0;0.0;0.00
LISBOA/GC;579;2009;1;3;13.4;80.0;12.0;5.0;25.2;0.4;161.4;0.0;0.7;0.0;0.00
MONCAO;605;2009;1;3;12.1;96.0;0.0;10.0;17.6;1.5;59.5;0.0;2.9;0.0;0.00
LAM.MOURO;606;2009;1;3;7.2;98.0;5.0;5.0;2.1;0.0;1.0;0.0;0.0;0.0;0.00
MONTALEGRE;611;2009;1;3;5.9;95.0;4.0;8.0;4.5;0.0;0.8;0.0;0.1;0.0;0.00
P.LIMA;615;2009;1;3;13.2;87.0;2.0;12.0;14.0;0.2;2.1;0.0;0.4;0.0;0.00
CHAVES;616;2009;1;3;9.4;87.0;2.0;9.0;20.8;0.2;222.8;0.0;0.3;0.0;0.00
CABRIL;619;2009;1;3;10.2;84.0;5.0;15.6;15.1;0.2;1.5;0.0;0.3;0.0;0.00
BRAGA;622;2009;1;3;13.0;84.0;0.0;0.0;24.5;0.7;4.2;0.0;1.0;0.0;0.00
C.BASTO;630;2009;1;3;12.6;81.0;4.0;0.0;76.1;5.2;19.8;1.0;6.3;0.5;0.01
MIRANDELA;632;2009;1;3;10.9;87.0;2.0;14.0;12.9;0.2;337.3;0.0;0.4;0.0;0.00
MCAVALEIRO;633;2009;1;3;8.3;99.0;1.0;12.0;0.7;0.0;176.2;0.0;0.0;0.0;0.00
M.DOURO;635;2009;1;3;7.0;100.0;1.0;8.0;7.8;0.0;303.1;0.0;0.0;0.0;0.00
MOGADOURO;637;2009;1;3;7.5;90.0;9.0;0.0;78.3;4.9;226.8;1.5;9.3;0.9;0.02
C.ANSIAES;644;2009;1;3;11.1;77.0;4.0;9.0;29.7;0.4;294.3;0.0;0.8;0.0;0.00
MONCORVO;654;2009;1;3;10.3;86.0;4.0;4.0;37.6;0.2;438.6;0.0;0.4;0.0;0.00
MOIM.BEIRA;663;2009;1;3;9.4;83.0;10.0;13.0;20.7;0.2;472.9;0.0;0.4;0.0;0.00
TRANCOSO;666;2009;1;3;7.9;82.0;10.0;8.0;24.4;0.2;143.3;0.0;0.4;0.0;0.00
AROUCA;669;2009;1;3;12.7;85.0;5.0;21.0;21.1;0.3;146.7;0.0;0.5;0.0;0.00
FC.RODRIGO;671;2009;1;3;9.3;89.0;1.0;4.0;33.0;1.2;481.1;0.0;2.3;0.0;0.00
GUARDA;683;2009;1;3;6.2;100.0;12.0;9.0;0.0;0.0;321.2;0.0;0.0;0.0;0.00
NELAS;685;2009;1;3;11.0;89.0;7.0;21.0;13.9;0.4;140.5;0.0;0.8;0.0;0.00
PAMP.SERRA;686;2009;1;3;8.7;90.0;9.0;21.0;13.4;0.1;249.8;0.0;0.2;0.0;0.00
COVILHA;687;2009;1;3;12.3;91.0;6.0;0.0;74.1;7.3;199.1;1.0;13.5;0.7;0.01
LOUSA;697;2009;1;3;12.0;85.0;6.0;34.0;19.1;0.2;48.1;0.0;0.5;0.0;0.00
AVEIRO/UNI;702;2009;1;3;12.9;98.0;5.0;19.0;4.8;0.0;20.8;0.0;0.1;0.0;0.00
ANADIA;705;2009;1;3;12.8;95.0;1.0;0.2;47.2;0.6;83.9;0.1;1.2;0.0;0.00
FIG.FOZ;713;2009;1;3;12.9;91.0;2.0;21.0;10.2;0.2;129.5;0.0;0.3;0.0;0.00
ANSIAO;716;2009;1;3;9.9;93.0;6.0;0.2;46.6;0.2;188.8;0.1;0.4;0.0;0.00
LEIRIA/Aer;718;2009;1;3;12.0;96.0;0.0;16.4;3.6;0.1;179.7;0.0;0.1;0.0;0.00
TOMAR;724;2009;1;3;11.3;94.0;8.0;26.0;8.1;0.1;184.1;0.0;0.2;0.0;0.00
ALCOBACA;726;2009;1;3;11.8;91.0;6.0;33.0;11.5;0.1;100.5;0.0;0.3;0.0;0.00
R.MAIOR;729;2009;1;3;12.7;84.0;9.0;0.0;46.5;45.1;828.6;0.2;79.4;0.4;0.00
SANTAREMFB;734;2009;1;3;11.9;100.0;7.0;12.0;0.0;0.0;245.7;0.0;0.0;0.0;0.00
D.PORTOS;739;2009;1;3;11.9;99.0;0.0;6.5;0.5;0.0;262.9;0.0;0.0;0.0;0.00
CORUCHE;744;2009;1;3;11.9;93.0;14.0;8.0;12.7;0.1;488.1;0.0;0.2;0.0;0.00
LAVRADIO;766;2009;1;3;14.3;84.0;10.0;3.0;21.3;0.3;265.6;0.0;0.6;0.0;0.00
SETUBAL;770;2009;1;3;13.9;86.0;5.0;6.0;15.7;0.3;286.2;0.0;0.5;0.0;0.00
ALCAC. SAL;776;2009;1;3;13.3;83.0;4.0;0.0;58.8;2.1;599.4;0.5;4.2;0.2;0.00
ALVALADE;783;2009;1;3;15.4;71.0;18.0;9.0;43.7;0.6;420.7;0.2;1.2;0.0;0.00
SABUGAL;800;2009;1;3;7.6;99.0;9.0;3.0;1.3;0.0;414.7;0.0;0.0;0.0;0.00
ZEBREIRA;803;2009;1;3;11.7;94.0;14.0;6.0;9.9;0.1;455.3;0.0;0.2;0.0;0.00
PROENCA;806;2009;1;3;10.6;95.0;16.0;20.0;8.5;0.1;23.0;0.0;0.1;0.0;0.00
ALVEGA;812;2009;1;3;11.9;100.0;5.0;0.0;20.4;0.4;501.6;0.0;0.8;0.0;0.00
AVIS;824;2009;1;3;11.4;95.0;17.0;8.3;27.1;2.9;542.8;0.0;5.7;0.0;0.00
ELVAS;835;2009;1;3;10.9;82.0;17.0;4.0;31.6;0.3;489.6;0.0;0.5;0.0;0.00
ESTREMOZ;837;2009;1;3;10.0;89.0;16.0;4.8;39.4;0.6;359.0;0.1;1.3;0.0;0.00
PORTEL;848;2009;1;3;11.8;81.0;12.0;0.0;40.2;0.4;488.3;0.1;0.8;0.0;0.00
AMARELEJA;850;2009;1;3;11.2;100.0;6.0;0.0;41.0;32.0;753.3;0.1;57.9;0.1;0.00
MERTOLA.VF;863;2009;1;3;12.2;98.0;14.0;0.3;26.8;2.1;471.6;0.0;4.2;0.0;0.00
N. CORVO;864;2009;1;3;13.4;77.0;19.0;10.2;34.4;0.4;299.6;0.0;0.8;0.0;0.00
ALCOUTIM;865;2009;1;3;12.7;80.0;19.0;5.5;35.5;0.3;316.5;0.0;0.7;0.0;0.00
C.MARIM;867;2009;1;3;14.2;83.0;17.0;1.0;36.2;1.1;370.2;0.0;2.2;0.0;0.00
PORTIMAO;878;2009;1;3;15.9;73.0;15.0;13.0;40.7;0.6;171.3;0.1;1.1;0.0;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2009;1;4;15.5;76.0;14.0;0.0;79.6;3.8;529.7;2.2;7.4;1.6;0.06
SINES/MC;541;2009;1;4;14.0;76.0;9.0;0.1;55.0;0.8;431.6;0.4;1.7;0.1;0.00
PORTO/PR;545;2009;1;4;10.3;100.0;1.0;0.0;14.1;0.2;3.6;0.0;0.4;0.0;0.00
COIMBRA/CE;548;2009;1;4;11.2;82.0;6.0;6.0;22.8;0.3;1.7;0.0;0.4;0.0;0.00
V.CASTELO;551;2009;1;4;9.8;90.0;4.0;0.1;18.2;0.2;3.6;0.0;0.4;0.0;0.00
FARO;554;2009;1;4;14.2;78.0;14.0;0.1;54.1;1.2;235.5;0.5;2.4;0.2;0.00
EVORA/CC;558;2009;1;4;11.7;89.0;5.0;0.7;27.7;0.4;350.5;0.0;0.7;0.0;0.00
VISEU/CC;560;2009;1;4;8.9;72.0;14.0;0.1;36.5;0.4;25.6;0.0;0.9;0.0;0.00
BEJA;562;2009;1;4;9.3;98.0;8.0;3.0;18.1;0.0;252.8;0.0;0.1;0.0;0.00
V.REAL;567;2009;1;4;8.8;73.0;3.0;0.1;31.1;0.5;107.0;0.0;1.0;0.0;0.00
P.DOURADAS;568;2009;1;4;5.8;82.0;13.0;2.0;18.2;0.2;1.0;0.0;0.2;0.0;0.00
C.BRANCO;570;2009;1;4;12.9;62.0;9.0;0.0;51.0;1.0;303.9;0.3;1.9;0.1;0.00
PORTALEGRE;571;2009;1;4;10.2;71.0;13.0;0.1;28.5;0.4;125.3;0.0;0.8;0.0;0.00
BRAGANCA;575;2009;1;4;6.4;85.0;9.0;0.0;15.1;0.1;241.3;0.0;0.3;0.0;0.00
LISBOA/GC;579;2009;1;4;14.9;73.0;9.0;2.0;44.9;0.5;163.8;0.1;1.1;0.0;0.00
MONCAO;605;2009;1;4;11.4;69.0;9.0;0.0;43.7;2.0;61.3;0.1;3.7;0.0;0.00
LAM.MOURO;606;2009;1;4;6.4;89.0;1.0;0.9;6.8;0.1;1.9;0.0;0.2;0.0;0.00
MONTALEGRE;611;2009;1;4;3.6;89.0;5.0;0.1;13.3;0.1;1.2;0.0;0.1;0.0;0.00
P.LIMA;615;2009;1;4;11.0;73.0;1.0;0.2;30.5;0.6;3.8;0.0;0.9;0.0;0.00
CHAVES;616;2009;1;4;7.3;87.0;0.0;0.0;25.9;0.3;223.8;0.0;0.7;0.0;0.00
CABRIL;619;2009;1;4;8.1;75.0;8.0;0.0;35.5;0.5;2.7;0.0;0.7;0.0;0.00
BRAGA;622;2009;1;4;8.4;97.0;3.0;0.0;27.1;0.7;5.4;0.0;1.1;0.0;0.00
C.BASTO;630;2009;1;4;12.2;68.0;9.0;0.0;80.0;5.7;21.7;1.8;6.9;0.9;0.02
