ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
P.LIMA;615;2014;4;13;21.6;69.0;7.0;0.0;85.3;14.3;40.2;3.1;15.1;4.3;0.36
CHAVES;616;2014;4;13;21.4;53.0;6.0;0.0;88.2;21.9;77.1;4.5;25.6;8.3;1.16
CABRIL;619;2014;4;13;21.1;57.0;11.0;0.0;87.9;16.9;39.2;5.5;16.9;7.9;1.06
BRAGA;622;2014;4;13;24.9;66.0;7.0;0.0;86.1;16.5;42.3;3.5;16.7;5.1;0.49
C.BASTO;630;2014;4;13;20.9;55.0;5.0;0.0;87.7;18.5;40.2;4.0;18.4;6.2;0.68
MIRANDELA;632;2014;4;13;20.6;53.0;9.0;0.0;88.5;20.8;41.0;5.5;20.7;8.7;1.26
MCAVALEIRO;633;2014;4;13;20.0;57.0;4.0;0.0;87.9;18.8;39.2;3.9;18.7;6.0;0.66
M.DOURO;635;2014;4;13;19.9;66.0;6.0;0.0;86.3;14.4;48.2;3.4;16.5;4.9;0.46
MOGADOURO;637;2014;4;13;19.7;52.0;5.0;0.0;88.6;19.1;52.0;4.5;19.9;7.2;0.89
C.ANSIAES;644;2014;4;13;20.3;51.0;5.0;0.0;88.8;21.0;39.6;4.7;20.9;7.6;0.99
MONCORVO;654;2014;4;13;20.0;53.0;3.0;0.0;88.2;21.1;65.5;3.9;23.4;6.9;0.83
MOIM.BEIRA;663;2014;4;13;20.9;48.0;9.0;0.0;88.8;20.8;40.0;5.7;20.6;9.1;1.35
TRANCOSO;666;2014;4;13;18.6;58.0;9.0;0.0;87.1;16.6;37.0;4.5;16.5;6.5;0.74
AROUCA;669;2014;4;13;24.9;36.0;6.0;0.0;90.2;23.4;43.5;6.0;23.3;10.0;1.61
FC.RODRIGO;671;2014;4;13;20.1;51.0;5.0;0.0;88.8;20.4;40.0;4.6;20.3;7.5;0.96
GUARDA;683;2014;4;13;20.0;49.0;9.0;0.0;88.6;21.1;39.4;5.6;21.0;8.9;1.31
NELAS;685;2014;4;13;21.4;45.0;7.0;0.0;88.6;21.6;41.1;5.0;21.5;8.3;1.15
PAMP.SERRA;686;2014;4;13;20.5;50.0;5.0;0.0;87.6;20.4;40.6;3.9;20.3;6.4;0.73
COVILHA;687;2014;4;13;20.8;48.0;12.0;0.0;89.0;23.7;41.9;6.8;23.5;11.3;1.99
LOUSA;697;2014;4;13;24.5;53.0;5.0;0.1;87.7;18.9;43.0;4.0;18.9;6.2;0.70
AVEIRO/UNI;702;2014;4;13;18.9;77.0;10.0;0.0;83.8;12.6;38.9;3.0;13.9;3.8;0.29
ANADIA;705;2014;4;13;24.8;57.0;3.0;0.0;86.2;15.7;42.8;2.9;16.4;4.1;0.34
FIG.FOZ;713;2014;4;13;22.0;59.0;4.0;0.0;85.4;13.3;40.4;2.7;14.6;3.6;0.26
ANSIAO;716;2014;4;13;23.1;55.0;9.0;0.0;86.3;14.8;40.2;4.0;15.4;5.5;0.56
LEIRIA/Aer;718;2014;4;13;24.3;53.0;8.0;0.0;86.8;19.5;54.9;4.0;20.7;6.7;0.78
TOMAR;724;2014;4;13;25.6;65.0;7.0;0.0;85.4;16.6;45.0;3.2;17.2;4.7;0.42
ALCOBACA;726;2014;4;13;19.9;81.0;9.0;0.0;80.7;10.6;39.1;1.9;12.6;2.0;0.09
R.MAIOR;729;2014;4;13;18.6;88.0;5.0;0.0;81.2;15.6;41.8;1.7;16.1;2.0;0.09
SANTAREMFB;734;2014;4;13;16.6;100.0;3.0;0.1;75.1;12.6;150.3;0.9;20.8;0.8;0.02
D.PORTOS;739;2014;4;13;18.1;77.0;5.0;0.0;83.7;13.5;39.2;2.3;14.5;2.9;0.17
CORUCHE;744;2014;4;13;19.3;81.0;3.0;0.0;83.2;18.5;83.2;1.9;23.8;3.4;0.24
LAVRADIO;766;2014;4;13;17.0;84.0;11.0;0.0;82.1;12.4;39.1;2.5;13.8;3.1;0.20
SETUBAL;770;2014;4;13;16.9;84.0;11.0;0.0;82.1;12.4;39.2;2.5;13.8;3.1;0.20
ALCAC. SAL;776;2014;4;13;19.2;83.0;4.0;0.1;82.5;13.8;97.7;1.8;20.4;2.9;0.17
ALVALADE;783;2014;4;13;20.4;75.0;8.0;0.0;84.2;18.6;231.7;2.8;31.0;6.1;0.68
SABUGAL;800;2014;4;13;20.4;49.0;12.0;0.0;88.6;21.7;40.1;6.5;21.5;10.3;1.68
ZEBREIRA;803;2014;4;13;21.5;53.0;10.0;0.0;88.4;21.4;42.3;5.7;21.3;9.2;1.37
PROENCA;806;2014;4;13;22.4;58.0;12.0;0.0;86.7;18.3;42.2;4.9;18.3;7.4;0.95
ALVEGA;812;2014;4;13;22.3;68.0;9.0;0.0;84.9;16.0;42.8;3.3;16.5;4.8;0.43
AVIS;824;2014;4;13;21.2;73.0;6.0;0.0;84.9;16.5;73.0;2.8;21.0;4.8;0.43
ELVAS;835;2014;4;13;22.1;75.0;6.0;0.0;83.2;21.1;83.5;2.2;25.9;4.3;0.35
ESTREMOZ;837;2014;4;13;18.5;78.0;8.0;0.1;81.4;12.1;324.4;2.0;22.2;3.4;0.23
PORTEL;848;2014;4;13;19.4;98.0;5.0;0.1;76.1;11.5;133.5;1.1;18.9;0.9;0.02
AMARELEJA;850;2014;4;13;20.5;80.0;8.0;0.1;82.2;17.8;262.6;2.2;30.5;4.7;0.42
MERTOLA.VF;863;2014;4;13;21.3;66.0;10.0;0.0;84.9;24.0;290.8;3.5;39.9;8.6;1.22
N. CORVO;864;2014;4;13;23.1;67.0;14.0;0.1;85.6;19.5;282.5;4.7;33.3;10.0;1.59
ALCOUTIM;865;2014;4;13;21.7;64.0;14.0;0.0;86.1;22.5;196.7;5.0;35.0;10.9;1.85
C.MARIM;867;2014;4;13;22.0;59.0;8.0;0.0;87.8;35.1;415.7;4.7;58.0;13.7;2.79
PORTIMAO;878;2014;4;13;19.5;73.0;14.0;0.0;84.7;18.2;49.6;4.1;19.0;6.5;0.74
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2014;4;14;21.0;53.0;16.0;0.0;86.7;21.8;54.3;5.9;21.8;9.7;1.51
SINES/MC;541;2014;4;14;20.3;62.0;16.0;0.0;84.9;16.9;183.1;4.7;27.4;8.9;1.31
PORTO/PR;545;2014;4;14;22.0;58.0;10.0;0.0;85.9;15.2;43.1;3.9;16.1;5.6;0.58
COIMBRA/CE;548;2014;4;14;22.4;77.0;9.0;0.0;84.1;9.8;44.8;3.0;12.7;3.6;0.26
V.CASTELO;551;2014;4;14;18.8;73.0;7.0;0.0;82.8;11.4;41.3;2.2;13.5;2.6;0.15
FARO;554;2014;4;14;20.6;57.0;29.0;0.0;86.2;28.4;346.7;10.8;47.1;22.8;6.87
EVORA/CC;558;2014;4;14;21.4;62.0;14.0;0.0;84.4;15.5;49.8;3.9;17.4;5.9;0.62
VISEU/CC;560;2014;4;14;23.2;40.0;10.0;0.0;90.3;25.1;44.9;7.5;25.0;12.5;2.37
BEJA;562;2014;4;14;21.2;45.0;13.0;0.0;88.0;29.1;228.2;6.2;44.1;14.7;3.16
V.REAL;567;2014;4;14;21.1;52.0;8.0;0.0;87.5;20.3;44.5;4.5;20.2;7.3;0.91
P.DOURADAS;568;2014;4;14;17.8;54.0;14.0;0.0;86.2;16.5;39.7;5.1;16.5;7.2;0.90
C.BRANCO;570;2014;4;14;22.5;56.0;8.0;0.0;88.0;21.7;49.1;4.8;21.7;8.1;1.10
PORTALEGRE;571;2014;4;14;20.2;47.0;19.0;0.0;87.0;18.6;45.1;7.3;18.6;10.5;1.76
BRAGANCA;575;2014;4;14;21.1;46.0;15.0;0.0;88.8;23.5;44.0;7.7;23.4;12.4;2.35
LISBOA/GC;579;2014;4;14;20.3;64.0;15.0;0.0;83.4;14.6;42.7;3.6;15.7;5.1;0.48
MONCAO;605;2014;4;14;26.4;52.0;4.0;0.0;89.8;75.0;204.6;5.1;78.3;17.2;4.18
LAM.MOURO;606;2014;4;14;21.7;52.0;14.0;0.0;88.4;25.2;80.5;6.9;28.2;12.6;2.41
MONTALEGRE;611;2014;4;14;18.0;49.0;14.0;0.0;87.1;16.2;38.1;5.8;16.1;8.0;1.08
P.LIMA;615;2014;4;14;22.6;62.0;6.0;0.0;85.6;16.5;45.2;3.1;17.2;4.6;0.41
CHAVES;616;2014;4;14;22.5;49.0;2.0;0.0;88.2;24.8;82.1;3.7;28.3;7.4;0.94
CABRIL;619;2014;4;14;21.6;51.0;14.0;0.0;87.9;19.6;44.0;6.5;19.5;9.8;1.54
BRAGA;622;2014;4;14;24.4;56.0;6.0;0.0;86.9;19.2;47.6;3.7;19.2;5.9;0.62
C.BASTO;630;2014;4;14;22.2;48.0;8.0;0.0;88.0;21.4;45.2;4.8;21.4;8.0;1.07
MIRANDELA;632;2014;4;14;22.0;49.0;15.0;0.0;88.5;23.7;45.9;7.4;23.5;12.1;2.23
MCAVALEIRO;633;2014;4;14;20.9;51.0;9.0;0.0;87.9;21.4;43.9;5.0;21.3;8.3;1.14
M.DOURO;635;2014;4;14;20.0;64.0;10.0;0.0;86.3;16.2;52.8;4.2;18.4;6.5;0.74
MOGADOURO;637;2014;4;14;20.2;51.0;15.0;0.0;88.6;21.6;56.6;7.5;22.1;11.8;2.15
C.ANSIAES;644;2014;4;14;21.1;48.0;15.0;0.0;88.8;23.8;44.4;7.7;23.6;12.5;2.38
MONCORVO;654;2014;4;14;21.5;50.0;5.0;0.0;88.2;23.8;70.3;4.3;25.8;8.0;1.08
MOIM.BEIRA;663;2014;4;14;21.7;46.0;9.0;0.0;88.8;23.8;44.9;5.7;23.6;9.8;1.54
TRANCOSO;666;2014;4;14;19.4;57.0;9.0;0.0;87.1;18.7;41.4;4.5;18.7;6.9;0.83
AROUCA;669;2014;4;14;25.6;38.0;8.0;0.0;90.5;27.4;49.1;6.9;27.2;12.2;2.28
FC.RODRIGO;671;2014;4;14;21.2;50.0;15.0;0.0;88.8;23.1;44.8;7.7;23.0;12.3;2.32
GUARDA;683;2014;4;14;21.0;47.0;9.0;0.0;88.6;23.9;44.1;5.6;23.8;9.6;1.48
NELAS;685;2014;4;14;23.0;45.0;10.0;0.0;88.7;24.8;46.2;5.9;24.7;10.3;1.69
PAMP.SERRA;686;2014;4;14;21.2;48.0;14.0;0.0;87.9;23.2;45.4;6.4;23.1;10.6;1.77
COVILHA;687;2014;4;14;22.7;44.0;8.0;0.0;89.0;26.9;46.9;5.6;26.7;10.3;1.68
LOUSA;697;2014;4;14;25.5;55.0;8.0;0.0;87.7;21.8;48.5;4.6;21.7;7.8;1.03
AVEIRO/UNI;702;2014;4;14;22.4;63.0;9.0;0.0;85.1;14.7;43.9;3.4;16.0;4.8;0.43
ANADIA;705;2014;4;14;26.6;48.0;4.0;0.0;88.3;19.2;48.5;4.1;19.3;6.5;0.74
FIG.FOZ;713;2014;4;14;22.1;65.0;9.0;0.0;85.4;15.3;45.3;3.5;16.6;5.1;0.49
ANSIAO;716;2014;4;14;20.4;63.0;6.0;0.0;86.3;16.7;44.8;3.4;17.3;5.1;0.49
LEIRIA/Aer;718;2014;4;14;21.4;60.0;2.0;0.0;86.8;21.7;59.7;3.0;22.7;5.3;0.53
TOMAR;724;2014;4;14;22.3;75.0;3.0;0.0;85.0;18.0;50.0;2.4;19.0;3.8;0.28
ALCOBACA;726;2014;4;14;22.6;53.0;3.0;0.0;85.3;13.3;44.1;2.6;15.2;3.4;0.24
R.MAIOR;729;2014;4;14;22.3;55.0;5.0;0.0;85.3;18.2;46.8;2.8;18.4;4.3;0.37
SANTAREMFB;734;2014;4;14;20.6;63.0;5.0;0.0;81.7;14.5;155.0;1.8;23.6;3.0;0.19
D.PORTOS;739;2014;4;14;21.1;63.0;5.0;0.0;84.8;15.5;44.0;2.6;16.5;3.7;0.28
CORUCHE;744;2014;4;14;21.1;58.0;5.0;0.0;85.3;20.8;88.0;2.8;26.1;5.5;0.55
LAVRADIO;766;2014;4;14;21.4;63.0;15.0;0.0;84.6;14.4;43.9;4.3;15.8;6.0;0.64
SETUBAL;770;2014;4;14;21.3;62.0;10.0;0.0;84.6;14.5;44.0;3.3;15.9;4.7;0.41
ALCAC. SAL;776;2014;4;14;21.2;60.0;14.0;0.0;85.1;16.0;102.5;4.3;23.0;7.5;0.97
ALVALADE;783;2014;4;14;21.4;55.0;13.0;0.0;86.2;21.1;236.5;4.8;34.4;10.4;1.72
SABUGAL;800;2014;4;14;21.5;46.0;14.0;0.0;88.6;24.7;44.9;7.2;24.5;12.0;2.20
ZEBREIRA;803;2014;4;14;22.6;49.0;19.0;0.0;88.4;24.3;47.3;8.9;24.2;14.2;2.97
PROENCA;806;2014;4;14;21.9;56.0;8.0;0.0;86.7;20.8;47.1;4.0;20.7;6.6;0.78
ALVEGA;812;2014;4;14;21.5;62.0;5.0;0.0;85.4;18.1;47.6;2.9;18.6;4.4;0.38
AVIS;824;2014;4;14;19.6;62.0;5.0;0.0;85.2;18.4;77.5;2.8;23.1;4.9;0.46
ELVAS;835;2014;4;14;20.3;74.0;5.0;0.0;83.2;22.4;88.1;2.1;27.4;4.3;0.35
ESTREMOZ;837;2014;4;14;18.9;71.0;7.0;0.0;82.7;13.5;328.8;2.2;24.5;4.1;0.33
PORTEL;848;2014;4;14;21.0;69.0;6.0;0.0;81.3;13.2;138.2;1.8;21.3;2.8;0.17
AMARELEJA;850;2014;4;14;21.1;58.0;13.0;0.0;85.3;20.1;267.4;4.2;33.8;9.2;1.38
MERTOLA.VF;863;2014;4;14;21.3;47.0;20.0;0.0;87.6;26.9;295.6;8.3;43.8;18.2;4.62
N. CORVO;864;2014;4;14;22.7;52.0;14.0;0.0;87.1;22.3;287.5;5.8;37.3;12.6;2.41
ALCOUTIM;865;2014;4;14;21.3;51.0;14.0;0.0;87.2;25.2;201.5;5.8;38.3;12.8;2.50
C.MARIM;867;2014;4;14;22.9;42.0;18.0;0.0;89.1;38.5;420.8;9.3;62.6;23.7;7.38
PORTIMAO;878;2014;4;14;20.7;53.0;14.0;0.0;86.5;20.7;54.3;5.3;21.2;8.6;1.22
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2014;4;15;15.0;84.0;9.0;0.1;82.7;22.4;58.0;2.4;22.8;4.3;0.36
SINES/MC;541;2014;4;15;19.6;65.0;9.0;0.2;84.9;18.7;187.6;3.3;29.9;6.9;0.83
PORTO/PR;545;2014;4;15;21.8;48.0;18.0;0.1;87.7;18.1;48.0;7.6;18.6;10.9;1.87
COIMBRA/CE;548;2014;4;15;22.9;58.0;5.0;0.0;85.8;12.2;49.9;3.0;15.2;4.1;0.34
V.CASTELO;551;2014;4;15;22.4;53.0;10.0;0.0;86.3;14.1;46.3;4.2;16.0;5.9;0.63
FARO;554;2014;4;15;18.6;81.0;16.0;0.0;83.4;29.3;351.0;3.8;48.5;10.5;1.73
EVORA/CC;558;2014;4;15;17.2;72.0;9.0;0.0;84.4;16.7;53.8;3.1;18.8;4.8;0.44
VISEU/CC;560;2014;4;15;22.6;35.0;6.0;2.0;82.9;26.1;49.9;2.2;25.9;4.1;0.33
BEJA;562;2014;4;15;19.6;61.0;16.0;0.1;87.2;31.1;232.7;6.4;46.6;15.5;3.47
V.REAL;567;2014;4;15;22.0;52.0;5.0;0.1;87.5;23.0;49.4;3.9;22.9;6.8;0.81
P.DOURADAS;568;2014;4;15;16.8;55.0;10.0;0.0;86.2;18.5;43.7;4.2;18.4;6.4;0.72
C.BRANCO;570;2014;4;15;21.7;53.0;8.0;0.6;86.7;24.3;54.0;4.0;24.2;7.3;0.92
PORTALEGRE;571;2014;4;15;19.9;62.0;7.0;0.0;86.9;20.5;49.6;3.9;20.5;6.4;0.74
BRAGANCA;575;2014;4;15;20.8;58.0;9.0;0.4;87.9;25.7;48.7;5.0;25.6;9.1;1.37
LISBOA/GC;579;2014;4;15;19.9;60.0;12.0;0.0;85.1;16.6;47.2;3.9;17.7;5.9;0.62
MONCAO;605;2014;4;15;26.7;47.0;4.0;0.0;89.8;78.6;210.4;5.1;81.3;17.7;4.40
LAM.MOURO;606;2014;4;15;23.4;47.0;4.0;0.3;88.5;28.3;85.7;4.2;31.0;8.8;1.27
MONTALEGRE;611;2014;4;15;18.0;49.0;4.0;2.6;72.3;15.1;42.3;0.8;15.9;0.7;0.01
P.LIMA;615;2014;4;15;24.7;49.0;8.0;0.1;87.8;19.7;50.6;4.7;20.0;7.5;0.96
CHAVES;616;2014;4;15;23.6;46.0;3.0;0.0;88.6;28.0;87.3;4.1;31.1;8.5;1.21
CABRIL;619;2014;4;15;21.6;48.0;4.0;1.2;83.2;22.5;48.8;2.0;22.4;3.5;0.24
BRAGA;622;2014;4;15;25.7;46.0;8.0;0.0;88.7;22.7;53.2;5.3;22.7;8.9;1.31
C.BASTO;630;2014;4;15;22.6;45.0;5.0;0.6;87.9;24.6;50.2;4.1;24.5;7.5;0.95
MIRANDELA;632;2014;4;15;23.3;52.0;9.0;1.1;84.6;26.5;51.0;3.1;26.4;6.1;0.66
MCAVALEIRO;633;2014;4;15;21.6;61.0;3.0;2.2;73.2;20.4;48.7;0.8;20.4;0.8;0.02
M.DOURO;635;2014;4;15;21.8;67.0;5.0;5.0;60.3;11.7;51.3;0.5;14.9;0.4;0.01
MOGADOURO;637;2014;4;15;21.7;46.0;7.0;0.0;88.6;24.6;61.5;5.0;24.6;8.9;1.31
C.ANSIAES;644;2014;4;15;23.0;47.0;7.0;1.1;85.2;26.9;49.5;3.1;26.7;6.0;0.65
MONCORVO;654;2014;4;15;21.7;57.0;6.0;2.6;73.8;21.7;75.2;1.0;25.2;1.2;0.04
MOIM.BEIRA;663;2014;4;15;23.6;41.0;7.0;0.6;88.9;27.3;50.1;5.2;27.2;9.8;1.54
TRANCOSO;666;2014;4;15;21.8;37.0;7.0;0.0;89.4;22.2;46.3;5.6;22.1;9.3;1.40
AROUCA;669;2014;4;15;24.9;43.0;6.0;0.6;89.1;31.0;54.5;5.1;30.8;10.3;1.70
FC.RODRIGO;671;2014;4;15;22.0;44.0;7.0;0.8;87.1;26.2;49.7;4.0;26.1;7.6;0.98
GUARDA;683;2014;4;15;21.3;43.0;7.0;0.2;88.8;27.0;48.9;5.1;26.8;9.6;1.48
NELAS;685;2014;4;15;21.6;42.0;6.0;1.0;86.0;28.0;51.0;3.3;27.8;6.6;0.77
PAMP.SERRA;686;2014;4;15;21.9;43.0;10.0;0.0;88.7;26.4;50.3;5.9;26.2;10.6;1.79
COVILHA;687;2014;4;15;23.2;44.0;8.0;0.1;89.0;30.2;52.0;5.6;30.0;10.9;1.87
LOUSA;697;2014;4;15;25.5;51.0;4.0;1.1;84.5;25.0;54.0;2.4;24.9;4.5;0.39
AVEIRO/UNI;702;2014;4;15;21.9;67.0;15.0;3.5;70.1;12.0;45.2;1.3;14.4;1.0;0.03
ANADIA;705;2014;4;15;24.9;56.0;3.0;6.0;63.9;13.9;45.8;0.6;15.8;0.5;0.01
FIG.FOZ;713;2014;4;15;21.9;58.0;5.0;0.9;83.2;17.6;50.2;2.1;18.8;3.2;0.21
ANSIAO;716;2014;4;15;22.9;57.0;6.0;0.0;86.6;19.2;49.9;3.6;19.6;5.7;0.59
LEIRIA/Aer;718;2014;4;15;23.3;57.0;12.0;0.0;86.8;24.2;64.8;5.0;25.1;9.0;1.33
TOMAR;724;2014;4;15;23.9;62.0;11.0;0.0;85.8;20.3;55.3;4.1;21.2;6.8;0.81
ALCOBACA;726;2014;4;15;21.9;59.0;6.0;0.0;85.9;15.6;49.0;3.2;17.4;4.8;0.44
R.MAIOR;729;2014;4;15;21.9;61.0;9.0;0.0;85.7;20.4;51.7;3.6;20.5;6.0;0.65
SANTAREMFB;734;2014;4;15;20.3;60.0;12.0;0.0;84.7;16.6;159.6;3.7;26.3;7.1;0.87
D.PORTOS;739;2014;4;15;20.4;66.0;9.0;0.0;84.8;17.3;48.6;3.2;18.3;5.0;0.47
CORUCHE;744;2014;4;15;19.5;64.0;12.0;0.0;85.3;22.6;92.5;4.0;28.1;8.0;1.08
LAVRADIO;766;2014;4;15;20.2;66.0;12.0;0.0;84.7;16.2;48.5;3.7;17.6;5.5;0.56
SETUBAL;770;2014;4;15;20.2;66.0;10.0;0.0;84.7;16.3;48.6;3.3;17.7;5.0;0.47
ALCAC. SAL;776;2014;4;15;19.5;68.0;9.0;0.0;85.1;17.6;107.0;3.4;24.9;6.3;0.71
ALVALADE;783;2014;4;15;19.5;70.0;16.0;0.1;85.5;22.6;241.0;5.1;36.6;11.3;1.98
SABUGAL;800;2014;4;15;22.2;44.0;10.0;0.2;88.8;27.9;49.9;6.0;27.7;11.0;1.90
ZEBREIRA;803;2014;4;15;21.8;49.0;7.0;0.2;88.4;27.1;52.2;4.9;27.0;9.2;1.38
PROENCA;806;2014;4;15;22.2;53.0;8.0;0.2;87.1;23.5;52.0;4.2;23.4;7.5;0.96
ALVEGA;812;2014;4;15;22.5;61.0;10.0;0.0;85.8;20.3;52.6;3.9;20.7;6.4;0.73
AVIS;824;2014;4;15;20.8;64.0;9.0;0.0;85.2;20.3;82.2;3.4;25.1;6.4;0.73
ELVAS;835;2014;4;15;22.8;58.0;9.0;0.0;85.7;24.8;93.2;3.6;29.8;7.5;0.97
ESTREMOZ;837;2014;4;15;18.6;79.0;12.0;0.0;82.7;14.5;333.1;2.9;26.2;5.5;0.56
PORTEL;848;2014;4;15;19.3;77.0;16.0;0.0;82.0;14.3;142.6;3.2;22.9;5.7;0.59
AMARELEJA;850;2014;4;15;20.1;69.0;16.0;0.0;85.3;21.7;272.0;5.0;36.2;11.0;1.89
MERTOLA.VF;863;2014;4;15;18.7;66.0;14.0;0.0;86.3;28.5;299.9;5.1;46.1;12.9;2.51
N. CORVO;864;2014;4;15;18.2;76.0;14.0;0.0;84.5;23.4;291.7;4.0;39.0;9.6;1.49
ALCOUTIM;865;2014;4;15;18.6;76.0;14.0;0.0;84.6;26.3;205.8;4.0;39.9;9.8;1.55
C.MARIM;867;2014;4;15;19.7;72.0;22.0;0.0;85.6;39.9;425.3;6.9;64.7;19.6;5.25
PORTIMAO;878;2014;4;15;14.1;90.0;14.0;0.1;80.7;21.1;57.8;2.5;22.0;4.3;0.36
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2014;4;16;17.7;74.0;18.0;0.3;82.8;23.6;62.1;3.9;24.2;7.0;0.86
SINES/MC;541;2014;4;16;17.3;83.0;18.0;0.0;82.6;19.5;191.7;3.8;31.0;8.0;1.08
PORTO/PR;545;2014;4;16;18.0;76.0;12.0;0.0;84.7;19.2;52.2;3.7;20.0;6.0;0.65
COIMBRA/CE;548;2014;4;16;20.2;70.0;8.0;0.0;85.6;13.7;54.5;3.4;16.9;5.0;0.47
V.CASTELO;551;2014;4;16;17.3;78.0;10.0;0.0;84.0;15.1;50.4;3.0;17.3;4.5;0.39
FARO;554;2014;4;16;19.0;70.0;14.0;0.0;83.7;30.8;355.4;3.6;50.6;10.1;1.64
EVORA/CC;558;2014;4;16;20.8;71.0;7.0;0.0;84.4;18.2;58.5;2.8;20.5;4.6;0.40
VISEU/CC;560;2014;4;16;20.4;61.0;12.0;8.0;60.9;15.9;42.7;0.8;16.5;0.6;0.01
BEJA;562;2014;4;16;20.6;59.0;5.0;0.0;87.2;33.3;237.4;3.7;49.3;10.4;1.70
V.REAL;567;2014;4;16;21.8;61.0;4.0;4.0;65.2;18.0;49.7;0.7;18.9;0.6;0.01
P.DOURADAS;568;2014;4;16;16.0;63.0;10.0;0.0;86.1;20.0;47.5;4.1;20.0;6.6;0.76
C.BRANCO;570;2014;4;16;21.4;58.0;7.0;0.0;86.7;26.6;58.8;3.8;26.5;7.4;0.93
PORTALEGRE;571;2014;4;16;21.9;61.0;6.0;0.0;86.9;22.7;54.5;3.7;22.7;6.6;0.76
BRAGANCA;575;2014;4;16;23.1;47.0;17.0;0.0;88.4;28.8;53.8;8.0;28.7;14.1;2.96
LISBOA/GC;579;2014;4;16;19.5;57.0;6.0;0.0;85.8;18.7;51.7;3.2;19.7;5.1;0.49
MONCAO;605;2014;4;16;25.0;42.0;6.0;0.0;89.8;82.3;215.9;5.7;84.3;19.5;5.20
LAM.MOURO;606;2014;4;16;21.8;47.0;9.0;0.1;88.5;31.2;90.6;5.5;33.6;11.4;2.03
MONTALEGRE;611;2014;4;16;19.6;52.0;9.0;0.0;82.9;17.5;46.8;2.5;18.1;3.7;0.28
P.LIMA;615;2014;4;16;20.8;67.0;11.0;0.1;86.4;21.5;55.3;4.5;21.8;7.6;0.98
CHAVES;616;2014;4;16;24.2;52.0;2.0;0.0;88.6;30.9;92.6;3.9;33.7;8.6;1.23
CABRIL;619;2014;4;16;21.7;54.0;9.0;0.4;86.1;25.0;53.7;3.8;25.0;7.1;0.88
BRAGA;622;2014;4;16;21.8;68.0;11.0;0.0;86.6;24.5;58.1;4.6;24.4;8.2;1.13
C.BASTO;630;2014;4;16;21.7;58.0;4.0;1.1;82.2;26.9;55.1;1.8;26.8;3.4;0.24
MIRANDELA;632;2014;4;16;23.1;52.0;17.0;3.7;75.8;21.8;52.1;1.9;21.7;3.1;0.20
MCAVALEIRO;633;2014;4;16;22.6;53.0;5.0;0.0;83.3;23.1;53.7;2.2;23.1;3.8;0.29
M.DOURO;635;2014;4;16;21.9;60.0;6.0;0.0;77.4;13.9;56.2;1.2;17.2;1.0;0.03
MOGADOURO;637;2014;4;16;22.7;39.0;14.0;0.0;89.6;28.1;66.5;8.2;28.1;14.3;3.03
C.ANSIAES;644;2014;4;16;22.6;54.0;14.0;7.7;67.7;17.1;43.3;1.2;17.2;1.0;0.03
MONCORVO;654;2014;4;16;21.4;64.0;1.0;23.7;39.8;10.5;38.5;0.0;12.5;0.0;0.00
MOIM.BEIRA;663;2014;4;16;21.5;54.0;12.0;3.5;73.5;22.5;51.3;1.3;22.4;1.9;0.08
TRANCOSO;666;2014;4;16;20.9;54.0;12.0;0.0;88.6;24.7;51.0;6.4;24.6;11.0;1.89
AROUCA;669;2014;4;16;20.8;61.0;8.0;0.0;87.6;33.1;59.2;4.6;32.9;9.7;1.52
FC.RODRIGO;671;2014;4;16;21.6;54.0;14.0;5.9;69.0;18.1;46.5;1.2;18.4;1.3;0.04
GUARDA;683;2014;4;16;20.8;54.0;12.0;0.4;88.5;29.4;53.6;6.3;29.3;11.9;2.17
NELAS;685;2014;4;16;20.8;57.0;12.0;2.5;75.5;25.5;55.7;1.4;25.4;2.5;0.14
PAMP.SERRA;686;2014;4;16;20.8;54.0;10.0;0.0;88.5;28.8;55.0;5.7;28.7;10.8;1.84
COVILHA;687;2014;4;16;21.1;52.0;7.0;0.1;88.8;32.8;56.8;5.2;32.6;10.7;1.81
LOUSA;697;2014;4;16;23.1;55.0;8.0;0.0;86.4;27.6;59.1;3.9;27.6;7.6;0.98
AVEIRO/UNI;702;2014;4;16;19.7;72.0;13.0;0.0;78.9;13.4;49.7;2.0;16.0;2.5;0.14
ANADIA;705;2014;4;16;22.2;66.0;5.0;0.0;77.2;15.8;50.8;1.1;17.8;1.0;0.03
FIG.FOZ;713;2014;4;16;20.5;66.0;8.0;0.0;84.2;19.4;54.8;2.8;20.6;4.7;0.42
ANSIAO;716;2014;4;16;21.1;64.0;9.0;0.0;86.6;21.1;54.7;4.2;21.5;7.0;0.86
