ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
VISEU/CC;560;2012;3;8;17.4;39.0;16.0;0.0;87.8;30.4;100.6;7.0;34.7;14.1;2.93
BEJA;562;2012;3;8;18.2;47.0;8.0;0.0;89.2;56.7;269.9;5.7;74.4;18.3;4.67
V.REAL;567;2012;3;8;15.3;59.0;6.0;0.0;83.9;25.5;140.7;2.4;35.1;5.8;0.60
P.DOURADAS;568;2012;3;8;13.1;29.0;13.0;0.0;88.3;21.9;34.2;6.5;21.7;10.3;1.69
C.BRANCO;570;2012;3;8;18.9;38.0;22.0;0.0;89.6;73.3;184.9;12.4;73.6;31.2;12.03
PORTALEGRE;571;2012;3;8;17.5;44.0;8.0;0.0;89.6;54.9;176.7;6.0;61.8;17.2;4.19
BRAGANCA;575;2012;3;8;14.1;51.0;4.0;0.0;85.1;27.5;119.3;2.6;34.9;6.1;0.67
LISBOA/GC;579;2012;3;8;18.3;65.0;9.0;0.0;86.4;29.7;185.3;4.0;42.4;10.2;1.65
MONCAO;605;2012;3;8;18.8;49.0;7.0;0.0;86.6;33.4;94.8;3.8;35.5;8.6;1.22
LAM.MOURO;606;2012;3;8;17.8;9.0;28.0;0.0;93.1;20.1;53.3;27.2;20.7;29.5;10.84
MONTALEGRE;611;2012;3;8;16.4;11.0;20.0;0.7;91.3;19.7;54.2;14.2;20.6;18.6;4.79
P.LIMA;615;2012;3;8;19.1;41.0;7.0;0.0;85.9;15.6;202.3;3.4;26.2;6.6;0.76
CHAVES;616;2012;3;8;14.7;58.0;2.0;0.0;84.0;21.3;229.2;2.0;34.6;4.8;0.43
CABRIL;619;2012;3;8;20.1;11.0;16.0;0.0;92.0;14.0;41.0;12.7;15.1;14.8;3.22
BRAGA;622;2012;3;8;19.2;41.0;3.0;0.0;86.8;17.5;72.4;3.1;21.8;5.4;0.54
C.BASTO;630;2012;3;8;19.2;38.0;6.0;0.0;87.2;22.4;85.2;3.9;27.1;7.6;0.98
MIRANDELA;632;2012;3;8;16.2;54.0;6.0;0.0;87.5;35.1;327.9;4.1;55.3;12.0;2.20
MCAVALEIRO;633;2012;3;8;14.7;51.0;8.0;0.0;85.4;28.9;255.7;3.3;45.1;8.9;1.31
M.DOURO;635;2012;3;8;13.3;53.0;18.0;0.0;85.5;32.3;427.5;5.6;54.3;15.2;3.37
MOGADOURO;637;2012;3;8;13.3;46.0;12.0;0.0;85.9;21.4;346.2;4.4;37.1;10.0;1.61
C.ANSIAES;644;2012;3;8;14.8;51.0;6.0;0.0;84.5;28.0;233.0;2.7;43.1;7.1;0.88
MONCORVO;654;2012;3;8;14.7;53.0;4.0;0.0;86.3;31.5;373.6;3.1;52.0;9.2;1.38
MOIM.BEIRA;663;2012;3;8;16.2;46.0;4.0;0.0;87.6;40.1;188.2;3.7;52.3;10.8;1.83
TRANCOSO;666;2012;3;8;12.2;57.0;14.0;0.0;83.8;21.6;210.3;3.6;34.3;8.2;1.12
AROUCA;669;2012;3;8;19.7;52.0;4.0;0.0;85.4;27.5;91.8;2.7;31.4;6.0;0.64
FC.RODRIGO;671;2012;3;8;13.9;49.0;14.0;0.0;86.4;28.9;447.0;5.2;49.8;13.6;2.74
GUARDA;683;2012;3;8;12.1;54.0;12.0;0.0;84.6;23.2;65.1;3.7;24.6;6.8;0.80
NELAS;685;2012;3;8;18.1;45.0;18.0;0.0;87.4;33.3;167.9;7.3;44.5;16.7;3.97
PAMP.SERRA;686;2012;3;8;16.2;48.0;12.0;0.0;86.3;75.9;404.0;4.6;103.3;18.6;4.80
COVILHA;687;2012;3;8;17.5;44.0;25.0;0.0;88.0;78.7;935.1;11.3;130.0;38.0;17.03
LOUSA;697;2012;3;8;18.7;51.0;13.0;0.0;86.3;34.5;424.9;4.9;57.3;14.0;2.90
AVEIRO/UNI;702;2012;3;8;14.1;84.0;7.0;0.0;81.4;19.1;100.3;1.9;25.9;3.5;0.25
ANADIA;705;2012;3;8;18.2;70.0;5.0;0.0;81.9;28.3;142.4;1.8;37.8;4.5;0.39
FIG.FOZ;713;2012;3;8;15.9;79.0;12.0;0.0;82.9;27.3;181.4;2.9;39.7;7.4;0.94
ANSIAO;716;2012;3;8;17.3;61.0;9.0;0.1;83.3;26.6;109.3;2.6;33.1;5.9;0.64
LEIRIA/Aer;718;2012;3;8;19.1;61.0;12.0;0.0;85.1;34.9;164.3;3.9;45.6;10.4;1.71
TOMAR;724;2012;3;8;19.0;57.0;7.0;0.0;87.7;55.2;219.5;4.4;67.8;14.3;3.01
ALCOBACA;726;2012;3;8;20.1;52.0;6.0;0.0;86.6;47.4;172.0;3.6;56.2;10.9;1.85
R.MAIOR;729;2012;3;8;17.3;62.0;11.0;0.0;86.3;55.0;226.6;4.4;68.5;14.4;3.05
SANTAREMFB;734;2012;3;8;18.9;54.0;8.0;0.0;88.2;59.2;229.6;5.0;72.0;16.2;3.77
D.PORTOS;739;2012;3;8;19.6;58.0;11.0;0.0;87.1;53.3;219.8;5.0;66.4;15.4;3.45
CORUCHE;744;2012;3;8;16.4;75.0;3.0;0.0;85.8;54.2;270.8;2.7;72.3;10.1;1.63
LAVRADIO;766;2012;3;8;19.1;62.0;6.0;0.0;87.1;39.4;200.0;3.8;52.8;11.0;1.91
SETUBAL;770;2012;3;8;19.3;65.0;9.0;0.0;86.5;44.4;262.7;4.1;62.4;12.8;2.48
ALCAC. SAL;776;2012;3;8;19.9;58.0;7.0;0.0;87.9;44.3;341.0;4.5;66.9;14.4;3.04
ALVALADE;783;2012;3;8;19.6;54.0;9.0;0.0;87.3;52.7;510.7;4.6;83.8;16.6;3.94
SABUGAL;800;2012;3;8;14.0;49.0;22.0;0.0;87.1;40.4;126.9;8.6;45.0;19.0;4.97
ZEBREIRA;803;2012;3;8;18.8;44.0;9.0;0.0;88.9;80.6;673.7;5.8;124.1;23.8;7.45
PROENCA;806;2012;3;8;19.2;50.0;7.0;0.0;87.6;56.2;151.0;4.4;58.2;13.0;2.54
ALVEGA;812;2012;3;8;18.3;56.0;0.0;0.0;88.8;86.4;303.1;3.6;100.9;15.3;3.40
AVIS;824;2012;3;8;19.1;52.0;8.0;0.0;88.7;54.4;426.6;5.3;82.4;18.2;4.64
ELVAS;835;2012;3;8;20.9;33.0;15.0;0.0;90.8;67.3;465.7;10.3;98.9;32.0;12.54
ESTREMOZ;837;2012;3;8;18.2;55.0;9.0;0.0;87.9;47.2;396.1;5.0;72.7;16.3;3.81
PORTEL;848;2012;3;8;20.6;42.0;9.0;0.0;89.3;681.7;1654.2;6.1;681.2;28.9;10.51
AMARELEJA;850;2012;3;8;19.6;45.0;8.0;0.0;88.8;54.3;436.8;5.4;82.9;18.7;4.84
MERTOLA.VF;863;2012;3;8;18.8;39.0;11.0;0.0;89.3;55.2;476.8;6.8;85.6;22.3;6.64
N. CORVO;864;2012;3;8;19.8;46.0;12.0;0.1;88.6;54.8;510.2;6.5;86.4;21.7;6.29
ALCOUTIM;865;2012;3;8;18.4;48.0;13.0;0.0;87.5;37.3;583.7;5.7;64.4;17.0;4.08
C.MARIM;867;2012;3;8;21.8;28.0;16.0;0.0;93.0;83.0;610.8;14.6;123.9;44.1;22.16
PORTIMAO;878;2012;3;8;20.8;37.0;0.0;0.0;89.4;120.3;671.7;3.9;166.1;19.9;5.41
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2012;3;9;17.3;66.0;18.0;0.0;83.8;20.7;355.9;4.4;36.1;10.0;1.59
SINES/MC;541;2012;3;9;20.9;23.0;13.0;0.0;91.8;57.1;285.4;10.7;76.1;28.8;10.39
PORTO/PR;545;2012;3;9;20.1;24.0;16.0;0.0;91.2;29.2;101.5;11.3;34.0;20.0;5.49
COIMBRA/CE;548;2012;3;9;17.3;32.0;13.0;0.0;89.4;26.9;161.2;7.6;38.0;15.8;3.59
V.CASTELO;551;2012;3;9;20.5;39.0;6.0;0.0;88.3;17.0;82.9;4.5;22.5;7.8;1.03
FARO;554;2012;3;9;17.5;29.0;28.0;0.0;90.8;80.9;398.2;19.6;107.3;50.2;27.89
EVORA/CC;558;2012;3;9;18.9;22.0;16.0;0.0;92.1;66.7;363.5;13.0;91.4;36.0;15.46
VISEU/CC;560;2012;3;9;15.3;22.0;28.0;0.0;91.4;32.6;103.1;21.5;36.4;32.3;12.74
BEJA;562;2012;3;9;19.0;21.0;19.0;0.0;92.4;59.4;273.0;15.7;77.0;37.4;16.54
V.REAL;567;2012;3;9;13.9;42.0;6.0;0.0;86.5;27.0;142.9;3.5;36.7;8.3;1.15
P.DOURADAS;568;2012;3;9;14.3;25.0;22.0;0.0;90.7;23.9;36.5;14.3;23.6;19.9;5.42
C.BRANCO;570;2012;3;9;17.3;25.0;16.0;0.0;91.4;75.7;187.7;11.7;75.6;30.5;11.51
PORTALEGRE;571;2012;3;9;18.2;28.0;5.0;0.0;90.9;57.3;179.7;6.2;63.7;17.9;4.50
BRAGANCA;575;2012;3;9;12.9;45.0;5.0;0.0;86.4;28.8;121.3;3.3;36.2;7.7;1.02
LISBOA/GC;579;2012;3;9;18.2;34.0;17.0;0.0;89.3;31.9;188.3;9.2;44.8;19.8;5.36
MONCAO;605;2012;3;9;18.3;36.0;13.0;0.0;89.0;35.5;97.8;7.2;37.2;14.9;3.26
LAM.MOURO;606;2012;3;9;18.8;29.0;10.0;0.0;92.8;22.5;56.4;10.5;22.5;15.5;3.48
MONTALEGRE;611;2012;3;9;15.5;26.0;11.0;0.0;91.3;21.8;56.7;9.0;22.2;13.7;2.80
P.LIMA;615;2012;3;9;20.1;37.0;2.0;0.0;88.6;17.9;205.6;3.9;29.4;7.9;1.06
CHAVES;616;2012;3;9;13.3;48.0;4.0;0.0;85.6;22.6;231.3;2.8;36.3;6.7;0.80
CABRIL;619;2012;3;9;19.0;26.0;7.0;0.0;92.1;16.5;44.1;8.2;17.1;11.1;1.92
BRAGA;622;2012;3;9;22.1;25.0;11.0;0.0;91.6;20.5;76.1;9.4;24.5;14.8;3.22
C.BASTO;630;2012;3;9;17.7;35.0;8.0;0.0;89.1;24.5;88.1;5.7;28.9;10.8;1.84
MIRANDELA;632;2012;3;9;13.8;45.0;6.0;0.0;87.5;36.5;330.1;4.1;57.2;12.2;2.27
MCAVALEIRO;633;2012;3;9;14.0;45.0;9.0;0.0;86.7;30.3;257.9;4.2;46.9;11.1;1.94
M.DOURO;635;2012;3;9;12.6;50.0;12.0;0.0;86.0;33.5;429.5;4.4;56.0;12.8;2.49
MOGADOURO;637;2012;3;9;11.2;44.0;14.0;0.0;86.7;22.6;347.9;5.4;38.8;12.2;2.29
C.ANSIAES;644;2012;3;9;11.5;41.0;14.0;0.0;86.7;29.3;234.8;5.4;44.6;13.2;2.62
MONCORVO;654;2012;3;9;11.9;45.0;6.0;0.0;86.7;32.7;375.4;3.6;53.7;10.7;1.80
MOIM.BEIRA;663;2012;3;9;14.1;34.0;5.0;0.0;88.8;41.8;190.4;4.6;54.0;13.1;2.57
TRANCOSO;666;2012;3;9;8.3;48.0;25.0;0.0;85.2;22.4;211.5;7.7;35.5;15.3;3.40
AROUCA;669;2012;3;9;22.1;19.0;6.0;0.0;92.3;30.7;95.5;8.1;34.0;15.6;3.53
FC.RODRIGO;671;2012;3;9;12.3;39.0;21.0;0.0;87.7;30.3;448.9;8.8;51.8;20.8;5.83
GUARDA;683;2012;3;9;10.6;39.0;18.0;0.0;86.9;24.4;66.7;6.8;25.5;11.7;2.12
NELAS;685;2012;3;9;16.6;25.0;27.0;0.0;91.0;35.6;170.6;19.2;46.8;33.7;13.72
PAMP.SERRA;686;2012;3;9;19.0;22.0;16.0;0.0;91.6;78.6;407.1;12.1;106.0;36.8;16.04
COVILHA;687;2012;3;9;17.1;25.0;32.0;0.0;91.2;81.0;937.9;25.5;133.3;64.0;42.77
LOUSA;697;2012;3;9;19.9;28.0;13.0;0.0;90.6;37.1;428.2;9.0;61.0;22.8;6.90
AVEIRO/UNI;702;2012;3;9;18.2;50.0;12.0;0.0;85.6;20.7;103.3;4.2;27.6;8.2;1.13
ANADIA;705;2012;3;9;20.8;26.0;14.0;0.0;90.4;31.1;145.8;9.2;40.5;18.8;4.90
FIG.FOZ;713;2012;3;9;18.7;34.0;9.0;0.0;88.4;29.5;184.5;5.4;42.2;12.8;2.48
ANSIAO;716;2012;3;9;17.1;36.0;4.0;0.0;87.6;28.6;112.1;3.7;34.9;8.4;1.18
LEIRIA/Aer;718;2012;3;9;21.5;28.0;2.0;0.0;90.1;37.7;167.9;4.8;48.3;12.6;2.41
TOMAR;724;2012;3;9;20.9;28.0;6.0;0.0;90.9;57.9;223.0;6.6;70.2;19.6;5.27
ALCOBACA;726;2012;3;9;21.9;23.0;5.0;0.1;91.7;50.4;175.6;7.0;58.7;18.7;4.86
R.MAIOR;729;2012;3;9;20.3;28.0;10.0;0.0;90.6;57.6;230.0;7.7;70.9;22.1;6.54
SANTAREMFB;734;2012;3;9;20.4;20.0;8.0;0.0;92.4;62.1;233.0;9.1;74.6;25.5;8.38
D.PORTOS;739;2012;3;9;21.0;22.0;10.0;0.0;92.0;56.2;223.3;9.5;69.0;25.2;8.22
CORUCHE;744;2012;3;9;20.7;21.0;13.0;0.1;92.0;57.1;274.2;11.0;75.1;29.2;10.67
LAVRADIO;766;2012;3;9;20.3;25.0;10.0;0.0;91.3;42.1;203.4;8.5;55.5;21.0;5.94
SETUBAL;770;2012;3;9;21.2;29.0;8.0;0.0;90.6;47.1;266.2;7.0;65.3;19.7;5.31
ALCAC. SAL;776;2012;3;9;21.8;23.0;12.0;0.0;92.2;47.3;344.6;10.7;70.4;27.7;9.72
ALVALADE;783;2012;3;9;20.6;21.0;18.0;0.0;92.4;55.6;514.1;14.9;87.6;38.5;17.38
SABUGAL;800;2012;3;9;12.5;33.0;24.0;0.0;88.8;42.0;128.9;12.1;46.3;24.4;7.79
ZEBREIRA;803;2012;3;9;16.9;31.0;2.0;0.0;89.9;82.7;676.4;4.7;126.7;20.7;5.81
PROENCA;806;2012;3;9;18.7;29.0;10.0;0.0;90.4;58.6;154.1;7.5;60.1;19.9;5.41
ALVEGA;812;2012;3;9;20.0;24.0;14.0;0.0;91.8;89.1;306.4;11.3;103.2;34.6;14.42
AVIS;824;2012;3;9;18.8;28.0;9.0;0.0;90.8;56.8;429.7;7.6;85.4;24.1;7.57
ELVAS;835;2012;3;9;17.7;23.0;12.0;0.0;92.0;69.8;468.6;10.4;101.7;32.7;13.02
ESTREMOZ;837;2012;3;9;17.0;31.0;14.0;0.0;89.9;49.3;398.9;8.6;75.4;24.6;7.87
PORTEL;848;2012;3;9;19.7;25.0;19.0;0.0;91.7;684.4;1657.4;14.3;683.8;50.2;27.83
AMARELEJA;850;2012;3;9;18.8;25.0;19.0;0.0;91.5;56.8;439.9;13.8;85.9;36.3;15.70
MERTOLA.VF;863;2012;3;9;19.9;21.0;8.0;0.0;92.4;58.0;480.1;9.0;89.1;27.7;9.73
N. CORVO;864;2012;3;9;19.7;25.0;14.0;0.0;91.6;57.5;513.5;10.8;89.8;31.6;12.25
ALCOUTIM;865;2012;3;9;18.2;28.0;12.0;0.0;90.5;39.7;586.7;8.4;67.9;23.0;7.02
C.MARIM;867;2012;3;9;18.3;24.0;16.0;0.0;93.1;85.5;613.8;14.8;126.8;44.9;22.85
PORTIMAO;878;2012;3;9;18.0;41.0;0.0;0.0;89.4;122.2;674.6;4.0;168.2;20.0;5.47
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2012;3;10;17.0;73.0;0.0;0.0;83.8;21.5;358.7;1.8;37.4;4.4;0.38
SINES/MC;541;2012;3;10;17.7;51.0;10.0;0.0;89.3;58.7;288.3;6.4;77.8;20.4;5.63
PORTO/PR;545;2012;3;10;22.0;21.0;19.0;0.0;93.2;32.3;105.2;17.5;36.5;28.2;10.05
COIMBRA/CE;548;2012;3;10;18.9;28.0;6.0;0.0;90.9;29.4;164.3;6.6;40.6;14.7;3.17
V.CASTELO;551;2012;3;10;20.0;34.0;11.0;0.0;89.9;19.4;86.2;7.4;24.8;12.4;2.33
FARO;554;2012;3;10;17.0;58.0;23.0;0.0;87.8;82.2;401.0;10.0;108.7;32.6;12.98
EVORA/CC;558;2012;3;10;17.9;45.0;7.0;0.0;90.3;68.5;366.4;6.3;93.3;22.3;6.60
VISEU/CC;560;2012;3;10;17.4;22.0;31.0;0.0;92.3;35.1;105.9;28.5;38.4;39.9;18.51
BEJA;562;2012;3;10;17.5;49.0;6.0;0.0;89.8;61.0;275.9;5.7;78.6;18.7;4.86
V.REAL;567;2012;3;10;17.4;31.0;7.0;0.0;89.5;29.2;145.7;5.7;38.9;12.7;2.46
P.DOURADAS;568;2012;3;10;12.9;28.0;21.0;0.0;90.7;25.6;38.5;13.7;25.4;20.0;5.47
C.BRANCO;570;2012;3;10;16.2;29.0;16.0;0.0;91.4;77.8;190.3;11.8;77.8;31.1;11.96
PORTALEGRE;571;2012;3;10;17.7;31.0;8.0;0.0;90.9;59.5;182.6;7.3;65.6;20.5;5.72
BRAGANCA;575;2012;3;10;17.1;31.0;11.0;0.0;89.5;30.9;124.1;7.0;38.1;14.8;3.21
LISBOA/GC;579;2012;3;10;16.1;45.0;13.0;0.0;89.2;33.5;190.9;7.4;46.6;17.2;4.16
MONCAO;605;2012;3;10;22.5;29.0;7.0;0.0;91.3;38.4;101.6;7.3;39.5;15.6;3.53
LAM.MOURO;606;2012;3;10;20.9;22.0;14.0;0.0;93.0;25.4;59.9;13.3;25.4;19.6;5.26
MONTALEGRE;611;2012;3;10;14.9;32.0;8.0;0.0;91.3;23.7;59.1;7.8;23.7;12.5;2.39
P.LIMA;615;2012;3;10;22.1;33.0;0.0;0.0;90.1;20.5;209.3;4.4;33.0;9.4;1.42
CHAVES;616;2012;3;10;18.3;33.0;8.0;0.0;89.1;24.8;234.3;5.7;39.2;12.8;2.48
CABRIL;619;2012;3;10;18.2;31.0;3.0;0.0;92.1;18.8;47.1;6.7;18.8;9.9;1.58
BRAGA;622;2012;3;10;22.8;26.0;12.0;0.0;92.3;23.5;79.9;10.9;27.1;17.5;4.30
C.BASTO;630;2012;3;10;20.2;28.0;13.0;0.0;91.2;27.1;91.4;9.7;31.1;17.2;4.17
MIRANDELA;632;2012;3;10;18.9;32.0;9.0;0.0;89.9;38.8;333.2;6.6;60.1;18.2;4.62
MCAVALEIRO;633;2012;3;10;17.7;30.0;13.0;0.0;89.9;32.5;260.8;8.2;49.6;19.1;5.04
M.DOURO;635;2012;3;10;13.8;38.0;19.0;0.0;87.9;35.1;431.7;8.3;58.3;21.1;5.98
MOGADOURO;637;2012;3;10;15.4;29.0;30.0;0.0;89.9;24.6;350.4;19.2;41.8;32.0;12.53
C.ANSIAES;644;2012;3;10;16.1;28.0;30.0;0.0;90.2;31.4;237.4;20.1;47.2;34.8;14.59
MONCORVO;654;2012;3;10;16.6;29.0;7.0;0.0;89.7;34.8;378.1;5.9;56.6;16.1;3.71
MOIM.BEIRA;663;2012;3;10;16.4;27.0;16.0;0.0;90.7;44.0;193.1;10.6;56.0;24.6;7.86
TRANCOSO;666;2012;3;10;12.0;34.0;17.0;0.0;88.0;23.9;213.4;7.6;37.3;15.6;3.51
AROUCA;669;2012;3;10;21.8;22.0;11.0;0.0;93.1;33.7;99.1;11.5;36.5;21.0;5.96
FC.RODRIGO;671;2012;3;10;15.1;32.0;20.0;0.0;89.5;32.2;451.3;10.9;54.6;24.6;7.91
GUARDA;683;2012;3;10;12.9;34.0;19.0;0.0;88.6;26.0;68.7;9.1;26.7;15.2;3.34
NELAS;685;2012;3;10;18.9;26.0;27.0;0.0;91.7;38.1;173.7;21.3;49.2;37.0;16.20
PAMP.SERRA;686;2012;3;10;16.0;29.0;23.0;0.0;91.6;80.7;409.7;17.3;108.1;46.6;24.38
COVILHA;687;2012;3;10;16.8;31.0;19.0;0.0;91.2;83.1;940.6;13.3;136.1;43.0;21.21
LOUSA;697;2012;3;10;19.9;27.0;6.0;0.0;91.5;39.7;431.5;7.2;64.6;20.1;5.49
AVEIRO/UNI;702;2012;3;10;22.5;20.0;8.0;0.0;92.4;23.9;107.1;9.0;30.7;16.1;3.71
ANADIA;705;2012;3;10;21.3;26.0;13.0;0.0;91.9;33.9;149.3;10.9;43.3;21.9;6.43
FIG.FOZ;713;2012;3;10;20.4;32.0;8.0;0.0;90.3;32.0;187.9;6.7;44.9;15.7;3.55
ANSIAO;716;2012;3;10;18.8;26.0;17.0;0.0;91.1;31.1;115.2;11.8;37.1;21.5;6.23
LEIRIA/Aer;718;2012;3;10;21.5;29.0;16.0;0.0;91.4;40.4;171.5;11.7;50.9;25.1;8.14
TOMAR;724;2012;3;10;21.1;26.0;15.0;0.0;92.0;60.7;226.5;12.1;72.7;30.6;11.63
ALCOBACA;726;2012;3;10;21.0;25.0;8.0;0.0;92.3;53.2;179.1;8.9;61.1;22.6;6.78
R.MAIOR;729;2012;3;10;20.1;29.0;25.0;0.0;91.3;60.2;233.3;18.1;73.2;40.1;18.69
SANTAREMFB;734;2012;3;10;19.6;29.0;12.0;0.0;92.5;64.6;236.2;11.1;76.7;29.7;11.00
D.PORTOS;739;2012;3;10;18.7;34.0;25.0;0.0;91.7;58.4;226.4;19.2;71.0;41.1;19.52
CORUCHE;744;2012;3;10;19.8;40.0;14.0;0.0;91.0;59.2;277.5;10.0;77.2;27.8;9.76
LAVRADIO;766;2012;3;10;18.8;49.0;10.0;0.0;89.5;43.8;206.5;6.6;57.3;17.7;4.41
SETUBAL;770;2012;3;10;17.3;72.0;6.0;0.0;86.1;48.0;269.0;3.3;66.4;11.3;1.98
ALCAC. SAL;776;2012;3;10;18.6;49.0;3.0;0.0;90.0;49.0;347.7;5.0;72.5;16.3;3.80
ALVALADE;783;2012;3;10;19.2;46.0;3.0;0.0;90.5;57.5;517.3;5.4;90.0;19.3;5.13
SABUGAL;800;2012;3;10;14.0;32.0;20.0;0.0;89.5;43.8;131.1;11.0;47.7;23.2;7.11
ZEBREIRA;803;2012;3;10;16.1;34.0;14.0;0.0;89.9;84.6;679.0;8.6;129.1;31.7;12.37
PROENCA;806;2012;3;10;16.9;35.0;16.0;0.0;90.4;60.6;156.8;10.2;61.6;25.1;8.19
ALVEGA;812;2012;3;10;19.8;29.0;17.0;0.0;91.8;91.6;309.7;13.1;105.3;38.6;17.51
AVIS;824;2012;3;10;19.2;31.0;9.0;0.0;90.8;59.2;432.9;7.6;88.2;24.6;7.87
ELVAS;835;2012;3;10;18.0;31.0;12.0;0.0;92.0;72.0;471.5;10.5;104.3;33.2;13.38
ESTREMOZ;837;2012;3;10;17.0;40.0;16.0;0.0;89.9;51.2;401.7;9.5;77.6;26.9;9.22
PORTEL;848;2012;3;10;18.4;49.0;4.0;0.0;89.8;686.1;1660.4;5.1;685.5;25.4;8.33
AMARELEJA;850;2012;3;10;17.5;46.0;6.0;0.0;90.0;58.5;442.8;5.8;88.0;20.1;5.53
MERTOLA.VF;863;2012;3;10;16.8;51.0;9.0;0.0;89.4;59.5;482.8;6.2;91.0;21.6;6.26
N. CORVO;864;2012;3;10;18.5;50.0;7.0;0.0;89.5;59.2;516.5;5.7;92.0;20.4;5.67
ALCOUTIM;865;2012;3;10;16.6;63.0;14.0;0.0;87.1;40.8;589.4;5.8;69.6;17.7;4.41
C.MARIM;867;2012;3;10;16.5;56.0;10.0;0.0;88.9;86.8;616.5;6.0;128.4;24.8;7.99
PORTIMAO;878;2012;3;10;18.0;55.0;0.0;0.0;88.5;123.7;677.5;3.5;169.8;18.2;4.60
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2012;3;11;18.4;62.0;0.0;0.0;84.4;22.8;361.7;1.9;39.3;5.0;0.46
SINES/MC;541;2012;3;11;16.7;72.0;10.0;0.1;85.6;59.5;291.0;3.8;78.8;13.9;2.86
PORTO/PR;545;2012;3;11;21.1;25.0;17.0;0.0;93.3;35.1;108.7;16.0;38.9;27.3;9.47
COIMBRA/CE;548;2012;3;11;19.0;33.0;10.0;0.0;90.9;31.7;167.4;8.1;43.0;17.7;4.41
V.CASTELO;551;2012;3;11;17.2;54.0;8.0;0.0;88.4;20.8;89.0;5.1;26.3;9.4;1.43
FARO;554;2012;3;11;15.5;68.0;10.0;0.0;85.8;83.1;403.5;3.9;109.7;16.9;4.05
EVORA/CC;558;2012;3;11;19.5;33.0;6.0;0.0;90.4;70.9;369.6;6.2;95.8;22.1;6.51
VISEU/CC;560;2012;3;11;15.5;29.0;23.0;0.0;92.1;37.1;108.4;18.5;40.0;30.5;11.52
BEJA;562;2012;3;11;17.7;52.0;5.0;0.0;88.7;62.5;278.8;4.6;80.1;16.2;3.74
V.REAL;567;2012;3;11;14.3;41.0;10.0;0.0;89.5;30.7;148.0;6.6;40.5;14.7;3.18
P.DOURADAS;568;2012;3;11;12.1;36.0;16.0;0.0;90.3;27.0;40.4;10.1;26.8;16.3;3.80
C.BRANCO;570;2012;3;11;19.5;27.0;15.0;0.0;91.7;80.4;193.5;11.6;80.3;31.2;11.98
PORTALEGRE;571;2012;3;11;19.3;29.0;5.0;0.0;91.2;62.0;185.8;6.5;67.6;19.1;5.04
BRAGANCA;575;2012;3;11;15.0;37.0;16.0;0.0;89.5;32.6;126.5;9.0;39.7;18.3;4.68
LISBOA/GC;579;2012;3;11;19.0;40.0;12.0;0.0;89.2;35.6;194.0;7.0;48.8;17.0;4.10
MONCAO;605;2012;3;11;18.4;41.0;16.0;0.0;90.5;40.4;104.6;10.3;41.1;20.6;5.77
LAM.MOURO;606;2012;3;11;19.1;22.0;23.0;0.0;93.1;28.1;63.0;21.1;28.0;28.3;10.09
MONTALEGRE;611;2012;3;11;12.6;34.0;23.0;0.0;90.8;25.2;61.1;15.3;25.2;21.6;6.25
P.LIMA;615;2012;3;11;20.8;36.0;0.0;0.0;90.1;22.9;212.7;4.4;36.1;9.9;1.57
CHAVES;616;2012;3;11;15.5;40.0;5.0;0.0;89.1;26.5;236.8;4.9;41.4;11.7;2.12
CABRIL;619;2012;3;11;17.3;28.0;10.0;0.0;92.2;21.1;49.9;9.6;21.0;14.0;2.91
BRAGA;622;2012;3;11;21.6;28.0;13.0;0.0;92.4;26.3;83.5;11.5;29.4;18.9;4.95
C.BASTO;630;2012;3;11;18.3;33.0;16.0;0.0;91.2;29.3;94.4;11.5;33.0;19.9;5.44
MIRANDELA;632;2012;3;11;17.3;40.0;15.0;0.0;89.9;40.7;336.0;9.1;62.5;23.2;7.12
MCAVALEIRO;633;2012;3;11;15.5;38.0;17.0;0.0;89.9;34.3;263.3;10.0;51.7;22.7;6.81
M.DOURO;635;2012;3;11;12.9;53.0;23.0;0.0;87.4;36.2;433.7;9.4;59.9;23.4;7.22
MOGADOURO;637;2012;3;11;11.6;45.0;28.0;0.0;88.8;25.8;352.2;14.8;43.6;27.4;9.51
C.ANSIAES;644;2012;3;11;13.6;38.0;28.0;0.0;90.0;33.0;239.6;17.7;49.0;32.6;12.99
MONCORVO;654;2012;3;11;13.9;42.0;13.0;0.0;89.4;36.3;380.3;7.6;58.6;19.9;5.40
MOIM.BEIRA;663;2012;3;11;13.5;38.0;16.0;0.0;90.2;45.5;195.2;9.9;57.5;23.7;7.38
TRANCOSO;666;2012;3;11;10.5;45.0;18.0;0.0;88.0;25.0;215.0;8.0;38.7;16.6;3.93
