ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
PORTEL;848;2010;1;1;13.0;71.0;21.0;5.0;46.2;0.5;254.1;0.3;1.0;0.1;0.00
AMARELEJA;850;2010;1;1;12.6;80.0;24.0;3.0;44.2;0.3;192.9;0.2;0.7;0.1;0.00
MERTOLA.VF;863;2010;1;1;12.5;77.0;12.0;0.0;55.8;0.7;276.3;0.5;1.4;0.2;0.00
N. CORVO;864;2010;1;1;13.1;78.0;22.0;3.0;50.1;0.4;2.1;0.5;0.5;0.1;0.00
ALCOUTIM;865;2010;1;1;12.4;82.0;15.0;3.0;43.2;0.3;87.0;0.1;0.6;0.0;0.00
C.MARIM;867;2010;1;1;16.6;55.0;16.0;0.1;74.8;1.7;35.3;1.7;3.0;0.6;0.01
PORTIMAO;878;2010;1;1;17.3;63.0;22.0;1.8;66.4;0.8;5.1;1.7;1.2;0.5;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2010;1;2;16.5;78.0;12.0;0.1;79.6;2.1;719.9;2.0;4.1;0.8;0.02
SINES/MC;541;2010;1;2;14.0;84.0;27.0;0.0;72.0;0.9;99.7;2.6;1.8;0.8;0.02
PORTO/PR;545;2010;1;2;13.5;69.0;25.0;2.0;56.5;0.6;3.9;1.1;0.8;0.3;0.00
COIMBRA/CE;548;2010;1;2;11.8;79.0;30.0;0.0;48.0;0.5;3.4;0.6;0.8;0.1;0.00
V.CASTELO;551;2010;1;2;12.3;83.0;6.0;1.0;31.7;0.8;3.7;0.0;1.0;0.0;0.00
FARO;554;2010;1;2;13.1;86.0;20.0;0.0;73.1;1.3;35.5;1.9;2.5;0.6;0.01
EVORA/CC;558;2010;1;2;10.8;98.0;10.0;0.4;44.5;0.4;24.4;0.1;0.8;0.0;0.00
VISEU/CC;560;2010;1;2;7.9;92.0;12.0;0.2;19.5;0.2;2.0;0.0;0.3;0.0;0.00
BEJA;562;2010;1;2;10.8;83.0;12.0;0.0;55.0;0.5;95.3;0.5;1.1;0.1;0.00
V.REAL;567;2010;1;2;8.1;88.0;1.0;0.1;24.5;0.3;2.2;0.0;0.5;0.0;0.00
P.DOURADAS;568;2010;1;2;4.2;90.0;12.0;33.0;10.9;0.1;0.5;0.0;0.1;0.0;0.00
C.BRANCO;570;2010;1;2;8.1;99.0;2.0;0.1;40.8;0.4;2.8;0.0;0.6;0.0;0.00
PORTALEGRE;571;2010;1;2;8.0;91.0;20.0;0.2;22.9;0.1;2.0;0.0;0.2;0.0;0.00
BRAGANCA;575;2010;1;2;4.5;99.0;0.0;0.0;22.0;0.1;1.2;0.0;0.2;0.0;0.00
LISBOA/GC;579;2010;1;2;13.0;88.0;5.0;0.5;61.5;0.9;4.2;0.6;1.2;0.2;0.00
MONCAO;605;2010;1;2;11.1;89.0;4.0;0.0;64.2;1.0;6.7;0.6;1.4;0.2;0.00
LAM.MOURO;606;2010;1;2;5.1;87.0;1.0;0.1;10.8;0.1;1.0;0.0;0.2;0.0;0.00
MONTALEGRE;611;2010;1;2;5.1;94.0;2.0;1.0;16.6;0.1;0.8;0.0;0.2;0.0;0.00
P.LIMA;615;2010;1;2;12.8;74.0;6.0;1.0;46.9;1.0;3.8;0.1;1.2;0.0;0.00
CHAVES;616;2010;1;2;8.0;90.0;6.0;0.1;35.3;0.4;2.3;0.0;0.6;0.0;0.00
CABRIL;619;2010;1;2;8.6;86.0;1.0;2.0;18.6;0.2;2.3;0.0;0.3;0.0;0.00
BRAGA;622;2010;1;2;13.4;70.0;14.0;0.3;58.3;1.1;3.9;0.7;1.3;0.2;0.00
C.BASTO;630;2010;1;2;8.4;100.0;1.0;0.9;24.3;0.4;2.8;0.0;0.6;0.0;0.00
MIRANDELA;632;2010;1;2;8.2;92.0;2.0;0.0;44.7;0.6;2.9;0.1;0.8;0.0;0.00
MCAVALEIRO;633;2010;1;2;6.6;97.0;2.0;0.0;5.5;0.0;1.6;0.0;0.1;0.0;0.00
M.DOURO;635;2010;1;2;6.7;95.0;7.0;0.3;26.0;0.1;1.9;0.0;0.2;0.0;0.00
MOGADOURO;637;2010;1;2;7.5;80.0;17.0;0.1;74.4;0.7;7.9;1.7;1.2;0.5;0.01
C.ANSIAES;644;2010;1;2;7.4;87.0;9.0;0.1;25.2;0.2;1.8;0.0;0.4;0.0;0.00
MONCORVO;654;2010;1;2;8.3;84.0;5.0;0.0;64.1;0.5;29.8;0.7;0.9;0.2;0.00
MOIM.BEIRA;663;2010;1;2;8.9;80.0;9.0;0.2;46.9;0.5;2.5;0.2;0.7;0.0;0.00
TRANCOSO;666;2010;1;2;6.2;89.0;12.0;0.1;32.1;0.2;1.5;0.0;0.3;0.0;0.00
AROUCA;669;2010;1;2;13.1;71.0;6.0;1.2;52.1;0.8;3.7;0.3;1.0;0.1;0.00
FC.RODRIGO;671;2010;1;2;8.6;83.0;21.0;0.0;52.8;0.4;142.6;0.6;0.8;0.2;0.00
GUARDA;683;2010;1;2;3.9;43.0;12.0;0.8;31.1;0.4;0.8;0.0;0.3;0.0;0.00
NELAS;685;2010;1;2;10.0;94.0;4.0;0.7;9.5;0.2;2.8;0.0;0.3;0.0;0.00
PAMP.SERRA;686;2010;1;2;7.1;90.0;18.0;0.0;33.0;0.2;2.3;0.0;0.3;0.0;0.00
COVILHA;687;2010;1;2;7.0;97.0;0.0;0.6;29.8;0.4;2.5;0.0;0.6;0.0;0.00
LOUSA;697;2010;1;2;12.0;82.0;30.0;0.1;67.1;0.5;28.7;2.6;0.9;0.7;0.01
AVEIRO/UNI;702;2010;1;2;13.0;76.0;14.0;0.0;66.8;0.9;4.1;1.1;1.2;0.3;0.00
ANADIA;705;2010;1;2;12.5;84.0;5.0;0.0;45.6;0.8;4.2;0.1;1.1;0.0;0.00
FIG.FOZ;713;2010;1;2;12.4;85.0;21.0;0.0;62.1;0.7;4.1;1.3;1.0;0.4;0.00
ANSIAO;716;2010;1;2;9.0;97.0;14.0;0.6;10.4;0.0;2.7;0.0;0.1;0.0;0.00
LEIRIA/Aer;718;2010;1;2;14.0;82.0;20.0;0.0;52.5;0.6;137.5;0.6;1.3;0.2;0.00
TOMAR;724;2010;1;2;10.3;100.0;2.0;0.1;21.0;0.2;3.5;0.0;0.3;0.0;0.00
ALCOBACA;726;2010;1;2;13.9;78.0;16.0;2.0;52.5;0.4;4.4;0.5;0.7;0.1;0.00
R.MAIOR;729;2010;1;2;11.6;92.0;8.0;0.1;45.2;0.6;4.0;0.1;0.9;0.0;0.00
SANTAREMFB;734;2010;1;2;11.6;86.0;6.0;0.0;48.7;0.6;3.8;0.2;0.9;0.0;0.00
D.PORTOS;739;2010;1;2;13.6;93.0;13.0;0.3;48.5;0.5;64.1;0.3;1.0;0.1;0.00
CORUCHE;744;2010;1;2;11.9;87.0;4.0;0.2;53.4;0.6;320.6;0.3;1.2;0.1;0.00
LAVRADIO;766;2010;1;2;14.5;84.0;20.0;0.1;71.2;1.0;37.9;1.8;1.9;0.5;0.01
SETUBAL;770;2010;1;2;11.1;98.0;3.0;0.0;53.7;0.7;4.1;0.3;1.0;0.1;0.00
ALCAC. SAL;776;2010;1;2;13.3;80.0;16.0;0.0;72.5;1.1;168.0;1.5;2.1;0.5;0.01
ALVALADE;783;2010;1;2;12.7;93.0;0.0;1.0;66.8;1.4;81.6;0.6;2.7;0.2;0.00
SABUGAL;800;2010;1;2;6.5;100.0;18.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.00
ZEBREIRA;803;2010;1;2;9.1;98.0;11.0;1.0;23.2;0.1;2.7;0.0;0.2;0.0;0.00
PROENCA;806;2010;1;2;7.9;100.0;6.0;0.2;17.1;0.1;2.6;0.0;0.2;0.0;0.00
ALVEGA;812;2010;1;2;11.1;94.0;7.0;0.8;26.0;0.2;144.2;0.0;0.4;0.0;0.00
AVIS;824;2010;1;2;12.6;84.0;6.0;0.7;50.8;0.8;250.2;0.2;1.5;0.1;0.00
ELVAS;835;2010;1;2;10.7;84.0;6.0;0.8;56.7;0.8;3.7;0.4;1.1;0.1;0.00
ESTREMOZ;837;2010;1;2;11.8;86.0;17.0;0.4;49.0;0.5;313.0;0.3;1.0;0.1;0.00
PORTEL;848;2010;1;2;12.0;81.0;10.0;0.0;59.9;0.8;256.0;0.7;1.6;0.2;0.00
AMARELEJA;850;2010;1;2;12.1;88.0;9.0;0.1;54.4;0.5;194.8;0.4;1.0;0.1;0.00
MERTOLA.VF;863;2010;1;2;10.7;92.0;14.0;0.0;61.3;0.8;277.9;0.9;1.6;0.3;0.00
N. CORVO;864;2010;1;2;11.9;90.0;17.0;0.1;59.1;0.6;3.9;0.9;0.8;0.2;0.00
ALCOUTIM;865;2010;1;2;10.4;94.0;14.0;0.0;49.5;0.4;88.6;0.3;0.8;0.1;0.00
C.MARIM;867;2010;1;2;13.6;89.0;14.0;0.1;76.0;1.9;37.5;1.6;3.4;0.6;0.01
PORTIMAO;878;2010;1;2;14.9;83.0;17.0;0.1;73.5;1.1;7.5;1.7;1.6;0.5;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2010;1;3;17.2;94.0;24.0;0.7;75.5;2.2;722.7;2.6;4.4;1.4;0.05
SINES/MC;541;2010;1;3;15.0;95.0;14.0;10.0;25.4;0.1;84.7;0.0;0.2;0.0;0.00
PORTO/PR;545;2010;1;3;13.7;92.0;0.0;13.0;14.4;0.1;2.2;0.0;0.2;0.0;0.00
COIMBRA/CE;548;2010;1;3;12.9;97.0;8.0;12.0;13.3;0.1;2.0;0.0;0.1;0.0;0.00
V.CASTELO;551;2010;1;3;14.2;84.0;3.0;24.0;17.7;0.3;2.3;0.0;0.5;0.0;0.00
FARO;554;2010;1;3;16.7;82.0;23.0;3.0;60.6;0.6;35.6;1.4;1.2;0.4;0.00
EVORA/CC;558;2010;1;3;12.6;100.0;25.0;7.0;12.5;0.0;17.0;0.0;0.0;0.0;0.00
VISEU/CC;560;2010;1;3;10.1;98.0;6.0;26.0;3.1;0.0;1.5;0.0;0.1;0.0;0.00
BEJA;562;2010;1;3;12.5;95.0;21.0;5.0;29.8;0.1;90.1;0.0;0.2;0.0;0.00
V.REAL;567;2010;1;3;10.2;98.0;6.0;33.0;3.0;0.0;1.5;0.0;0.1;0.0;0.00
P.DOURADAS;568;2010;1;3;4.1;99.0;5.0;19.0;1.0;0.0;0.4;0.0;0.0;0.0;0.00
C.BRANCO;570;2010;1;3;8.9;99.0;8.0;26.0;4.9;0.0;1.3;0.0;0.0;0.0;0.00
PORTALEGRE;571;2010;1;3;9.5;97.0;10.0;19.0;5.9;0.0;1.4;0.0;0.1;0.0;0.00
BRAGANCA;575;2010;1;3;7.0;100.0;2.0;36.0;0.2;0.0;1.0;0.0;0.0;0.0;0.00
LISBOA/GC;579;2010;1;3;14.2;96.0;2.0;10.0;17.8;0.1;2.3;0.0;0.1;0.0;0.00
MONCAO;605;2010;1;3;14.4;84.0;12.0;0.1;71.2;1.3;9.0;1.2;1.9;0.4;0.00
LAM.MOURO;606;2010;1;3;8.4;100.0;13.0;2.2;6.1;0.0;2.2;0.0;0.0;0.0;0.00
MONTALEGRE;611;2010;1;3;8.7;87.0;13.0;58.0;16.2;0.2;1.3;0.0;0.2;0.0;0.00
P.LIMA;615;2010;1;3;15.3;80.0;3.0;43.0;22.4;0.4;2.5;0.0;0.6;0.0;0.00
CHAVES;616;2010;1;3;10.0;97.0;1.0;26.0;4.8;0.0;1.5;0.0;0.1;0.0;0.00
CABRIL;619;2010;1;3;10.5;98.0;9.0;55.0;2.9;0.0;1.6;0.0;0.1;0.0;0.00
BRAGA;622;2010;1;3;15.0;81.0;7.0;28.0;28.7;0.4;2.4;0.0;0.5;0.0;0.00
C.BASTO;630;2010;1;3;12.7;100.0;10.0;48.0;0.0;0.0;2.0;0.0;0.0;0.0;0.00
MIRANDELA;632;2010;1;3;10.7;97.0;9.0;16.0;10.6;0.0;1.6;0.0;0.1;0.0;0.00
MCAVALEIRO;633;2010;1;3;8.0;98.0;12.0;24.0;2.9;0.0;1.1;0.0;0.0;0.0;0.00
M.DOURO;635;2010;1;3;8.0;99.0;19.0;13.0;5.2;0.0;1.1;0.0;0.0;0.0;0.00
MOGADOURO;637;2010;1;3;7.1;96.0;40.0;3.0;45.2;0.0;6.4;0.6;0.1;0.1;0.00
C.ANSIAES;644;2010;1;3;8.0;98.0;5.0;20.0;3.9;0.0;1.1;0.0;0.0;0.0;0.00
MONCORVO;654;2010;1;3;9.7;96.0;40.0;0.0;66.4;0.6;31.2;4.2;1.1;1.4;0.05
MOIM.BEIRA;663;2010;1;3;11.0;91.0;8.0;10.0;21.1;0.1;1.7;0.0;0.2;0.0;0.00
TRANCOSO;666;2010;1;3;7.1;95.0;20.0;1.5;32.5;0.3;2.5;0.0;0.4;0.0;0.00
AROUCA;669;2010;1;3;13.1;92.0;6.0;6.0;26.6;0.1;2.1;0.0;0.2;0.0;0.00
FC.RODRIGO;671;2010;1;3;8.3;91.0;20.0;4.0;35.8;0.1;138.1;0.0;0.2;0.0;0.00
GUARDA;683;2010;1;3;4.8;98.0;19.0;14.0;7.1;0.0;0.6;0.0;0.0;0.0;0.00
NELAS;685;2010;1;3;10.8;100.0;6.0;33.0;0.0;0.0;1.6;0.0;0.0;0.0;0.00
PAMP.SERRA;686;2010;1;3;8.3;99.0;18.0;21.1;4.5;0.0;1.2;0.0;0.0;0.0;0.00
COVILHA;687;2010;1;3;7.7;100.0;2.0;29.0;1.4;0.0;1.1;0.0;0.0;0.0;0.00
LOUSA;697;2010;1;3;13.6;97.0;8.0;14.8;16.3;0.1;8.2;0.0;0.1;0.0;0.00
AVEIRO/UNI;702;2010;1;3;14.2;93.0;2.0;16.0;18.0;0.1;2.3;0.0;0.2;0.0;0.00
ANADIA;705;2010;1;3;13.5;100.0;4.0;0.0;45.6;0.8;6.3;0.1;1.2;0.0;0.00
FIG.FOZ;713;2010;1;3;13.9;100.0;5.0;22.0;8.3;0.0;2.2;0.0;0.0;0.0;0.00
ANSIAO;716;2010;1;3;11.8;100.0;4.0;12.0;0.0;0.0;1.8;0.0;0.0;0.0;0.00
LEIRIA/Aer;718;2010;1;3;14.3;98.0;4.0;0.0;53.9;0.6;139.8;0.3;1.3;0.1;0.00
TOMAR;724;2010;1;3;13.5;100.0;6.0;12.0;2.9;0.0;2.1;0.0;0.0;0.0;0.00
ALCOBACA;726;2010;1;3;15.2;95.0;4.0;12.0;16.3;0.1;2.4;0.0;0.2;0.0;0.00
R.MAIOR;729;2010;1;3;14.1;98.0;2.0;26.0;6.5;0.0;2.2;0.0;0.1;0.0;0.00
SANTAREMFB;734;2010;1;3;13.7;96.0;3.0;17.0;11.4;0.1;2.2;0.0;0.1;0.0;0.00
D.PORTOS;739;2010;1;3;14.8;96.0;2.0;0.0;51.1;0.6;66.5;0.2;1.1;0.1;0.00
CORUCHE;744;2010;1;3;14.1;98.0;2.0;11.0;12.9;0.0;289.8;0.0;0.1;0.0;0.00
LAVRADIO;766;2010;1;3;14.8;95.0;5.0;18.0;17.9;0.1;11.7;0.0;0.2;0.0;0.00
SETUBAL;770;2010;1;3;13.4;100.0;2.0;27.0;5.9;0.0;2.1;0.0;0.0;0.0;0.00
ALCAC. SAL;776;2010;1;3;14.9;97.0;9.0;0.0;72.7;1.2;170.4;1.1;2.3;0.3;0.00
ALVALADE;783;2010;1;3;14.7;94.0;9.0;0.9;63.5;1.5;83.9;0.8;2.9;0.3;0.00
SABUGAL;800;2010;1;3;6.6;100.0;18.0;13.0;0.0;0.0;0.9;0.0;0.0;0.0;0.00
ZEBREIRA;803;2010;1;3;8.2;100.0;14.0;10.6;3.8;0.0;1.2;0.0;0.0;0.0;0.00
PROENCA;806;2010;1;3;10.6;100.0;4.0;22.0;0.5;0.0;1.6;0.0;0.0;0.0;0.00
ALVEGA;812;2010;1;3;13.6;99.0;2.0;0.0;27.0;0.2;146.4;0.0;0.4;0.0;0.00
AVIS;824;2010;1;3;12.6;100.0;12.0;13.0;8.9;0.0;218.6;0.0;0.0;0.0;0.00
ELVAS;835;2010;1;3;12.3;92.0;19.0;5.2;33.8;0.1;1.9;0.0;0.2;0.0;0.00
ESTREMOZ;837;2010;1;3;11.2;96.0;25.0;0.0;53.7;0.6;314.7;0.9;1.1;0.2;0.00
PORTEL;848;2010;1;3;12.9;95.0;14.0;8.0;24.1;0.1;238.5;0.0;0.2;0.0;0.00
AMARELEJA;850;2010;1;3;12.4;100.0;16.0;4.0;23.9;0.0;190.2;0.0;0.0;0.0;0.00
MERTOLA.VF;863;2010;1;3;13.8;93.0;19.0;0.0;65.8;0.9;280.1;1.4;1.8;0.4;0.01
N. CORVO;864;2010;1;3;14.1;96.0;19.0;1.0;56.2;0.7;6.1;0.8;1.1;0.2;0.00
ALCOUTIM;865;2010;1;3;13.8;88.0;19.0;0.0;61.1;0.6;90.8;1.1;1.2;0.3;0.00
C.MARIM;867;2010;1;3;16.1;88.0;19.0;1.6;66.1;1.7;40.1;1.4;3.0;0.5;0.01
PORTIMAO;878;2010;1;3;16.8;93.0;19.0;1.2;66.0;1.3;10.2;1.4;1.9;0.4;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2010;1;4;16.9;79.0;31.0;2.0;69.9;1.7;725.4;3.0;3.4;1.4;0.05
SINES/MC;541;2010;1;4;15.3;85.0;20.0;9.0;31.1;0.3;72.4;0.0;0.6;0.0;0.00
PORTO/PR;545;2010;1;4;12.5;85.0;14.0;1.0;33.1;0.4;4.2;0.0;0.6;0.0;0.00
COIMBRA/CE;548;2010;1;4;12.0;92.0;5.0;2.0;18.1;0.1;3.9;0.0;0.2;0.0;0.00
V.CASTELO;551;2010;1;4;12.4;85.0;14.0;1.0;35.8;0.5;4.2;0.0;0.8;0.0;0.00
FARO;554;2010;1;4;16.9;74.0;34.0;41.0;49.1;0.6;2.7;0.8;0.8;0.2;0.00
EVORA/CC;558;2010;1;4;12.3;99.0;18.0;14.0;2.0;0.0;1.9;0.0;0.0;0.0;0.00
VISEU/CC;560;2010;1;4;8.5;97.0;10.0;6.0;4.1;0.0;1.2;0.0;0.1;0.0;0.00
BEJA;562;2010;1;4;14.9;76.0;24.0;15.5;39.2;0.5;64.9;0.1;0.9;0.0;0.00
V.REAL;567;2010;1;4;7.9;94.0;6.0;5.0;6.5;0.1;1.1;0.0;0.1;0.0;0.00
P.DOURADAS;568;2010;1;4;2.4;91.0;1.0;8.9;4.9;0.0;0.1;0.0;0.0;0.0;0.00
C.BRANCO;570;2010;1;4;10.1;100.0;13.0;19.0;0.0;0.0;1.5;0.0;0.0;0.0;0.00
PORTALEGRE;571;2010;1;4;8.7;98.0;19.0;17.0;3.6;0.0;1.3;0.0;0.0;0.0;0.00
BRAGANCA;575;2010;1;4;6.1;94.0;16.0;0.5;8.6;0.1;1.8;0.0;0.1;0.0;0.00
LISBOA/GC;579;2010;1;4;13.8;92.0;10.0;5.0;18.8;0.1;2.2;0.0;0.3;0.0;0.00
MONCAO;605;2010;1;4;13.6;93.0;5.0;0.0;72.3;1.4;11.2;0.9;2.2;0.3;0.00
LAM.MOURO;606;2010;1;4;7.8;96.0;25.0;0.0;13.5;0.0;3.3;0.0;0.1;0.0;0.00
MONTALEGRE;611;2010;1;4;4.4;97.0;14.0;0.5;20.1;0.2;1.8;0.0;0.3;0.0;0.00
P.LIMA;615;2010;1;4;12.9;81.0;1.0;0.0;35.2;0.7;4.5;0.0;1.0;0.0;0.00
CHAVES;616;2010;1;4;8.8;84.0;3.0;0.1;17.5;0.2;2.8;0.0;0.3;0.0;0.00
CABRIL;619;2010;1;4;8.3;89.0;7.0;1.0;11.5;0.1;2.8;0.0;0.2;0.0;0.00
BRAGA;622;2010;1;4;13.0;74.0;10.0;0.3;51.7;0.9;4.4;0.3;1.2;0.1;0.00
C.BASTO;630;2010;1;4;9.4;94.0;4.0;1.6;6.1;0.1;3.4;0.0;0.1;0.0;0.00
