ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;1;1;16.3;81.0;13.0;2.0;49.9;0.4;5.4;0.3;0.7;0.1;0.00
SINES/MC;541;2011;1;1;15.5;82.0;17.0;2.0;49.7;0.4;41.1;0.4;0.7;0.1;0.00
PORTO/PR;545;2011;1;1;13.7;77.0;0.0;0.0;50.1;1.0;4.6;0.2;1.3;0.0;0.00
COIMBRA/CE;548;2011;1;1;13.6;90.0;4.0;12.0;17.1;0.2;2.2;0.0;0.3;0.0;0.00
V.CASTELO;551;2011;1;1;13.4;74.0;0.0;0.0;62.2;1.1;6.7;0.5;1.5;0.1;0.00
FARO;554;2011;1;1;16.6;77.0;9.0;0.0;57.7;0.8;37.1;0.5;1.5;0.2;0.00
EVORA/CC;558;2011;1;1;12.2;98.0;4.0;3.0;14.6;0.0;1.9;0.0;0.1;0.0;0.00
VISEU/CC;560;2011;1;1;11.3;81.0;2.0;1.0;45.5;0.5;3.2;0.1;0.7;0.0;0.00
BEJA;562;2011;1;1;14.0;87.0;13.0;0.5;51.6;0.5;4.7;0.4;0.8;0.1;0.00
V.REAL;567;2011;1;1;10.5;91.0;3.0;0.6;34.9;0.3;3.1;0.0;0.5;0.0;0.00
P.DOURADAS;568;2011;1;1;4.9;99.0;2.0;7.0;0.8;0.0;0.6;0.0;0.0;0.0;0.00
C.BRANCO;570;2011;1;1;10.7;98.0;4.0;0.8;2.3;0.0;3.1;0.0;0.1;0.0;0.00
PORTALEGRE;571;2011;1;1;11.0;87.0;4.0;8.0;12.5;0.2;1.7;0.0;0.3;0.0;0.00
BRAGANCA;575;2011;1;1;7.9;100.0;2.0;7.0;0.0;0.0;1.1;0.0;0.0;0.0;0.00
LISBOA/GC;579;2011;1;1;16.2;75.0;13.0;0.3;60.6;1.0;5.2;0.8;1.4;0.2;0.00
MONCAO;605;2011;1;1;11.8;81.0;3.0;0.0;72.8;1.6;6.8;0.8;2.0;0.2;0.00
LAM.MOURO;606;2011;1;1;9.5;80.0;2.0;0.0;40.3;0.7;3.4;0.0;0.9;0.0;0.00
MONTALEGRE;611;2011;1;1;7.8;85.0;1.0;0.1;11.9;0.2;1.9;0.0;0.3;0.0;0.00
P.LIMA;615;2011;1;1;12.2;84.0;1.0;0.0;46.6;0.6;4.3;0.1;0.8;0.0;0.00
CHAVES;616;2011;1;1;9.2;98.0;0.0;0.0;42.1;0.4;4.8;0.1;0.7;0.0;0.00
CABRIL;619;2011;1;1;11.0;84.0;0.0;0.0;46.3;0.7;4.8;0.1;1.1;0.0;0.00
BRAGA;622;2011;1;1;13.2;82.0;1.0;0.0;74.9;1.7;7.0;0.8;2.1;0.3;0.00
C.BASTO;630;2011;1;1;11.4;89.0;0.0;0.0;40.0;0.6;3.9;0.0;0.8;0.0;0.00
MIRANDELA;632;2011;1;1;9.8;100.0;1.0;0.0;5.6;0.0;40.9;0.0;0.0;0.0;0.00
MCAVALEIRO;633;2011;1;1;9.9;91.0;1.0;2.0;20.3;0.1;3.1;0.0;0.2;0.0;0.00
M.DOURO;635;2011;1;1;8.2;97.0;0.0;0.6;19.8;0.0;16.2;0.0;0.1;0.0;0.00
MOGADOURO;637;2011;1;1;8.4;89.0;0.0;2.0;42.7;0.1;4.0;0.1;0.2;0.0;0.00
C.ANSIAES;644;2011;1;1;9.1;90.0;2.0;1.0;36.6;0.2;2.5;0.0;0.4;0.0;0.00
MONCORVO;654;2011;1;1;9.3;96.0;1.0;2.0;33.7;0.1;72.9;0.0;0.1;0.0;0.00
MOIM.BEIRA;663;2011;1;1;9.3;91.0;1.0;1.6;36.5;0.1;2.8;0.0;0.2;0.0;0.00
TRANCOSO;666;2011;1;1;7.7;96.0;1.0;2.0;9.7;0.0;2.0;0.0;0.1;0.0;0.00
AROUCA;669;2011;1;1;12.9;83.0;2.0;0.5;56.4;1.0;4.4;0.3;1.3;0.1;0.00
FC.RODRIGO;671;2011;1;1;9.2;95.0;1.0;1.0;22.7;0.2;151.4;0.0;0.3;0.0;0.00
GUARDA;683;2011;1;1;7.4;100.0;8.0;2.0;38.9;0.0;3.5;0.0;0.0;0.0;0.00
NELAS;685;2011;1;1;11.8;90.0;2.0;0.6;38.2;1.2;3.5;0.0;1.3;0.0;0.00
PAMP.SERRA;686;2011;1;1;9.2;100.0;1.0;2.0;9.7;0.0;2.9;0.0;0.0;0.0;0.00
COVILHA;687;2011;1;1;10.6;100.0;0.0;2.0;0.0;0.0;2.9;0.0;0.0;0.0;0.00
LOUSA;697;2011;1;1;12.6;89.0;1.0;8.0;19.3;0.2;2.0;0.0;0.3;0.0;0.00
AVEIRO/UNI;702;2011;1;1;14.7;79.0;2.0;3.0;39.8;0.4;2.4;0.0;0.6;0.0;0.00
ANADIA;705;2011;1;1;14.9;81.0;5.0;0.9;61.6;2.6;12.3;0.6;3.4;0.2;0.00
FIG.FOZ;713;2011;1;1;14.4;91.0;5.0;2.0;29.2;0.2;4.7;0.0;0.3;0.0;0.00
ANSIAO;716;2011;1;1;11.8;100.0;3.0;6.0;0.0;0.0;1.8;0.0;0.0;0.0;0.00
LEIRIA/Aer;718;2011;1;1;14.6;95.0;1.0;1.0;14.9;0.2;4.7;0.0;0.4;0.0;0.00
TOMAR;724;2011;1;1;12.7;99.0;2.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.00
ALCOBACA;726;2011;1;1;14.5;90.0;2.0;0.1;33.3;0.4;4.7;0.0;0.6;0.0;0.00
R.MAIOR;729;2011;1;1;14.1;93.0;1.0;1.3;23.1;0.3;358.2;0.0;0.7;0.0;0.00
SANTAREMFB;734;2011;1;1;13.0;97.0;2.0;2.0;13.9;0.1;4.4;0.0;0.1;0.0;0.00
D.PORTOS;739;2011;1;1;15.1;83.0;13.0;2.2;47.9;0.7;153.3;0.2;1.5;0.1;0.00
CORUCHE;744;2011;1;1;14.1;93.0;1.0;0.0;36.1;1.6;509.9;0.0;3.2;0.0;0.00
LAVRADIO;766;2011;1;1;16.0;79.0;4.0;0.7;45.5;0.8;5.3;0.1;1.2;0.0;0.00
SETUBAL;770;2011;1;1;15.7;88.0;7.0;0.5;32.8;0.4;5.1;0.0;0.7;0.0;0.00
ALCAC. SAL;776;2011;1;1;14.8;97.0;6.0;0.0;76.3;5.2;266.0;1.1;9.8;0.7;0.01
ALVALADE;783;2011;1;1;16.0;84.0;6.0;4.0;35.3;0.3;85.4;0.0;0.7;0.0;0.00
SABUGAL;800;2011;1;1;9.0;100.0;3.0;0.4;5.0;0.0;2.4;0.0;0.0;0.0;0.00
ZEBREIRA;803;2011;1;1;10.9;96.0;2.0;8.0;3.7;0.1;1.7;0.0;0.1;0.0;0.00
PROENCA;806;2011;1;1;11.0;100.0;4.0;2.0;0.0;0.0;3.3;0.0;0.0;0.0;0.00
ALVEGA;812;2011;1;1;14.0;100.0;0.0;2.0;0.0;0.0;4.2;0.0;0.0;0.0;0.00
AVIS;824;2011;1;1;11.9;88.0;2.0;0.2;30.4;0.4;228.3;0.0;0.8;0.0;0.00
ELVAS;835;2011;1;1;13.0;7.0;1.0;0.0;97.1;13.7;97.9;12.0;20.3;16.3;3.80
ESTREMOZ;837;2011;1;1;11.7;64.0;4.0;1.7;54.0;0.6;3.7;0.3;0.8;0.1;0.00
PORTEL;848;2011;1;1;13.8;92.0;5.0;0.0;36.0;0.1;266.2;0.0;0.3;0.0;0.00
AMARELEJA;850;2011;1;1;13.7;100.0;2.0;3.0;11.8;0.0;74.6;0.0;0.0;0.0;0.00
MERTOLA.VF;863;2011;1;1;14.9;63.0;8.0;0.4;68.1;1.7;417.7;0.9;3.4;0.3;0.00
N. CORVO;864;2011;1;1;14.4;90.0;9.0;1.0;41.0;0.6;58.5;0.1;1.2;0.0;0.00
ALCOUTIM;865;2011;1;1;13.2;97.0;10.0;0.0;41.3;0.5;295.7;0.1;0.9;0.0;0.00
C.MARIM;867;2011;1;1;16.4;79.0;4.0;0.0;59.1;1.7;143.9;0.5;3.2;0.2;0.00
PORTIMAO;878;2011;1;1;17.7;71.0;14.0;1.0;58.9;1.1;5.6;0.8;1.4;0.2;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;1;2;16.7;78.0;5.0;0.0;63.7;0.9;8.1;0.6;1.4;0.2;0.00
SINES/MC;541;2011;1;2;14.2;86.0;2.0;0.0;57.4;0.7;43.4;0.4;1.3;0.1;0.00
PORTO/PR;545;2011;1;2;10.2;96.0;0.0;0.1;51.2;1.1;6.1;0.2;1.5;0.1;0.00
COIMBRA/CE;548;2011;1;2;9.5;98.0;4.0;0.1;19.2;0.2;3.6;0.0;0.4;0.0;0.00
V.CASTELO;551;2011;1;2;9.1;97.0;3.0;0.0;63.1;1.1;8.0;0.6;1.7;0.2;0.00
FARO;554;2011;1;2;15.8;70.0;4.0;0.0;70.2;1.4;39.6;0.8;2.6;0.3;0.00
EVORA/CC;558;2011;1;2;9.6;92.0;4.0;0.1;22.4;0.1;3.3;0.0;0.2;0.0;0.00
VISEU/CC;560;2011;1;2;7.6;97.0;2.0;0.2;47.1;0.5;4.3;0.1;0.8;0.0;0.00
BEJA;562;2011;1;2;10.3;92.0;7.0;0.1;56.8;0.6;6.3;0.5;1.0;0.1;0.00
V.REAL;567;2011;1;2;9.2;100.0;3.0;0.1;34.9;0.3;4.5;0.0;0.5;0.0;0.00
P.DOURADAS;568;2011;1;2;7.6;69.0;8.0;0.0;24.6;0.3;1.7;0.0;0.4;0.0;0.00
C.BRANCO;570;2011;1;2;13.1;66.0;2.0;0.1;26.0;0.6;5.2;0.0;0.9;0.0;0.00
PORTALEGRE;571;2011;1;2;8.9;98.0;7.0;0.0;15.0;0.2;3.0;0.0;0.4;0.0;0.00
BRAGANCA;575;2011;1;2;6.0;100.0;4.0;0.2;0.0;0.0;1.9;0.0;0.0;0.0;0.00
LISBOA/GC;579;2011;1;2;9.6;100.0;4.0;0.2;60.6;1.0;6.6;0.5;1.5;0.1;0.00
MONCAO;605;2011;1;2;10.5;97.0;1.0;0.0;72.9;1.6;8.4;0.7;2.2;0.2;0.00
LAM.MOURO;606;2011;1;2;9.3;76.0;6.0;0.0;54.9;1.0;4.8;0.4;1.3;0.1;0.00
MONTALEGRE;611;2011;1;2;8.3;71.0;9.0;0.0;35.4;0.5;3.1;0.0;0.7;0.0;0.00
P.LIMA;615;2011;1;2;9.5;100.0;1.0;0.1;46.6;0.6;5.7;0.1;1.0;0.0;0.00
CHAVES;616;2011;1;2;8.9;99.0;1.0;0.0;42.7;0.4;6.1;0.1;0.7;0.0;0.00
CABRIL;619;2011;1;2;11.2;71.0;1.0;0.0;58.2;1.1;6.5;0.4;1.6;0.1;0.00
BRAGA;622;2011;1;2;8.6;100.0;1.0;0.1;73.4;1.7;8.3;0.7;2.2;0.2;0.00
C.BASTO;630;2011;1;2;11.6;87.0;5.0;0.0;50.0;0.8;5.7;0.2;1.2;0.1;0.00
MIRANDELA;632;2011;1;2;6.3;100.0;2.0;0.2;5.6;0.0;41.7;0.0;0.0;0.0;0.00
MCAVALEIRO;633;2011;1;2;7.3;99.0;2.0;0.0;21.1;0.1;4.1;0.0;0.2;0.0;0.00
M.DOURO;635;2011;1;2;8.3;100.0;0.0;0.0;19.8;0.0;17.4;0.0;0.0;0.0;0.00
MOGADOURO;637;2011;1;2;10.3;77.0;0.0;0.0;50.4;0.4;5.6;0.2;0.7;0.0;0.00
C.ANSIAES;644;2011;1;2;11.6;69.0;3.0;0.0;54.0;0.7;4.3;0.3;1.0;0.1;0.00
MONCORVO;654;2011;1;2;7.3;98.0;5.0;0.1;35.5;0.1;73.9;0.0;0.2;0.0;0.00
MOIM.BEIRA;663;2011;1;2;9.0;86.0;4.0;0.1;46.2;0.3;4.1;0.1;0.5;0.0;0.00
TRANCOSO;666;2011;1;2;9.3;75.0;4.0;0.0;28.4;0.3;3.4;0.0;0.5;0.0;0.00
AROUCA;669;2011;1;2;13.5;72.0;3.0;0.1;67.5;1.5;6.5;0.7;1.9;0.2;0.00
FC.RODRIGO;671;2011;1;2;7.8;97.0;3.0;0.0;25.3;0.2;152.5;0.0;0.5;0.0;0.00
GUARDA;683;2011;1;2;8.7;68.0;5.0;0.1;55.8;0.4;4.8;0.4;0.6;0.1;0.00
NELAS;685;2011;1;2;7.3;100.0;4.0;0.1;38.2;1.2;4.5;0.0;1.4;0.0;0.00
PAMP.SERRA;686;2011;1;2;11.2;68.0;4.0;0.1;33.1;0.5;4.6;0.0;0.8;0.0;0.00
COVILHA;687;2011;1;2;10.9;89.0;1.0;0.0;8.0;0.2;4.6;0.0;0.3;0.0;0.00
LOUSA;697;2011;1;2;9.0;90.0;2.0;0.1;26.9;0.3;3.3;0.0;0.5;0.0;0.00
AVEIRO/UNI;702;2011;1;2;12.1;82.0;5.0;0.0;52.7;0.7;4.3;0.3;1.0;0.1;0.00
ANADIA;705;2011;1;2;13.0;83.0;8.0;0.0;69.0;2.9;14.3;0.9;3.8;0.4;0.00
FIG.FOZ;713;2011;1;2;12.5;89.0;4.0;0.0;39.2;0.4;6.7;0.0;0.7;0.0;0.00
ANSIAO;716;2011;1;2;8.2;100.0;6.0;0.2;0.0;0.0;3.0;0.0;0.0;0.0;0.00
LEIRIA/Aer;718;2011;1;2;12.6;100.0;2.0;0.1;14.9;0.2;6.7;0.0;0.4;0.0;0.00
TOMAR;724;2011;1;2;11.1;90.0;5.0;0.0;11.8;0.2;3.7;0.0;0.3;0.0;0.00
ALCOBACA;726;2011;1;2;13.9;83.0;4.0;0.0;47.3;0.7;6.9;0.1;1.1;0.0;0.00
R.MAIOR;729;2011;1;2;12.6;91.0;4.0;0.2;32.2;0.5;360.2;0.0;0.9;0.0;0.00
SANTAREMFB;734;2011;1;2;9.3;98.0;0.0;0.4;14.8;0.1;5.8;0.0;0.2;0.0;0.00
D.PORTOS;739;2011;1;2;14.8;95.0;4.0;0.0;51.8;0.8;155.7;0.2;1.6;0.1;0.00
CORUCHE;744;2011;1;2;10.5;98.0;2.0;0.0;37.6;1.6;511.5;0.0;3.2;0.0;0.00
LAVRADIO;766;2011;1;2;8.9;99.0;5.0;0.1;46.3;0.8;6.6;0.1;1.2;0.0;0.00
SETUBAL;770;2011;1;2;9.6;100.0;3.0;0.1;32.8;0.4;6.5;0.0;0.7;0.0;0.00
ALCAC. SAL;776;2011;1;2;11.1;99.0;3.0;0.0;74.4;5.2;267.7;0.9;9.9;0.5;0.01
ALVALADE;783;2011;1;2;12.3;94.0;4.0;0.1;40.8;0.4;87.3;0.0;0.8;0.0;0.00
SABUGAL;800;2011;1;2;9.6;81.0;10.0;0.0;25.1;0.3;3.8;0.0;0.4;0.0;0.00
ZEBREIRA;803;2011;1;2;8.3;77.0;1.0;0.1;17.2;0.4;2.9;0.0;0.6;0.0;0.00
PROENCA;806;2011;1;2;12.7;83.0;3.0;0.1;15.4;0.3;5.3;0.0;0.5;0.0;0.00
ALVEGA;812;2011;1;2;8.6;88.0;1.0;0.2;8.0;0.1;5.5;0.0;0.3;0.0;0.00
AVIS;824;2011;1;2;9.6;85.0;3.0;0.3;41.1;0.6;229.7;0.0;1.2;0.0;0.00
ELVAS;835;2011;1;2;9.4;7.0;3.0;0.0;97.1;14.9;99.3;13.4;21.7;18.2;4.64
ESTREMOZ;837;2011;1;2;9.3;65.0;4.0;0.1;66.5;1.0;5.1;0.7;1.4;0.2;0.00
PORTEL;848;2011;1;2;12.6;91.0;4.0;0.0;43.8;0.3;268.2;0.1;0.5;0.0;0.00
AMARELEJA;850;2011;1;2;10.2;100.0;4.0;0.4;11.8;0.0;76.1;0.0;0.0;0.0;0.00
MERTOLA.VF;863;2011;1;2;12.1;63.0;7.0;0.0;76.7;2.3;419.6;1.2;4.5;0.5;0.01
N. CORVO;864;2011;1;2;12.6;87.0;2.0;0.1;49.3;0.8;60.5;0.2;1.6;0.0;0.00
ALCOUTIM;865;2011;1;2;11.7;93.0;6.0;0.1;47.4;0.6;297.5;0.2;1.2;0.0;0.00
C.MARIM;867;2011;1;2;15.0;73.0;20.0;0.0;73.5;2.2;146.3;1.9;4.3;0.8;0.02
PORTIMAO;878;2011;1;2;16.6;75.0;1.0;0.0;67.9;1.6;8.3;0.6;2.2;0.2;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;1;3;16.2;77.0;7.0;0.0;72.7;1.4;10.7;1.0;2.1;0.3;0.00
SINES/MC;541;2011;1;3;13.7;83.0;10.0;0.1;67.0;1.0;45.6;0.9;1.9;0.3;0.00
PORTO/PR;545;2011;1;3;9.5;87.0;0.0;0.1;54.7;1.3;7.5;0.3;1.8;0.1;0.00
COIMBRA/CE;548;2011;1;3;10.1;95.0;6.0;0.7;24.2;0.3;5.1;0.0;0.5;0.0;0.00
V.CASTELO;551;2011;1;3;8.5;97.0;7.0;0.2;64.1;1.1;9.2;0.7;1.7;0.2;0.00
FARO;554;2011;1;3;14.9;71.0;13.0;0.0;77.8;2.0;42.0;1.8;3.5;0.7;0.01
EVORA/CC;558;2011;1;3;9.5;99.0;4.0;0.0;23.5;0.1;4.7;0.0;0.2;0.0;0.00
VISEU/CC;560;2011;1;3;8.7;77.0;5.0;0.0;58.8;0.8;5.6;0.5;1.2;0.1;0.00
BEJA;562;2011;1;3;9.2;97.0;7.0;0.2;58.4;0.6;7.7;0.5;1.1;0.1;0.00
V.REAL;567;2011;1;3;4.4;100.0;2.0;0.0;34.9;0.3;5.0;0.0;0.5;0.0;0.00
P.DOURADAS;568;2011;1;3;5.4;75.0;4.0;0.1;39.5;0.5;2.4;0.0;0.7;0.0;0.00
C.BRANCO;570;2011;1;3;7.3;97.0;2.0;0.1;28.2;0.6;6.2;0.0;1.0;0.0;0.00
PORTALEGRE;571;2011;1;3;8.9;73.0;0.0;0.0;26.3;0.5;4.3;0.0;0.8;0.0;0.00
BRAGANCA;575;2011;1;3;2.1;100.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.00
LISBOA/GC;579;2011;1;3;10.5;97.0;8.0;0.3;62.0;1.0;8.2;0.7;1.6;0.2;0.00
MONCAO;605;2011;1;3;8.9;81.0;10.0;0.0;75.8;1.8;9.7;1.3;2.5;0.4;0.01
LAM.MOURO;606;2011;1;3;8.7;79.0;12.0;0.1;65.6;1.3;6.1;1.0;1.7;0.3;0.00
MONTALEGRE;611;2011;1;3;5.8;92.0;2.0;0.2;40.1;0.6;3.8;0.0;0.8;0.0;0.00
P.LIMA;615;2011;1;3;7.3;100.0;1.0;0.1;46.6;0.6;6.7;0.1;1.0;0.0;0.00
CHAVES;616;2011;1;3;2.7;95.0;2.0;0.0;45.0;0.4;6.3;0.1;0.7;0.0;0.00
CABRIL;619;2011;1;3;8.7;85.0;0.0;0.0;61.3;1.3;7.8;0.4;1.8;0.1;0.00
BRAGA;622;2011;1;3;7.3;100.0;0.0;0.2;72.8;1.7;9.3;0.7;2.3;0.2;0.00
C.BASTO;630;2011;1;3;7.5;100.0;1.0;0.0;50.0;0.8;6.8;0.2;1.2;0.0;0.00
MIRANDELA;632;2011;1;3;5.0;100.0;7.0;0.2;5.6;0.0;42.3;0.0;0.0;0.0;0.00
MCAVALEIRO;633;2011;1;3;4.6;100.0;2.0;0.3;21.1;0.1;4.6;0.0;0.2;0.0;0.00
M.DOURO;635;2011;1;3;5.6;100.0;1.0;0.1;19.8;0.0;18.1;0.0;0.0;0.0;0.00
MOGADOURO;637;2011;1;3;4.5;96.0;9.0;0.1;52.9;0.4;6.1;0.4;0.7;0.1;0.00
C.ANSIAES;644;2011;1;3;4.3;97.0;1.0;0.1;54.9;0.7;4.8;0.3;1.0;0.1;0.00
MONCORVO;654;2011;1;3;4.0;95.0;2.0;0.3;38.3;0.1;74.3;0.0;0.3;0.0;0.00
MOIM.BEIRA;663;2011;1;3;6.5;87.0;4.0;0.0;53.1;0.4;5.0;0.3;0.7;0.1;0.00
TRANCOSO;666;2011;1;3;8.0;76.0;4.0;0.0;43.7;0.6;4.5;0.1;0.9;0.0;0.00
AROUCA;669;2011;1;3;8.5;96.0;0.0;0.0;67.8;1.5;7.7;0.6;2.1;0.2;0.00
FC.RODRIGO;671;2011;1;3;3.6;98.0;4.0;0.0;26.9;0.2;152.9;0.0;0.4;0.0;0.00
GUARDA;683;2011;1;3;8.6;69.0;8.0;0.0;67.9;0.8;6.1;0.9;1.2;0.2;0.00
NELAS;685;2011;1;3;7.8;87.0;0.0;0.2;42.6;1.3;5.6;0.1;1.7;0.0;0.00
PAMP.SERRA;686;2011;1;3;7.5;97.0;13.0;0.1;36.7;0.5;5.7;0.0;0.9;0.0;0.00
COVILHA;687;2011;1;3;6.5;99.0;1.0;0.0;8.7;0.2;5.5;0.0;0.4;0.0;0.00
LOUSA;697;2011;1;3;6.9;90.0;2.0;0.6;32.9;0.4;4.2;0.0;0.6;0.0;0.00
AVEIRO/UNI;702;2011;1;3;9.8;89.0;6.0;1.0;53.9;0.8;5.8;0.3;1.2;0.1;0.00
ANADIA;705;2011;1;3;9.3;94.0;6.0;0.5;70.1;3.0;15.7;0.8;4.0;0.3;0.00
FIG.FOZ;713;2011;1;3;10.7;97.0;4.0;0.8;39.1;0.4;8.3;0.0;0.8;0.0;0.00
ANSIAO;716;2011;1;3;8.8;98.0;11.0;0.7;2.9;0.0;4.3;0.0;0.0;0.0;0.00
LEIRIA/Aer;718;2011;1;3;12.7;91.0;4.0;0.4;24.5;0.4;8.7;0.0;0.6;0.0;0.00
TOMAR;724;2011;1;3;9.4;99.0;3.0;0.3;12.8;0.2;5.1;0.0;0.4;0.0;0.00
ALCOBACA;726;2011;1;3;14.0;85.0;1.0;0.0;55.0;1.0;9.1;0.3;1.5;0.1;0.00
R.MAIOR;729;2011;1;3;11.5;92.0;8.0;0.2;40.9;0.6;362.0;0.1;1.2;0.0;0.00
SANTAREMFB;734;2011;1;3;9.1;98.0;1.0;0.5;16.3;0.1;7.1;0.0;0.2;0.0;0.00
D.PORTOS;739;2011;1;3;11.5;100.0;8.0;0.0;51.8;0.8;157.5;0.3;1.6;0.1;0.00
CORUCHE;744;2011;1;3;11.1;96.0;6.0;0.0;41.5;1.7;513.2;0.1;3.3;0.0;0.00
LAVRADIO;766;2011;1;3;11.6;98.0;7.0;0.2;48.1;0.8;8.4;0.2;1.3;0.1;0.00
SETUBAL;770;2011;1;3;11.3;100.0;4.0;0.2;32.8;0.4;8.2;0.0;0.7;0.0;0.00
ALCAC. SAL;776;2011;1;3;12.4;89.0;4.0;0.0;75.4;5.4;269.6;1.0;10.3;0.6;0.01
ALVALADE;783;2011;1;3;12.1;91.0;4.0;0.1;47.8;0.5;89.2;0.2;1.1;0.0;0.00
SABUGAL;800;2011;1;3;10.3;66.0;11.0;0.0;50.8;0.8;5.4;0.3;1.1;0.1;0.00
ZEBREIRA;803;2011;1;3;5.6;88.0;4.0;0.3;26.5;0.5;3.6;0.0;0.7;0.0;0.00
PROENCA;806;2011;1;3;7.9;100.0;3.0;0.1;15.4;0.3;6.4;0.0;0.5;0.0;0.00
ALVEGA;812;2011;1;3;9.0;100.0;6.0;0.2;8.0;0.1;6.8;0.0;0.2;0.0;0.00
AVIS;824;2011;1;3;8.8;85.0;6.0;0.1;51.4;0.8;231.0;0.3;1.6;0.1;0.00
ELVAS;835;2011;1;3;8.9;7.0;2.0;0.0;97.1;16.0;100.6;12.7;22.9;18.0;4.55
ESTREMOZ;837;2011;1;3;8.2;65.0;4.0;0.1;73.8;1.4;6.3;0.9;1.8;0.3;0.00
PORTEL;848;2011;1;3;11.7;95.0;5.0;0.0;47.9;0.4;270.0;0.2;0.8;0.0;0.00
AMARELEJA;850;2011;1;3;10.0;100.0;2.0;0.2;11.8;0.0;77.6;0.0;0.0;0.0;0.00
MERTOLA.VF;863;2011;1;3;10.6;64.0;3.0;0.2;80.0;2.8;421.2;1.3;5.5;0.6;0.01
N. CORVO;864;2011;1;3;14.2;82.0;5.0;0.0;60.6;1.1;62.8;0.5;2.2;0.2;0.00
ALCOUTIM;865;2011;1;3;14.3;79.0;1.0;0.0;57.6;1.0;299.8;0.4;2.0;0.1;0.00
C.MARIM;867;2011;1;3;13.1;78.0;7.0;0.0;77.1;2.6;148.4;1.2;5.0;0.5;0.01
PORTIMAO;878;2011;1;3;16.0;75.0;2.0;0.1;74.1;2.1;10.9;0.8;2.9;0.3;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
SAGRES;533;2011;1;4;15.4;89.0;10.0;0.0;74.8;1.6;13.2;1.3;2.5;0.4;0.01
SINES/MC;541;2011;1;4;15.4;82.0;10.0;0.0;73.4;1.4;48.1;1.2;2.6;0.4;0.01
PORTO/PR;545;2011;1;4;13.5;89.0;0.0;2.0;41.8;0.7;9.6;0.0;1.2;0.0;0.00
COIMBRA/CE;548;2011;1;4;11.8;96.0;17.0;4.0;18.1;0.1;2.9;0.0;0.1;0.0;0.00
V.CASTELO;551;2011;1;4;12.7;96.0;16.0;14.0;18.8;0.1;2.0;0.0;0.1;0.0;0.00
FARO;554;2011;1;4;15.0;75.0;14.0;0.0;80.4;2.5;44.4;2.4;4.4;1.0;0.03
EVORA/CC;558;2011;1;4;11.5;93.0;3.0;0.0;30.0;0.2;6.5;0.0;0.4;0.0;0.00
VISEU/CC;560;2011;1;4;9.3;98.0;12.0;4.0;28.6;0.0;2.9;0.0;0.1;0.0;0.00
BEJA;562;2011;1;4;12.6;80.0;9.0;0.0;68.1;0.9;9.7;0.9;1.5;0.3;0.00
V.REAL;567;2011;1;4;9.8;99.0;6.0;2.0;25.4;0.0;6.5;0.0;0.0;0.0;0.00
P.DOURADAS;568;2011;1;4;6.2;92.0;10.0;0.6;45.5;0.6;3.2;0.1;0.8;0.0;0.00
C.BRANCO;570;2011;1;4;9.5;99.0;4.0;2.0;20.7;0.0;7.6;0.0;0.0;0.0;0.00
PORTALEGRE;571;2011;1;4;8.4;100.0;13.0;0.7;25.2;0.5;5.5;0.0;0.8;0.0;0.00
BRAGANCA;575;2011;1;4;6.3;100.0;3.0;8.0;0.0;0.0;0.8;0.0;0.0;0.0;0.00
LISBOA/GC;579;2011;1;4;13.0;97.0;4.0;0.7;60.2;1.1;10.2;0.5;1.7;0.1;0.00
MONCAO;605;2011;1;4;14.2;92.0;10.0;0.0;76.1;2.0;12.0;1.4;2.8;0.5;0.01
LAM.MOURO;606;2011;1;4;7.0;95.0;9.0;6.8;25.1;0.1;1.0;0.0;0.1;0.0;0.00
MONTALEGRE;611;2011;1;4;8.2;94.0;10.0;8.0;17.6;0.1;1.2;0.0;0.1;0.0;0.00
P.LIMA;615;2011;1;4;13.8;93.0;5.0;18.0;14.9;0.1;2.2;0.0;0.2;0.0;0.00
CHAVES;616;2011;1;4;8.2;100.0;1.0;6.0;14.4;0.0;1.2;0.0;0.0;0.0;0.00
CABRIL;619;2011;1;4;10.0;99.0;9.0;16.0;11.4;0.0;1.5;0.0;0.0;0.0;0.00
BRAGA;622;2011;1;4;13.5;98.0;12.0;14.0;16.9;0.2;2.1;0.0;0.3;0.0;0.00
C.BASTO;630;2011;1;4;10.2;100.0;1.0;9.7;11.0;0.0;1.5;0.0;0.0;0.0;0.00
MIRANDELA;632;2011;1;4;7.3;100.0;2.0;4.0;0.0;0.0;38.9;0.0;0.0;0.0;0.00
