ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;1;1;13.3;90.0;18.0;10.7;19.3;0.2;2.1;0.0;0.3;0.0;0.00
MONCAO;605;2016;1;1;14.1;90.0;19.0;5.4;28.9;0.2;42.7;0.0;0.4;0.0;0.00
LAM.MOURO;606;2016;1;1;9.4;96.0;21.0;15.4;9.2;0.1;1.4;0.0;0.1;0.0;0.00
P.LIMA;615;2016;1;1;13.9;91.0;18.0;12.0;16.4;0.2;2.2;0.0;0.3;0.0;0.00
BRAGA;622;2016;1;1;14.1;91.0;18.0;18.3;16.5;0.2;2.2;0.0;0.3;0.0;0.00
CABRIL;619;2016;1;1;10.0;100.0;5.0;23.0;0.0;0.0;1.5;0.0;0.0;0.0;0.00
PORTO/PR;545;2016;1;1;14.3;90.0;32.0;15.7;27.5;0.2;2.3;0.0;0.3;0.0;0.00
V.REAL;567;2016;1;1;8.0;98.0;1.0;4.9;11.1;0.0;138.2;0.0;0.0;0.0;0.00
CHAVES;616;2016;1;1;10.1;87.0;9.0;6.7;20.9;0.2;129.6;0.0;0.4;0.0;0.00
MONTALEGRE;611;2016;1;1;7.1;99.0;5.0;17.3;1.1;0.0;1.0;0.0;0.0;0.0;0.00
C.BASTO;630;2016;1;1;9.7;100.0;8.0;14.5;0.0;0.0;1.5;0.0;0.0;0.0;0.00
BRAGANCA;575;2016;1;1;5.6;98.0;2.0;1.7;16.3;0.0;21.5;0.0;0.0;0.0;0.00
MIRANDELA;632;2016;1;1;9.0;98.0;8.0;1.8;12.3;0.0;254.1;0.0;0.0;0.0;0.00
M.DOURO;635;2016;1;1;10.0;86.0;14.0;0.0;41.7;1.1;191.0;0.1;2.2;0.0;0.00
MOGADOURO;637;2016;1;1;10.0;86.0;44.0;0.0;47.3;1.0;168.4;1.1;2.0;0.3;0.00
MCAVALEIRO;633;2016;1;1;5.6;98.0;2.0;1.7;16.3;0.0;51.2;0.0;0.0;0.0;0.00
C.ANSIAES;644;2016;1;1;9.1;89.0;18.0;1.3;36.7;0.2;21.3;0.0;0.5;0.0;0.00
MONCORVO;654;2016;1;1;12.7;74.0;29.0;0.0;67.9;1.3;249.9;2.5;2.6;0.9;0.02
AVEIRO/UNI;702;2016;1;1;15.2;92.0;17.0;5.6;24.0;0.2;47.9;0.0;0.3;0.0;0.00
ANADIA;705;2016;1;1;15.4;98.0;9.0;3.7;7.1;0.0;122.2;0.0;0.1;0.0;0.00
AROUCA;669;2016;1;1;13.7;87.0;15.0;15.0;22.6;0.2;2.2;0.0;0.4;0.0;0.00
VISEU/CC;560;2016;1;1;10.1;100.0;27.0;7.7;0.0;0.0;1.5;0.0;0.0;0.0;0.00
MOIM.BEIRA;663;2016;1;1;9.5;89.0;8.0;5.5;20.7;0.1;1.4;0.0;0.2;0.0;0.00
NELAS;685;2016;1;1;14.5;82.0;32.0;0.0;40.2;0.6;127.3;0.2;1.3;0.1;0.00
GUARDA;683;2016;1;1;7.3;100.0;26.0;4.1;6.9;0.0;1.0;0.0;0.0;0.0;0.00
P.DOURADAS;568;2016;1;1;7.8;97.0;34.0;1.1;16.9;0.0;1.4;0.0;0.1;0.0;0.00
FC.RODRIGO;671;2016;1;1;11.5;89.0;31.0;0.0;43.8;2.8;256.2;0.3;5.4;0.1;0.00
TRANCOSO;666;2016;1;1;9.2;87.0;23.0;5.5;28.5;0.2;40.1;0.0;0.3;0.0;0.00
SABUGAL;800;2016;1;1;9.2;98.0;26.0;1.3;20.6;0.2;4.4;0.0;0.4;0.0;0.00
COIMBRA/CE;548;2016;1;1;15.6;82.0;30.0;0.3;43.9;1.3;195.1;0.3;2.5;0.1;0.00
LOUSA;697;2016;1;1;18.1;69.0;28.0;0.0;55.6;2.1;263.0;1.2;4.2;0.5;0.01
PAMP.SERRA;686;2016;1;1;10.7;100.0;54.0;1.9;0.0;0.0;119.3;0.0;0.0;0.0;0.00
FIG.FOZ;713;2016;1;1;17.4;88.0;35.0;1.1;36.7;0.5;240.7;0.1;0.9;0.0;0.00
LEIRIA/AER;718;2016;1;1;17.1;87.0;22.0;1.2;46.3;0.9;169.4;0.3;1.8;0.1;0.00
ANSIAO;716;2016;1;1;15.6;82.0;30.0;0.3;44.8;0.4;110.7;0.4;0.7;0.1;0.00
ALCOBACA;726;2016;1;1;16.3;84.0;9.0;7.3;27.3;0.3;237.7;0.0;0.7;0.0;0.00
C.BRANCO;570;2016;1;1;11.2;100.0;11.0;2.9;6.1;0.0;112.8;0.0;0.0;0.0;0.00
COVILHA;687;2016;1;1;10.3;92.0;9.0;6.0;12.1;0.1;1.6;0.0;0.2;0.0;0.00
ZEBREIRA;803;2016;1;1;11.9;100.0;11.0;1.3;12.2;0.8;321.6;0.0;1.6;0.0;0.00
PROENCA;806;2016;1;1;11.5;100.0;11.0;3.7;1.7;0.0;1.8;0.0;0.0;0.0;0.00
LISBOA/GC;579;2016;1;1;16.9;100.0;32.0;1.8;20.3;2.3;201.1;0.0;4.6;0.0;0.00
D.PORTOS;739;2016;1;1;17.7;85.0;37.0;0.2;67.0;2.9;385.3;3.7;5.8;2.8;0.17
SANTAREMFB;734;2016;1;1;17.0;100.0;31.0;1.5;0.0;0.0;256.9;0.0;0.0;0.0;0.00
R.MAIOR;729;2016;1;1;17.4;100.0;9.0;2.1;0.0;0.0;229.4;0.0;0.0;0.0;0.00
CORUCHE;744;2016;1;1;17.4;94.0;31.0;2.2;30.1;0.1;383.5;0.0;0.3;0.0;0.00
TOMAR;724;2016;1;1;16.3;97.0;16.0;0.5;7.2;0.1;164.3;0.0;0.1;0.0;0.00
ALVEGA;812;2016;1;1;16.7;86.0;17.0;3.0;36.3;0.4;246.2;0.0;0.9;0.0;0.00
PORTALEGRE;571;2016;1;1;12.0;100.0;14.0;3.3;7.8;0.0;61.7;0.0;0.0;0.0;0.00
ELVAS;835;2016;1;1;15.4;97.0;18.0;1.1;33.0;5.2;247.0;0.0;9.8;0.0;0.00
AVIS;824;2016;1;1;15.8;93.0;17.0;2.1;28.2;0.3;373.6;0.0;0.5;0.0;0.00
EVORA/CC;558;2016;1;1;15.8;87.0;31.0;0.7;49.8;5.4;467.2;0.8;10.4;0.5;0.01
ESTREMOZ;837;2016;1;1;15.2;97.0;24.0;0.7;32.3;3.5;466.3;0.0;6.8;0.0;0.00
PORTEL;848;2016;1;1;16.9;87.0;22.0;0.3;79.6;28.0;728.6;3.3;51.1;9.5;1.45
SETUBAL;770;2016;1;1;16.8;87.0;10.0;10.7;25.5;0.3;2.7;0.0;0.5;0.0;0.00
ALCAC.SAL;776;2016;1;1;16.6;99.0;19.0;1.7;21.7;1.2;470.4;0.0;2.4;0.0;0.00
ALVALADE;783;2016;1;1;17.2;94.0;18.0;0.8;40.5;2.4;492.2;0.1;4.8;0.0;0.00
SINES/MC;541;2016;1;1;16.8;94.0;30.0;3.1;34.2;2.0;290.5;0.0;3.9;0.0;0.00
BARREIRO;766;2016;1;1;18.7;90.0;23.0;2.1;49.1;1.8;239.7;0.5;3.5;0.2;0.00
BEJA;562;2016;1;1;17.2;81.0;22.0;0.0;55.0;1.7;350.5;0.8;3.4;0.3;0.00
AMARELEJA;851;2016;1;1;17.9;81.0;23.0;0.1;62.1;6.3;446.0;1.4;12.3;1.0;0.03
MERTOLA.VF;863;2016;1;1;17.7;84.0;17.0;0.0;60.6;7.6;634.7;1.0;14.7;0.7;0.02
N.CORVO;864;2016;1;1;17.9;87.0;18.0;0.0;45.4;5.0;597.5;0.2;9.8;0.1;0.00
FARO;554;2016;1;1;19.3;82.0;26.0;0.0;58.2;6.3;214.6;1.3;11.7;0.9;0.02
C.MARIM;867;2016;1;1;18.6;87.0;27.0;0.0;60.1;4.0;393.2;1.6;7.8;0.9;0.02
ALCOUTIM;865;2016;1;1;17.9;87.0;18.0;0.0;39.8;4.7;559.9;0.1;9.2;0.0;0.00
PORTIMAO;878;2016;1;1;19.0;84.0;14.0;0.0;60.3;7.1;265.9;0.8;13.3;0.6;0.01
SAGRES;533;2016;1;1;17.8;94.0;35.0;1.4;51.0;5.0;125.4;1.1;9.2;0.6;0.01
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;1;2;11.7;100.0;1.0;3.5;9.7;0.0;1.8;0.0;0.0;0.0;0.00
MONCAO;605;2016;1;2;10.9;89.0;2.0;11.4;13.6;0.2;26.8;0.0;0.3;0.0;0.00
LAM.MOURO;606;2016;1;2;5.7;100.0;12.0;12.8;0.0;0.0;0.7;0.0;0.0;0.0;0.00
P.LIMA;615;2016;1;2;10.0;100.0;1.0;13.2;1.6;0.0;1.5;0.0;0.0;0.0;0.00
BRAGA;622;2016;1;2;11.0;100.0;1.0;8.7;3.2;0.0;1.7;0.0;0.0;0.0;0.00
CABRIL;619;2016;1;2;7.4;93.0;5.0;21.1;6.9;0.1;1.0;0.0;0.1;0.0;0.00
PORTO/PR;545;2016;1;2;14.3;59.0;10.0;3.8;47.4;0.8;2.3;0.2;0.8;0.0;0.00
V.REAL;567;2016;1;2;9.1;77.0;3.0;6.9;17.8;0.3;127.3;0.0;0.6;0.0;0.00
CHAVES;616;2016;1;2;11.0;66.0;10.0;9.0;33.6;0.5;114.8;0.0;1.0;0.0;0.00
MONTALEGRE;611;2016;1;2;5.9;76.0;4.0;13.4;16.3;0.2;0.8;0.0;0.2;0.0;0.00
C.BASTO;630;2016;1;2;9.7;93.0;1.0;10.6;5.2;0.1;1.5;0.0;0.2;0.0;0.00
BRAGANCA;575;2016;1;2;7.4;71.0;13.0;15.1;27.1;0.3;1.0;0.0;0.4;0.0;0.00
MIRANDELA;632;2016;1;2;13.0;60.0;9.0;13.0;34.1;0.7;222.2;0.0;1.4;0.0;0.00
M.DOURO;635;2016;1;2;6.8;71.0;16.0;16.4;32.0;0.3;154.6;0.0;0.6;0.0;0.00
MOGADOURO;637;2016;1;2;7.7;71.0;15.0;17.1;33.1;0.3;132.5;0.0;0.6;0.0;0.00
MCAVALEIRO;633;2016;1;2;7.4;71.0;13.0;15.1;27.1;0.3;27.8;0.0;0.6;0.0;0.00
C.ANSIAES;644;2016;1;2;9.0;73.0;6.0;17.2;25.6;0.3;1.3;0.0;0.4;0.0;0.00
MONCORVO;654;2016;1;2;9.3;68.0;12.0;16.5;38.3;0.4;208.0;0.0;0.8;0.0;0.00
AVEIRO/UNI;702;2016;1;2;14.7;67.0;4.0;7.1;33.9;0.6;40.1;0.0;1.2;0.0;0.00
ANADIA;705;2016;1;2;14.5;78.0;4.0;28.6;21.5;0.4;68.6;0.0;0.8;0.0;0.00
AROUCA;669;2016;1;2;12.3;69.0;3.0;21.3;24.6;0.5;1.9;0.0;0.6;0.0;0.00
VISEU/CC;560;2016;1;2;8.4;87.0;9.0;26.4;14.2;0.2;1.2;0.0;0.2;0.0;0.00
MOIM.BEIRA;663;2016;1;2;9.1;65.0;4.0;22.0;24.4;0.4;1.3;0.0;0.5;0.0;0.00
NELAS;685;2016;1;2;10.9;81.0;7.0;16.1;24.0;0.3;97.5;0.0;0.6;0.0;0.00
GUARDA;683;2016;1;2;6.0;78.0;18.0;25.2;22.9;0.2;0.8;0.0;0.2;0.0;0.00
P.DOURADAS;568;2016;1;2;2.4;98.0;20.0;35.9;2.9;0.0;0.1;0.0;0.0;0.0;0.00
FC.RODRIGO;671;2016;1;2;8.1;80.0;7.0;17.4;23.1;1.0;211.0;0.0;1.9;0.0;0.00
TRANCOSO;666;2016;1;2;6.7;83.0;11.0;22.0;19.1;0.2;5.6;0.0;0.3;0.0;0.00
SABUGAL;800;2016;1;2;8.2;74.0;12.0;13.5;26.9;0.3;1.2;0.0;0.4;0.0;0.00
COIMBRA/CE;548;2016;1;2;13.6;68.0;3.0;13.4;31.8;0.6;166.9;0.0;1.1;0.0;0.00
LOUSA;697;2016;1;2;14.7;61.0;5.0;15.3;39.9;1.1;224.1;0.0;2.2;0.0;0.00
PAMP.SERRA;686;2016;1;2;9.0;88.0;10.0;19.3;14.3;0.1;83.3;0.0;0.3;0.0;0.00
FIG.FOZ;713;2016;1;2;14.3;76.0;9.0;5.5;38.0;0.5;231.3;0.0;0.9;0.0;0.00
LEIRIA/AER;718;2016;1;2;14.2;72.0;3.0;11.0;31.7;0.5;148.7;0.0;1.0;0.0;0.00
ANSIAO;716;2016;1;2;13.6;68.0;3.0;13.4;32.0;0.6;88.1;0.0;1.1;0.0;0.00
ALCOBACA;726;2016;1;2;14.6;65.0;1.0;13.5;27.0;0.7;206.1;0.0;1.3;0.0;0.00
C.BRANCO;570;2016;1;2;12.0;68.0;8.0;9.3;28.7;0.5;98.2;0.0;1.0;0.0;0.00
COVILHA;687;2016;1;2;10.5;69.0;2.0;11.2;20.5;0.4;1.6;0.0;0.5;0.0;0.00
ZEBREIRA;803;2016;1;2;11.1;68.0;8.0;4.0;32.1;0.5;314.4;0.0;1.0;0.0;0.00
PROENCA;806;2016;1;2;10.8;68.0;9.0;22.4;27.7;0.5;1.6;0.0;0.5;0.0;0.00
LISBOA/GC;579;2016;1;2;15.3;67.0;8.0;4.2;40.4;1.4;196.4;0.1;2.8;0.0;0.00
D.PORTOS;739;2016;1;2;16.3;67.0;3.0;5.2;48.9;1.7;372.5;0.2;3.4;0.1;0.00
SANTAREMFB;734;2016;1;2;14.1;100.0;5.0;5.1;0.0;0.0;248.2;0.0;0.0;0.0;0.00
R.MAIOR;729;2016;1;2;14.8;100.0;3.0;11.4;0.0;0.0;204.1;0.0;0.0;0.0;0.00
CORUCHE;744;2016;1;2;13.7;98.0;3.0;5.3;12.8;0.0;369.9;0.0;0.1;0.0;0.00
TOMAR;724;2016;1;2;13.9;81.0;4.0;12.5;18.9;0.4;140.4;0.0;0.7;0.0;0.00
ALVEGA;812;2016;1;2;11.9;97.0;0.0;7.1;11.3;0.0;231.5;0.0;0.1;0.0;0.00
PORTALEGRE;571;2016;1;2;10.2;78.0;10.0;10.0;22.9;0.3;47.4;0.0;0.6;0.0;0.00
ELVAS;835;2016;1;2;13.2;85.0;9.0;0.7;46.8;5.5;249.1;0.2;10.4;0.1;0.00
AVIS;824;2016;1;2;14.4;71.0;3.0;4.2;34.5;0.6;364.9;0.0;1.1;0.0;0.00
EVORA/CC;558;2016;1;2;13.8;81.0;3.0;20.9;22.8;2.4;378.7;0.0;4.6;0.0;0.00
ESTREMOZ;837;2016;1;2;13.1;85.0;6.0;19.0;19.7;1.3;385.9;0.0;2.7;0.0;0.00
PORTEL;848;2016;1;2;14.4;81.0;4.0;0.3;80.1;28.4;730.9;1.4;51.7;4.4;0.37
SETUBAL;770;2016;1;2;15.9;61.0;4.0;7.4;37.3;0.8;2.6;0.0;0.9;0.0;0.00
ALCAC.SAL;776;2016;1;2;16.1;79.0;7.0;6.3;30.5;0.4;448.5;0.0;0.9;0.0;0.00
ALVALADE;783;2016;1;2;16.4;63.0;7.0;5.8;45.9;1.5;471.7;0.1;2.9;0.0;0.00
SINES/MC;541;2016;1;2;16.7;63.0;4.0;3.3;47.2;1.5;287.3;0.1;2.9;0.0;0.00
BARREIRO;766;2016;1;2;16.8;70.0;6.0;2.6;54.0;1.3;242.4;0.3;2.6;0.1;0.00
BEJA;562;2016;1;2;13.8;70.0;4.0;5.9;41.9;0.8;335.9;0.1;1.6;0.0;0.00
AMARELEJA;851;2016;1;2;14.3;75.0;4.0;8.1;37.8;3.3;416.8;0.0;6.5;0.0;0.00
MERTOLA.VF;863;2016;1;2;14.6;72.0;4.0;1.2;64.9;8.1;637.0;0.7;15.8;0.5;0.01
N.CORVO;864;2016;1;2;14.9;75.0;3.0;6.3;34.5;2.7;566.6;0.0;5.4;0.0;0.00
FARO;554;2016;1;2;17.2;61.0;1.0;2.4;57.4;5.3;217.4;0.4;10.0;0.2;0.00
C.MARIM;867;2016;1;2;16.4;65.0;1.0;1.2;65.5;4.8;395.9;0.6;9.2;0.3;0.00
ALCOUTIM;865;2016;1;2;14.9;75.0;3.0;6.3;32.8;2.5;531.9;0.0;5.0;0.0;0.00
PORTIMAO;878;2016;1;2;17.2;69.0;1.0;1.6;61.1;7.1;268.7;0.5;13.4;0.3;0.00
SAGRES;533;2016;1;2;17.0;63.0;5.0;3.9;52.3;3.4;122.9;0.3;6.4;0.1;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;1;3;14.9;98.0;14.0;30.1;4.0;0.0;2.4;0.0;0.1;0.0;0.00
MONCAO;605;2016;1;3;15.3;88.0;18.0;14.9;21.5;0.2;6.6;0.0;0.4;0.0;0.00
LAM.MOURO;606;2016;1;3;10.1;100.0;23.0;19.7;0.0;0.0;1.5;0.0;0.0;0.0;0.00
P.LIMA;615;2016;1;3;15.4;90.0;14.0;31.4;17.4;0.2;2.5;0.0;0.3;0.0;0.00
BRAGA;622;2016;1;3;15.1;90.0;14.0;27.5;17.2;0.2;2.4;0.0;0.3;0.0;0.00
CABRIL;619;2016;1;3;11.2;100.0;13.0;22.5;0.0;0.0;1.7;0.0;0.0;0.0;0.00
PORTO/PR;545;2016;1;3;14.7;92.0;25.0;19.7;23.0;0.2;2.4;0.0;0.3;0.0;0.00
V.REAL;567;2016;1;3;11.2;97.0;19.0;9.0;9.3;0.0;112.6;0.0;0.1;0.0;0.00
CHAVES;616;2016;1;3;13.2;86.0;18.0;0.9;48.8;0.7;116.9;0.3;1.5;0.1;0.00
MONTALEGRE;611;2016;1;3;9.3;97.0;19.0;15.4;6.5;0.0;1.4;0.0;0.1;0.0;0.00
C.BASTO;630;2016;1;3;13.3;100.0;9.0;16.9;0.0;0.0;2.1;0.0;0.0;0.0;0.00
BRAGANCA;575;2016;1;3;10.0;92.0;16.0;3.5;25.4;0.1;1.5;0.0;0.2;0.0;0.00
MIRANDELA;632;2016;1;3;13.3;85.0;18.0;0.2;52.1;1.0;224.3;0.5;1.9;0.2;0.00
M.DOURO;635;2016;1;3;9.3;90.0;17.0;1.3;39.4;0.4;156.0;0.1;0.9;0.0;0.00
MOGADOURO;637;2016;1;3;9.5;90.0;48.0;0.0;49.8;0.4;133.9;1.8;0.9;0.4;0.01
MCAVALEIRO;633;2016;1;3;10.0;92.0;16.0;3.5;25.4;0.1;25.9;0.0;0.2;0.0;0.00
C.ANSIAES;644;2016;1;3;9.9;92.0;15.0;3.2;25.2;0.1;1.5;0.0;0.2;0.0;0.00
MONCORVO;654;2016;1;3;11.4;83.0;25.0;0.0;57.0;0.7;209.8;1.2;1.3;0.3;0.00
AVEIRO/UNI;702;2016;1;3;15.5;94.0;19.0;2.3;33.4;0.1;42.6;0.0;0.2;0.0;0.00
ANADIA;705;2016;1;3;14.6;97.0;3.0;0.2;24.9;0.5;70.9;0.0;0.9;0.0;0.00
AROUCA;669;2016;1;3;14.4;83.0;13.0;3.1;36.1;0.3;2.3;0.0;0.5;0.0;0.00
VISEU/CC;560;2016;1;3;10.0;100.0;25.0;2.6;8.4;0.0;2.7;0.0;0.0;0.0;0.00
MOIM.BEIRA;663;2016;1;3;10.3;87.0;8.0;0.5;37.5;0.6;2.9;0.0;0.8;0.0;0.00
NELAS;685;2016;1;3;11.9;98.0;20.0;1.3;23.9;0.3;99.3;0.0;0.7;0.0;0.00
GUARDA;683;2016;1;3;6.9;100.0;17.0;0.5;22.9;0.2;1.7;0.0;0.3;0.0;0.00
P.DOURADAS;568;2016;1;3;7.3;99.0;26.0;1.5;2.0;0.0;1.1;0.0;0.0;0.0;0.00
FC.RODRIGO;671;2016;1;3;9.2;97.0;32.0;0.0;29.1;1.0;212.4;0.0;2.1;0.0;0.00
TRANCOSO;666;2016;1;3;8.4;98.0;33.0;0.5;23.3;0.2;6.8;0.0;0.4;0.0;0.00
SABUGAL;800;2016;1;3;8.4;98.0;21.0;0.3;30.2;0.3;2.4;0.0;0.5;0.0;0.00
COIMBRA/CE;548;2016;1;3;13.7;81.0;16.0;0.0;52.9;0.9;169.1;0.5;1.9;0.2;0.00
LOUSA;697;2016;1;3;16.4;72.0;16.0;0.0;64.6;1.7;226.8;1.2;3.3;0.4;0.01
PAMP.SERRA;686;2016;1;3;9.2;100.0;29.0;0.3;14.3;0.1;84.7;0.0;0.2;0.0;0.00
FIG.FOZ;713;2016;1;3;15.7;94.0;19.0;0.7;46.0;0.6;233.8;0.3;1.2;0.1;0.00
LEIRIA/AER;718;2016;1;3;15.7;89.0;16.0;0.0;47.6;0.7;151.2;0.3;1.4;0.1;0.00
ANSIAO;716;2016;1;3;13.7;81.0;16.0;0.0;53.0;0.9;90.3;0.5;1.8;0.2;0.00
ALCOBACA;726;2016;1;3;16.0;94.0;7.0;1.2;31.4;0.8;208.7;0.0;1.6;0.0;0.00
C.BRANCO;570;2016;1;3;11.7;100.0;14.0;0.6;28.1;0.5;100.0;0.0;1.0;0.0;0.00
COVILHA;687;2016;1;3;10.7;92.0;9.0;0.6;30.1;0.5;3.2;0.0;0.7;0.0;0.00
ZEBREIRA;803;2016;1;3;12.2;100.0;14.0;0.1;32.1;0.5;316.3;0.0;1.0;0.0;0.00
PROENCA;806;2016;1;3;11.7;100.0;16.0;0.9;25.3;0.5;3.4;0.0;0.7;0.0;0.00
LISBOA/GC;579;2016;1;3;16.0;100.0;22.0;2.1;27.2;0.5;199.0;0.0;1.1;0.0;0.00
D.PORTOS;739;2016;1;3;16.5;95.0;19.0;0.0;55.3;1.8;375.2;0.8;3.6;0.3;0.00
SANTAREMFB;734;2016;1;3;14.8;100.0;16.0;0.0;0.0;0.0;250.6;0.0;0.0;0.0;0.00
R.MAIOR;729;2016;1;3;15.4;100.0;3.0;0.2;0.0;0.0;206.6;0.0;0.0;0.0;0.00
CORUCHE;744;2016;1;3;15.9;96.0;12.0;0.2;20.4;0.1;372.5;0.0;0.2;0.0;0.00
TOMAR;724;2016;1;3;14.4;99.0;8.0;0.4;20.5;0.4;142.7;0.0;0.8;0.0;0.00
ALVEGA;812;2016;1;3;14.9;86.0;14.0;1.1;30.9;0.3;233.9;0.0;0.5;0.0;0.00
PORTALEGRE;571;2016;1;3;10.3;100.0;10.0;1.1;20.0;0.3;49.0;0.0;0.6;0.0;0.00
ELVAS;835;2016;1;3;14.1;93.0;15.0;0.5;54.5;5.6;251.3;0.6;10.7;0.4;0.00
AVIS;824;2016;1;3;14.0;96.0;10.0;1.1;35.7;0.7;367.1;0.0;1.3;0.0;0.00
EVORA/CC;558;2016;1;3;14.0;91.0;23.0;0.9;37.3;2.6;380.9;0.1;5.0;0.0;0.00
ESTREMOZ;837;2016;1;3;13.1;93.0;16.0;0.4;31.3;1.4;388.0;0.0;2.8;0.0;0.00
PORTEL;848;2016;1;3;14.9;91.0;17.0;0.3;79.1;28.6;733.3;2.4;52.1;7.3;0.93
SETUBAL;770;2016;1;3;16.5;96.0;9.0;2.2;31.0;0.1;5.3;0.0;0.2;0.0;0.00
ALCAC.SAL;776;2016;1;3;15.9;100.0;12.0;0.0;30.5;0.4;451.1;0.0;0.8;0.0;0.00
ALVALADE;783;2016;1;3;16.2;97.0;15.0;0.3;49.9;1.6;474.3;0.3;3.1;0.1;0.00
SINES/MC;541;2016;1;3;15.5;97.0;25.0;1.5;42.5;1.6;289.8;0.2;3.1;0.1;0.00
BARREIRO;766;2016;1;3;17.0;99.0;16.0;0.8;51.4;1.3;245.2;0.4;2.6;0.1;0.00
BEJA;562;2016;1;3;15.2;88.0;17.0;0.4;56.0;1.0;338.3;0.7;2.1;0.2;0.00
AMARELEJA;851;2016;1;3;15.6;83.0;18.0;1.1;54.1;3.6;419.3;0.6;7.1;0.3;0.00
MERTOLA.VF;863;2016;1;3;15.9;82.0;13.0;0.1;72.8;8.5;639.6;1.3;16.4;1.2;0.04
N.CORVO;864;2016;1;3;16.8;89.0;16.0;1.3;45.6;2.9;569.3;0.2;5.8;0.1;0.00
FARO;554;2016;1;3;17.2;87.0;21.0;0.8;65.7;5.6;220.2;1.6;10.5;1.0;0.03
C.MARIM;867;2016;1;3;18.4;69.0;19.0;1.6;71.9;5.0;398.9;1.7;9.6;1.1;0.03
ALCOUTIM;865;2016;1;3;16.8;89.0;16.0;1.3;44.5;2.7;534.6;0.2;5.4;0.1;0.00
PORTIMAO;878;2016;1;3;16.8;96.0;8.0;0.8;59.5;7.2;271.4;0.6;13.5;0.4;0.01
SAGRES;533;2016;1;3;14.9;97.0;25.0;2.4;38.3;2.1;125.3;0.1;3.9;0.0;0.00
;;;;;;;;;;;;;;;
ESTACAO;NUM;ANO;MES;DIA;TEMP;HR;VENTO;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
V.CASTELO;551;2016;1;4;11.7;99.0;3.0;48.1;1.1;0.0;1.8;0.0;0.0;0.0;0.00
MONCAO;605;2016;1;4;10.5;97.0;2.0;70.0;2.8;0.0;1.6;0.0;0.1;0.0;0.00
LAM.MOURO;606;2016;1;4;5.4;94.0;15.0;96.9;8.0;0.0;0.7;0.0;0.1;0.0;0.00
P.LIMA;615;2016;1;4;11.5;100.0;3.0;66.1;0.0;0.0;1.8;0.0;0.0;0.0;0.00
BRAGA;622;2016;1;4;11.6;100.0;3.0;87.7;0.0;0.0;1.8;0.0;0.0;0.0;0.00
CABRIL;619;2016;1;4;8.9;100.0;1.0;93.3;0.0;0.0;1.3;0.0;0.0;0.0;0.00
PORTO/PR;545;2016;1;4;12.3;94.0;21.0;71.2;11.8;0.1;1.9;0.0;0.2;0.0;0.00
V.REAL;567;2016;1;4;11.1;95.0;2.0;57.3;4.5;0.1;8.8;0.0;0.1;0.0;0.00
CHAVES;616;2016;1;4;8.7;98.0;3.0;38.6;5.8;0.0;44.3;0.0;0.0;0.0;0.00
MONTALEGRE;611;2016;1;4;5.4;94.0;8.0;60.8;6.5;0.0;0.7;0.0;0.1;0.0;0.00
C.BASTO;630;2016;1;4;10.2;100.0;10.0;75.2;0.0;0.0;1.5;0.0;0.0;0.0;0.00
BRAGANCA;575;2016;1;4;6.6;97.0;9.0;51.3;3.7;0.0;0.9;0.0;0.1;0.0;0.00
MIRANDELA;632;2016;1;4;9.7;100.0;1.0;35.2;4.7;0.0;139.4;0.0;0.0;0.0;0.00
M.DOURO;635;2016;1;4;8.2;99.0;6.0;32.8;3.8;0.0;88.1;0.0;0.0;0.0;0.00
MOGADOURO;637;2016;1;4;7.3;99.0;16.0;35.9;5.9;0.0;63.3;0.0;0.0;0.0;0.00
MCAVALEIRO;633;2016;1;4;6.6;97.0;9.0;51.3;3.7;0.0;0.9;0.0;0.1;0.0;0.00
C.ANSIAES;644;2016;1;4;7.7;94.0;11.0;44.4;7.8;0.1;1.1;0.0;0.1;0.0;0.00
MONCORVO;654;2016;1;4;10.0;99.0;8.0;10.9;13.2;0.0;186.2;0.0;0.0;0.0;0.00
AVEIRO/UNI;702;2016;1;4;15.9;94.0;31.0;34.3;17.1;0.1;2.6;0.0;0.2;0.0;0.00
ANADIA;705;2016;1;4;15.3;99.0;11.0;53.8;1.9;0.0;2.5;0.0;0.0;0.0;0.00
AROUCA;669;2016;1;4;14.6;87.0;30.0;107.4;27.1;0.3;2.3;0.0;0.4;0.0;0.00
VISEU/CC;560;2016;1;4;11.4;100.0;33.0;54.2;0.0;0.0;1.8;0.0;0.0;0.0;0.00
MOIM.BEIRA;663;2016;1;4;11.6;87.0;14.0;29.3;21.2;0.2;1.8;0.0;0.3;0.0;0.00
NELAS;685;2016;1;4;12.9;100.0;25.0;51.3;0.0;0.0;8.7;0.0;0.0;0.0;0.00
