date;minimum;maximum;mean;std;dico;concelho;distrito
01/01/2015 00:00;15.4378938675;16.786142349200002;16.1410586834;0.545602378934;501;Belmonte;Castelo branco
05/01/2015 00:00;13.8407850266;14.5801887512;14.2117762566;0.298000902361;501;Belmonte;Castelo branco
06/01/2015 00:00;9.39453601837;10.7095527649;9.998049974439999;0.531526536632;501;Belmonte;Castelo branco
07/01/2015 00:00;8.19571876526;9.61025524139;8.913248777389999;0.582393846544;501;Belmonte;Castelo branco
11/01/2015 00:00;14.2648172379;15.580152511600001;14.944092035299999;0.531337034836;501;Belmonte;Castelo branco
12/01/2015 00:00;13.173869133;14.381657600399999;13.8147161007;0.489070466368;501;Belmonte;Castelo branco
13/01/2015 00:00;11.276510238599998;12.499959945699999;11.9484188557;0.495648993321;501;Belmonte;Castelo branco
16/01/2015 00:00;6.79813337326;7.91767835617;7.4102429151499996;0.43848102490199997;501;Belmonte;Castelo branco
17/01/2015 00:00;6.58387804031;7.4027466774;7.070815086360001;0.327260422208;501;Belmonte;Castelo branco
21/01/2015 00:00;6.80291223526;7.8209371566799994;7.41186666489;0.412754911813;501;Belmonte;Castelo branco
22/01/2015 00:00;8.75350093842;10.111664772000001;9.46942687035;0.53492828832;501;Belmonte;Castelo branco
23/01/2015 00:00;10.529239654500001;11.7355871201;11.2681422234;0.48529012761999996;501;Belmonte;Castelo branco
27/01/2015 00:00;13.5909500122;14.7396850586;14.240605354300001;0.465656503146;501;Belmonte;Castelo branco
28/01/2015 00:00;13.904785156300001;15.393821716300002;14.7597987652;0.624831561637;501;Belmonte;Castelo branco
29/01/2015 00:00;12.5851984024;13.9264612198;13.2551505566;0.5082050834449999;501;Belmonte;Castelo branco
02/02/2015 00:00;8.76266288757;9.97954082489;9.42494368553;0.489925472855;501;Belmonte;Castelo branco
03/02/2015 00:00;8.29239940643;9.67166042328;9.04950404167;0.54114408081;501;Belmonte;Castelo branco
04/02/2015 00:00;6.468363761900001;7.54054880142;7.129533052439999;0.443050794591;501;Belmonte;Castelo branco
08/02/2015 00:00;5.555165767669999;6.435515880580001;6.08272540569;0.349289224797;501;Belmonte;Castelo branco
09/02/2015 00:00;10.865892410299999;11.8424758911;11.3652641773;0.37368297279299995;501;Belmonte;Castelo branco
10/02/2015 00:00;10.738224983199999;11.714272499100002;11.2696008682;0.382215674026;501;Belmonte;Castelo branco
11/02/2015 00:00;8.80645942688;9.64054870605;9.32197809219;0.343926366153;501;Belmonte;Castelo branco
15/02/2015 00:00;11.5409011841;13.1197919846;12.357735395399999;0.613442217517;501;Belmonte;Castelo branco
18/02/2015 00:00;10.0275964737;11.0582771301;10.6467974186;0.42408554842600005;501;Belmonte;Castelo branco
19/02/2015 00:00;13.0109004974;13.864490509000001;13.4969983101;0.343035187158;501;Belmonte;Castelo branco
20/02/2015 00:00;10.4382066727;11.3372745514;10.9887096882;0.37179478049099995;501;Belmonte;Castelo branco
24/02/2015 00:00;9.47067451477;10.5610771179;10.1343345642;0.448428997941;501;Belmonte;Castelo branco
25/02/2015 00:00;12.6907949448;13.917163848900001;13.425692081500001;0.503011301175;501;Belmonte;Castelo branco
26/02/2015 00:00;12.8426704407;14.5459127426;13.754565239000001;0.664300378713;501;Belmonte;Castelo branco
02/03/2015 00:00;17.8319244385;19.072317123399998;18.4771170616;0.490183139246;501;Belmonte;Castelo branco
03/03/2015 00:00;17.394327163699998;18.6320762634;18.0233006477;0.47954745624300005;501;Belmonte;Castelo branco
04/03/2015 00:00;16.3872852325;17.2418632507;16.8998174667;0.345895567201;501;Belmonte;Castelo branco
09/03/2015 00:00;23.2826843262;24.5715389252;23.9450125694;0.502285596188;501;Belmonte;Castelo branco
12/03/2015 00:00;18.7950172424;20.0368709564;19.3946228027;0.48509570416599995;501;Belmonte;Castelo branco
13/03/2015 00:00;16.825561523399998;17.626682281500003;17.2800354958;0.324078775348;501;Belmonte;Castelo branco
14/03/2015 00:00;14.036990165699999;14.8981761932;14.560836792;0.359327156228;501;Belmonte;Castelo branco
18/03/2015 00:00;11.566655159000002;11.998027801500001;11.7632212639;0.165873166607;501;Belmonte;Castelo branco
19/03/2015 00:00;15.5048847198;16.4566516876;15.987153768499999;0.374317878673;501;Belmonte;Castelo branco
20/03/2015 00:00;17.5287494659;18.4696617126;17.9621219635;0.36907030224200005;501;Belmonte;Castelo branco
22/03/2015 00:00;10.6810255051;11.4177007675;11.126536846199999;0.29589820057599997;501;Belmonte;Castelo branco
23/03/2015 00:00;11.948266029400001;13.0902700424;12.6328952312;0.476249744852;501;Belmonte;Castelo branco
27/03/2015 00:00;21.617614746100003;22.5461215973;22.1208124161;0.373780799024;501;Belmonte;Castelo branco
28/03/2015 00:00;23.493623733499998;24.5699806213;24.087545394899998;0.432756443497;501;Belmonte;Castelo branco
29/03/2015 00:00;21.262178420999998;22.5834388733;21.972541809099997;0.528779197804;501;Belmonte;Castelo branco
03/04/2015 00:00;23.391418456999997;24.001104354899997;23.770483016999997;0.245979159169;501;Belmonte;Castelo branco
04/04/2015 00:00;22.913608551;23.9058856964;23.498893261;0.411665172267;501;Belmonte;Castelo branco
05/04/2015 00:00;23.917942047100002;24.7674007416;24.3679833412;0.330656172181;501;Belmonte;Castelo branco
09/04/2015 00:00;10.4585037231;10.7816848755;10.6640741825;0.12273030729;501;Belmonte;Castelo branco
10/04/2015 00:00;16.1920719147;17.0193576813;16.6322445869;0.326774512377;501;Belmonte;Castelo branco
11/04/2015 00:00;19.303318023699997;20.0193576813;19.7389326096;0.294907709547;501;Belmonte;Castelo branco
15/04/2015 00:00;18.215242385899998;18.8489704132;18.505522728;0.237351132038;501;Belmonte;Castelo branco
16/04/2015 00:00;15.7998571396;16.712306976300003;16.3257138729;0.369666639768;501;Belmonte;Castelo branco
17/04/2015 00:00;18.1095352173;18.9320430756;18.5384297371;0.324309160528;501;Belmonte;Castelo branco
19/04/2015 00:00;17.99908638;19.0636825562;18.5737757683;0.414283410296;501;Belmonte;Castelo branco
20/04/2015 00:00;21.240312576300003;21.91755867;21.630348682399998;0.26774671340100004;501;Belmonte;Castelo branco
21/04/2015 00:00;22.2343406677;22.9965305328;22.656363487199997;0.300906237331;501;Belmonte;Castelo branco
22/04/2015 00:00;19.600822448699997;20.590209960899998;20.1209816933;0.389842797663;501;Belmonte;Castelo branco
23/04/2015 00:00;22.768909454299997;23.5816497803;23.2185873985;0.32625248890700004;501;Belmonte;Castelo branco
24/04/2015 00:00;15.4234848022;16.1626434326;15.729846715899999;0.279874008225;501;Belmonte;Castelo branco
25/04/2015 00:00;16.544250488299998;17.1272087097;16.8987154961;0.240870529001;501;Belmonte;Castelo branco
26/04/2015 00:00;14.9926328659;15.8845558167;15.4850084782;0.357133311262;501;Belmonte;Castelo branco
27/04/2015 00:00;16.8968257904;17.8073043823;17.4083862305;0.360245490072;501;Belmonte;Castelo branco
28/04/2015 00:00;18.7398929596;19.8451309204;19.3025975227;0.435813422433;501;Belmonte;Castelo branco
29/04/2015 00:00;18.2599658966;19.3186950684;18.8100004196;0.40890907133500004;501;Belmonte;Castelo branco
30/04/2015 00:00;22.2221698761;23.322505950900002;22.7760996819;0.428919647805;501;Belmonte;Castelo branco
01/05/2015 00:00;20.0932102203;21.1417388916;20.571023941;0.416202503365;501;Belmonte;Castelo branco
02/05/2015 00:00;23.550699234;24.380695343000003;23.981359958600002;0.32687559643;501;Belmonte;Castelo branco
03/05/2015 00:00;15.6895675659;16.2587127686;16.0217335224;0.226025191147;501;Belmonte;Castelo branco
04/05/2015 00:00;17.7923088074;18.522562027;18.1803536415;0.290436873709;501;Belmonte;Castelo branco
05/05/2015 00:00;17.0368614197;18.2965488434;17.632753849;0.484281097234;501;Belmonte;Castelo branco
06/05/2015 00:00;19.589553833;20.3883972168;20.0382332802;0.315124600754;501;Belmonte;Castelo branco
07/05/2015 00:00;24.4508457184;25.3130455017;24.929066658000004;0.340744776373;501;Belmonte;Castelo branco
08/05/2015 00:00;21.757434845;22.822271346999997;22.2687835693;0.41281433742;501;Belmonte;Castelo branco
09/05/2015 00:00;26.3753509521;27.063781738299998;26.7305631638;0.265966849372;501;Belmonte;Castelo branco
10/05/2015 00:00;28.5189666748;29.253692627;28.9694499969;0.303405296953;501;Belmonte;Castelo branco
11/05/2015 00:00;29.5822639465;30.3420619965;30.0104193687;0.299730016092;501;Belmonte;Castelo branco
