date;minimum;maximum;mean;std;dico;concelho;distrito
01/01/2020 00:00;-1.48516893387;-0.64653980732;-0.9513362355920001;0.156696174474;1301;Amarante;Porto
02/01/2020 00:00;-2.89367461205;-0.481492757797;-1.5248805409000001;0.669179217321;1301;Amarante;Porto
06/01/2020 00:00;-1.11572277546;0.448504030704;-0.49472784754199994;0.39612712193800004;1301;Amarante;Porto
08/01/2020 00:00;-1.27874028683;-0.8241352438930001;-1.07279433741;0.09015082435699999;1301;Amarante;Porto
09/01/2020 00:00;3.1046118736299997;4.79073238373;4.03742603095;0.502729854025;1301;Amarante;Porto
10/01/2020 00:00;0.62676525116;1.84512531757;1.2370578921200002;0.270629936611;1301;Amarante;Porto
11/01/2020 00:00;0.239149421453;1.28963196278;0.997911800581;0.172358382843;1301;Amarante;Porto
12/01/2020 00:00;-1.8463333845099998;-0.7224578857420001;-1.3351553756899999;0.240441941668;1301;Amarante;Porto
16/01/2020 00:00;8.296994209289998;9.55619049072;8.99126134421;0.321594663007;1301;Amarante;Porto
18/01/2020 00:00;6.026027202610001;6.644746780399999;6.2864110313;0.12244001879000001;1301;Amarante;Porto
19/01/2020 00:00;1.8812526464500001;3.87184023857;3.18379386122;0.42697379829800003;1301;Amarante;Porto
24/01/2020 00:00;4.4430603981;5.4815363884;5.10880571447;0.222538178795;1301;Amarante;Porto
25/01/2020 00:00;2.70835471153;3.93963932991;3.6134454647199994;0.22574187521699998;1301;Amarante;Porto
27/01/2020 00:00;7.32641887665;9.61024665833;8.61758232744;0.672770026205;1301;Amarante;Porto
28/01/2020 00:00;10.1073312759;10.3280591965;10.232948732999999;0.0542873155275;1301;Amarante;Porto
31/01/2020 00:00;11.0277338028;11.9055576324;11.5383609973;0.23274073341499998;1301;Amarante;Porto
01/02/2020 00:00;12.410421371500002;13.1546030045;12.7438869382;0.159523944166;1301;Amarante;Porto
02/02/2020 00:00;9.70512771606;10.803208351099999;10.5569054516;0.18411164975900002;1301;Amarante;Porto
04/02/2020 00:00;5.883108139040001;8.819214820860001;7.483162260369999;0.8577575846780001;1301;Amarante;Porto
05/02/2020 00:00;5.61272573471;8.02934932709;6.91370802961;0.730886920273;1301;Amarante;Porto
06/02/2020 00:00;4.14805364609;5.835805892940001;5.00060234415;0.500849916743;1301;Amarante;Porto
10/02/2020 00:00;9.52378463745;10.3555469513;9.92683769214;0.189468073112;1301;Amarante;Porto
11/02/2020 00:00;7.65563488007;9.35748004913;8.56085715796;0.390324522057;1301;Amarante;Porto
12/02/2020 00:00;7.86274194717;8.838875770569999;8.427381559419999;0.287081315055;1301;Amarante;Porto
13/02/2020 00:00;8.73486804962;10.065483093300001;9.37146044719;0.27955675936200003;1301;Amarante;Porto
17/02/2020 00:00;4.11851263046;5.45439386368;4.72345211945;0.297874564506;1301;Amarante;Porto
18/02/2020 00:00;0.43156895041500004;1.43009006977;0.9612631937980001;0.22016550078299998;1301;Amarante;Porto
19/02/2020 00:00;1.06856322289;2.56438565254;2.02211183545;0.294112202278;1301;Amarante;Porto
20/02/2020 00:00;0.856107771397;2.03692865372;1.6633290150400002;0.167912634679;1301;Amarante;Porto
22/02/2020 00:00;2.76211977005;4.135785102840001;3.7193277839;0.19491397631700003;1301;Amarante;Porto
23/02/2020 00:00;4.0618219375599995;5.71509075165;4.69746734437;0.35532540841399995;1301;Amarante;Porto
27/02/2020 00:00;6.3003444671599995;6.888866424560001;6.6400491516799995;0.135495543361;1301;Amarante;Porto
28/02/2020 00:00;2.57189965248;3.8359472751599997;3.1007107245300003;0.294456843752;1301;Amarante;Porto
29/02/2020 00:00;7.67391443253;8.79907226563;8.24403762661;0.249686766111;1301;Amarante;Porto
01/03/2020 00:00;7.9118347168;9.24162960052;8.70909959862;0.343379210759;1301;Amarante;Porto
02/03/2020 00:00;6.050532817840001;7.30368471146;6.641103506089999;0.272477188058;1301;Amarante;Porto
06/03/2020 00:00;5.700292587280001;6.71010875702;6.132605595019999;0.212901008445;1301;Amarante;Porto
09/03/2020 00:00;3.5088515281699997;4.30018043518;3.8316481568300005;0.16822104945799998;1301;Amarante;Porto
10/03/2020 00:00;4.701286315919999;5.47630214691;5.26068391769;0.111592258268;1301;Amarante;Porto
11/03/2020 00:00;5.687625408169999;7.25516939163;6.27178057087;0.3708202429;1301;Amarante;Porto
12/03/2020 00:00;7.26367521286;9.29507732391;8.09875271195;0.459784060671;1301;Amarante;Porto
13/03/2020 00:00;7.509830951689999;8.3543548584;7.97074994131;0.26401922891699997;1301;Amarante;Porto
16/03/2020 00:00;1.3495148420299998;2.64070796967;2.09510901531;0.335924245978;1301;Amarante;Porto
17/03/2020 00:00;4.60709047318;6.639406204219999;5.62630540603;0.5519600623040001;1301;Amarante;Porto
18/03/2020 00:00;7.97429895401;10.5424394608;9.27018413261;0.609706626685;1301;Amarante;Porto
19/03/2020 00:00;8.81902503967;9.77102947235;9.53283863005;0.167529786964;1301;Amarante;Porto
20/03/2020 00:00;9.05339336395;9.92055034637;9.60006614422;0.20130411553599997;1301;Amarante;Porto
21/03/2020 00:00;7.43447494507;8.57727432251;7.93534465213;0.25652839254;1301;Amarante;Porto
22/03/2020 00:00;6.24094820023;7.89318990707;7.136407339260002;0.40268885894;1301;Amarante;Porto
23/03/2020 00:00;6.197305679319999;6.94633293152;6.6577825624699996;0.173726793785;1301;Amarante;Porto
24/03/2020 00:00;5.75885057449;6.98124599457;6.57896089083;0.233464008154;1301;Amarante;Porto
25/03/2020 00:00;5.0196609497099995;6.43661499023;5.76936020349;0.209933202113;1301;Amarante;Porto
26/03/2020 00:00;4.682874679569999;5.9388260841400005;5.43212338811;0.359607433051;1301;Amarante;Porto
27/03/2020 00:00;3.11819863319;4.54772806168;3.84271428381;0.41361713044;1301;Amarante;Porto
28/03/2020 00:00;2.8104839325;3.55348658562;3.18755720634;0.145666898021;1301;Amarante;Porto
29/03/2020 00:00;3.09564256668;4.63392305374;4.23748001535;0.242946587601;1301;Amarante;Porto
30/03/2020 00:00;5.2389793396;6.863124847409999;6.21772325823;0.42070935967;1301;Amarante;Porto
31/03/2020 00:00;1.2645945549;2.96775054932;2.26070398249;0.44886072601000004;1301;Amarante;Porto
01/04/2020 00:00;0.7005614042280001;1.9864047765700001;1.1945809222;0.29549453727200004;1301;Amarante;Porto
02/04/2020 00:00;2.86131739616;4.23786306381;3.4148847805799996;0.31848005915800004;1301;Amarante;Porto
