date;minimum;maximum;mean;std;dico;concelho;distrito
01/01/2020 00:00;1.95525622368;8.003698349;3.5854630002699994;1.51594938265;1201;Alter do chão;Portalegre
02/01/2020 00:00;1.8418711423900003;6.357150077819999;3.0494952534400004;1.1154096204600001;1201;Alter do chão;Portalegre
06/01/2020 00:00;0.547202289104;6.11956691742;2.0110887570599996;1.3833737911700001;1201;Alter do chão;Portalegre
07/01/2020 00:00;0.653326511383;6.77854347229;2.29854885238;1.5068741595700001;1201;Alter do chão;Portalegre
08/01/2020 00:00;0.17954684793900003;6.8661775589;2.16006887869;1.61707934275;1201;Alter do chão;Portalegre
13/01/2020 00:00;-0.48473700881000004;3.6001508235900004;0.640017841094;1.01246237578;1201;Alter do chão;Portalegre
14/01/2020 00:00;5.21551609039;6.3840570449800005;5.97015477676;0.305195756657;1201;Alter do chão;Portalegre
15/01/2020 00:00;7.8195595741299995;10.632569313;9.86441610926;0.713409804327;1201;Alter do chão;Portalegre
20/01/2020 00:00;2.32391428947;5.35858058929;4.43471901522;0.768043027433;1201;Alter do chão;Portalegre
21/01/2020 00:00;2.12110209465;4.461081027980001;3.71683877542;0.580006456682;1201;Alter do chão;Portalegre
23/01/2020 00:00;5.28111362457;7.25919294357;6.560297175669999;0.465434608097;1201;Alter do chão;Portalegre
28/01/2020 00:00;10.6286048889;12.944357872000001;12.0306125425;0.562482852323;1201;Alter do chão;Portalegre
29/01/2020 00:00;9.403504371639999;11.041140556300002;10.2569271767;0.420161574785;1201;Alter do chão;Portalegre
26/01/2020 00:00;3.37614321709;3.91656112671;3.7245801430400003;0.0923121627114;1201;Alter do chão;Portalegre
30/01/2020 00:00;8.51753044128;9.09299087524;8.89935663128;0.138411298607;1201;Alter do chão;Portalegre
03/02/2020 00:00;8.546378135680001;13.1231079102;9.77391227965;1.10993028271;1201;Alter do chão;Portalegre
04/02/2020 00:00;6.370193481449999;12.1727056503;8.050865810880001;1.39543345915;1201;Alter do chão;Portalegre
05/02/2020 00:00;6.241934776310001;11.0212612152;7.563317306789999;1.16291022115;1201;Alter do chão;Portalegre
06/02/2020 00:00;5.63115644455;8.448913574219999;6.38798945253;0.6848298802130001;1201;Alter do chão;Portalegre
10/02/2020 00:00;5.99567365646;8.73783302307;6.709058017359999;0.6726619495039999;1201;Alter do chão;Portalegre
11/02/2020 00:00;7.72987985611;9.220316886900001;8.52920051701;0.243548886749;1201;Alter do chão;Portalegre
12/02/2020 00:00;7.721459865569999;9.843977928160001;9.02033977877;0.507121553086;1201;Alter do chão;Portalegre
13/02/2020 00:00;8.606957435610001;11.131347656300001;10.1186674208;0.629642511604;1201;Alter do chão;Portalegre
17/02/2020 00:00;6.514552116390001;8.54238033295;7.936324837460001;0.368265377429;1201;Alter do chão;Portalegre
18/02/2020 00:00;2.7358465194700003;6.61721277237;4.315750393419999;0.789696548295;1201;Alter do chão;Portalegre
19/02/2020 00:00;2.1682395935099996;6.91388702393;3.9203383560300002;1.03566128529;1201;Alter do chão;Portalegre
24/02/2020 00:00;3.6252043247199994;12.0821218491;7.87448654517;2.06326913336;1201;Alter do chão;Portalegre
26/02/2020 00:00;3.41949415207;4.79613256454;4.20993021773;0.335145050492;1201;Alter do chão;Portalegre
27/02/2020 00:00;4.533593654630001;6.009122371669999;5.40061153233;0.38076517308200003;1201;Alter do chão;Portalegre
03/03/2020 00:00;5.47918701172;6.860937595369999;6.40923764166;0.265873795813;1201;Alter do chão;Portalegre
04/03/2020 00:00;10.5672225952;12.7670869827;12.0992192195;0.534204234564;1201;Alter do chão;Portalegre
05/03/2020 00:00;6.932925701139999;8.966996192929999;8.335410901849999;0.489460803386;1201;Alter do chão;Portalegre
09/03/2020 00:00;5.347125053409999;7.438025474550001;6.63399179733;0.449456823182;1201;Alter do chão;Portalegre
10/03/2020 00:00;5.419184207919999;9.57520675659;6.806644691290001;0.921907487615;1201;Alter do chão;Portalegre
11/03/2020 00:00;7.62959527969;15.81873703;9.96328423563;1.9998586007099999;1201;Alter do chão;Portalegre
12/03/2020 00:00;10.1576633453;11.359571456900001;10.8539235605;0.266764044429;1201;Alter do chão;Portalegre
21/03/2020 00:00;5.96461057663;6.875823974610001;6.52198039893;0.21949559510299999;1201;Alter do chão;Portalegre
