date;minimum;maximum;mean;std;dico;concelho;distrito
03/01/2020 00:00;11.980798721300001;12.7267551422;12.258350500899999;0.136070268502;1301;Amarante;Porto
04/01/2020 00:00;8.80889320374;11.4874153137;10.397730225;0.6814304099940001;1301;Amarante;Porto
08/01/2020 00:00;9.418681144710002;13.225060463;11.4518285519;0.797838205192;1301;Amarante;Porto
12/01/2020 00:00;10.3800201416;12.2165470123;11.4301583955;0.436764913042;1301;Amarante;Porto
13/01/2020 00:00;5.01072216034;9.29693984985;7.68634811985;1.0314884473100001;1301;Amarante;Porto
14/01/2020 00:00;12.7533540726;14.289077758800001;13.652035845;0.362103051799;1301;Amarante;Porto
15/01/2020 00:00;15.6136302948;16.094209670999998;15.871061416;0.09979271292519999;1301;Amarante;Porto
16/01/2020 00:00;12.9969100952;14.728861808800001;14.1571866588;0.455238039273;1301;Amarante;Porto
17/01/2020 00:00;12.120148658800002;13.109796524000002;12.630019144;0.205304843041;1301;Amarante;Porto
18/01/2020 00:00;12.3936233521;13.828286170999998;13.0290988966;0.276881920994;1301;Amarante;Porto
22/01/2020 00:00;12.2584943771;13.970776557899999;13.1055977972;0.368266282517;1301;Amarante;Porto
23/01/2020 00:00;8.6943693161;10.5627441406;9.52527175765;0.407169175986;1301;Amarante;Porto
24/01/2020 00:00;11.4190359116;13.5261926651;12.615276681700001;0.509440417326;1301;Amarante;Porto
25/01/2020 00:00;12.629689216600001;14.3103294373;13.6350640247;0.416287980337;1301;Amarante;Porto
26/01/2020 00:00;11.9220323563;13.114825248699999;12.482383323299999;0.25399576805;1301;Amarante;Porto
31/01/2020 00:00;14.5927305222;15.9894590378;15.236070140399999;0.28415704524999996;1301;Amarante;Porto
01/02/2020 00:00;14.6235609055;15.98716259;15.5007462502;0.39008207337300005;1301;Amarante;Porto
02/02/2020 00:00;19.676612854000002;21.2544631958;20.3919994329;0.327085665417;1301;Amarante;Porto
03/02/2020 00:00;17.441986084;21.1375961304;19.5130663295;0.792604073555;1301;Amarante;Porto
04/02/2020 00:00;12.833282470699999;16.8497238159;15.3452837279;0.949000412447;1301;Amarante;Porto
